Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Run_Defense,Pass_Rush_Technique,Pass_Rush_Strength,Man_to_Man_Defense,Zone_Defense,Bump_and_Run_Defense,Play_Diagnosis,Punishing_Hitter,Endurance,Special_Teams,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Run_DefenseZ,Pass_Rush_TechniqueZ,Pass_Rush_StrengthZ,Man_to_Man_DefenseZ,Zone_DefenseZ,Bump_and_Run_DefenseZ,Play_DiagnosisZ,Punishing_HitterZ,EnduranceZ,Special_TeamsZ,PeakCur,PeakCurZ,Ability,Draftable
35,15,113,14,740,471,62,43,4,5,4,0,0,44,16,0,14,13,1.38849929873773,-0.515759312320917,0.75085324232082,-1.24352331606218,0.30150753768844,0.336134453781513,0.62,0.54,0.04,0.05,0.04,0.00,0.00,0.44,0.16,0.00,0.14,0.13,14,0.14,0,0
25,19,111,9,719,482,27,41,58,12,44,0,0,48,53,11,0,4,-0.0140252454417954,0.630372492836676,0.409556313993175,-1.89119170984456,1.35678391959799,-0.58823529411765,0.27,0.51,0.58,0.12,0.44,0.00,0.00,0.48,0.53,0.11,0.00,0.04,41,0.41,2,1
29,16,103,10,740,479,54,37,12,7,5,0,0,15,6,47,54,42,0.546984572230014,-0.229226361031519,-0.955631399317405,-1.76165803108808,0.30150753768844,-0.336134453781513,0.54,0.46,0.12,0.07,0.05,0.00,0.00,0.15,0.06,0.47,0.54,0.42,14,0.14,0,0
21,22,113,35,740,471,52,51,47,49,59,16,44,41,36,17,67,0,-0.575035063113605,1.48997134670487,0.75085324232082,1.47668393782383,0.30150753768844,0.336134453781513,0.52,0.64,0.47,0.49,0.59,0.16,0.44,0.41,0.36,0.17,0.67,0.00,22,0.22,1,0
40,23,114,30,748,462,43,49,11,36,30,38,17,0,52,48,68,22,2.08976157082749,1.77650429799427,0.921501706484643,0.829015544041451,-0.100502512562816,1.09243697478992,0.43,0.61,0.11,0.36,0.30,0.38,0.17,0.00,0.52,0.48,0.68,0.22,16,0.16,1,0
22,19,100,24,750,489,50,35,34,11,31,32,0,29,33,51,31,7,-0.434782608695652,0.630372492836676,-1.46757679180887,0.0518134715025905,-0.201005025125628,-1.17647058823529,0.50,0.44,0.34,0.11,0.31,0.32,0.00,0.29,0.33,0.51,0.31,0.07,16,0.16,1,0
49,24,117,27,709,490,34,55,41,0,33,62,0,14,63,51,20,17,3.35203366058906,2.06303724928367,1.43344709897611,0.440414507772021,1.85929648241206,-1.26050420168068,0.34,0.69,0.41,0.00,0.33,0.62,0.00,0.14,0.63,0.51,0.20,0.17,48,0.48,2,1
19,15,110,20,736,483,36,35,27,0,0,27,8,8,19,45,6,4,-0.855539971949509,-0.515759312320917,0.238907849829352,-0.466321243523316,0.502512562814069,-0.672268907563026,0.36,0.44,0.27,0.00,0.00,0.27,0.08,0.08,0.19,0.45,0.06,0.04,14,0.14,0,0
22,21,114,30,733,465,64,54,27,24,64,44,34,10,18,0,13,62,-0.434782608695652,1.20343839541547,0.921501706484643,0.829015544041451,0.653266331658291,0.840336134453779,0.64,0.68,0.27,0.24,0.64,0.44,0.34,0.10,0.18,0.00,0.13,0.62,40,0.40,2,1
29,11,107,27,770,476,29,31,0,13,0,27,48,68,51,0,17,61,0.546984572230014,-1.66189111747851,-0.273037542662115,0.440414507772021,-1.20603015075377,-0.0840336134453764,0.29,0.39,0.00,0.13,0.00,0.27,0.48,0.68,0.51,0.00,0.17,0.61,8,0.08,0,0
22,22,123,36,719,464,45,60,29,25,34,54,66,21,27,51,12,54,-0.434782608695652,1.48997134670487,2.45733788395905,1.60621761658031,1.35678391959799,0.924369747899162,0.45,0.75,0.29,0.25,0.34,0.54,0.66,0.21,0.27,0.51,0.12,0.54,76,0.76,4,1
35,22,112,21,740,483,57,47,16,0,49,7,5,9,27,58,27,0,1.38849929873773,1.48997134670487,0.580204778156998,-0.33678756476684,0.30150753768844,-0.672268907563026,0.57,0.59,0.16,0.00,0.49,0.07,0.05,0.09,0.27,0.58,0.27,0.00,48,0.48,2,1
30,18,106,13,770,471,47,33,0,22,22,19,0,9,58,59,22,17,0.687237026647966,0.343839541547278,-0.443686006825938,-1.37305699481865,-1.20603015075377,0.336134453781513,0.47,0.41,0.00,0.22,0.22,0.19,0.00,0.09,0.58,0.59,0.22,0.17,17,0.17,1,0
34,10,111,30,751,491,42,33,6,0,0,19,0,3,26,0,2,0,1.24824684431978,-1.94842406876791,0.409556313993175,0.829015544041451,-0.251256281407034,-1.34453781512605,0.42,0.41,0.06,0.00,0.00,0.19,0.00,0.03,0.26,0.00,0.02,0.00,12,0.12,0,0
18,15,108,27,754,465,43,34,3,9,12,24,22,0,0,0,27,35,-0.995792426367462,-0.515759312320917,-0.102389078498293,0.440414507772021,-0.402010050251257,0.840336134453779,0.43,0.43,0.03,0.09,0.12,0.24,0.22,0.00,0.00,0.00,0.27,0.35,13,0.13,0,0
27,18,111,24,738,485,52,41,7,20,27,35,41,0,18,8,14,5,0.266479663394109,0.343839541547278,0.409556313993175,0.0518134715025905,0.402010050251257,-0.840336134453779,0.52,0.51,0.07,0.20,0.27,0.35,0.41,0.00,0.18,0.08,0.14,0.05,34,0.34,2,0
20,16,117,32,740,482,40,42,36,6,6,41,16,59,58,14,0,0,-0.715287517531557,-0.229226361031519,1.43344709897611,1.0880829015544,0.30150753768844,-0.58823529411765,0.40,0.53,0.36,0.06,0.06,0.41,0.16,0.59,0.58,0.14,0.00,0.00,24,0.24,1,0
26,19,121,42,717,484,44,59,50,8,17,56,67,64,68,68,34,68,0.126227208976157,0.630372492836676,2.1160409556314,2.38341968911917,1.4572864321608,-0.756302521008402,0.44,0.74,0.50,0.08,0.17,0.56,0.67,0.64,0.68,0.68,0.34,0.68,72,0.72,4,1
30,16,104,15,764,455,49,35,7,49,0,0,0,26,20,43,0,59,0.687237026647966,-0.229226361031519,-0.784982935153583,-1.1139896373057,-0.904522613065325,1.68067226890756,0.49,0.44,0.07,0.49,0.00,0.00,0.00,0.26,0.20,0.43,0.00,0.59,12,0.12,0,0
23,19,107,22,734,472,38,40,28,26,31,0,14,32,0,21,2,3,-0.2945301542777,0.630372492836676,-0.273037542662115,-0.207253886010363,0.603015075376885,0.252100840336137,0.38,0.50,0.28,0.26,0.31,0.00,0.14,0.32,0.00,0.21,0.02,0.03,13,0.13,0,0
34,15,109,26,762,486,38,33,0,14,0,0,34,68,45,24,18,0,1.24824684431978,-0.515759312320917,0.06825938566553,0.310880829015544,-0.804020100502513,-0.924369747899162,0.38,0.41,0.00,0.14,0.00,0.00,0.34,0.68,0.45,0.24,0.18,0.00,14,0.14,0,0
37,17,112,13,772,476,32,34,0,48,23,53,51,66,42,16,59,20,1.66900420757363,0.0573065902578795,0.580204778156998,-1.37305699481865,-1.30653266331658,-0.0840336134453764,0.32,0.43,0.00,0.48,0.23,0.53,0.51,0.66,0.42,0.16,0.59,0.20,10,0.10,0,0
28,20,119,37,734,485,28,49,44,18,26,68,68,56,56,21,68,0,0.406732117812062,0.916905444126074,1.77474402730376,1.73575129533679,0.603015075376885,-0.840336134453779,0.28,0.61,0.44,0.18,0.26,0.68,0.68,0.56,0.56,0.21,0.68,0.00,48,0.48,2,1
35,25,119,32,724,466,22,55,33,15,54,68,40,53,38,68,60,68,1.38849929873773,2.34957020057307,1.77474402730376,1.0880829015544,1.10552763819095,0.756302521008402,0.22,0.69,0.33,0.15,0.54,0.68,0.40,0.53,0.38,0.68,0.60,0.68,48,0.48,2,1
22,18,114,17,762,468,31,33,1,26,25,10,1,22,30,4,31,17,-0.434782608695652,0.343839541547278,0.921501706484643,-0.854922279792746,-0.804020100502513,0.58823529411765,0.31,0.41,0.01,0.26,0.25,0.10,0.01,0.22,0.30,0.04,0.31,0.17,14,0.14,0,0
22,18,112,34,762,466,37,39,0,58,0,58,58,27,0,68,16,0,-0.434782608695652,0.343839541547278,0.580204778156998,1.34715025906736,-0.804020100502513,0.756302521008402,0.37,0.49,0.00,0.58,0.00,0.58,0.58,0.27,0.00,0.68,0.16,0.00,43,0.43,2,1
22,18,109,9,757,470,33,33,13,54,16,12,0,19,11,59,13,34,-0.434782608695652,0.343839541547278,0.06825938566553,-1.89119170984456,-0.552763819095479,0.420168067226889,0.33,0.41,0.13,0.54,0.16,0.12,0.00,0.19,0.11,0.59,0.13,0.34,18,0.18,1,0
22,10,114,19,740,470,51,46,43,60,0,49,16,44,15,0,51,55,-0.434782608695652,-1.94842406876791,0.921501706484643,-0.595854922279793,0.30150753768844,0.420168067226889,0.51,0.58,0.43,0.60,0.00,0.49,0.16,0.44,0.15,0.00,0.51,0.55,33,0.33,2,0
25,18,106,29,747,490,51,39,35,4,23,35,29,26,60,9,37,33,-0.0140252454417954,0.343839541547278,-0.443686006825938,0.699481865284974,-0.050251256281406,-1.26050420168068,0.51,0.49,0.35,0.04,0.23,0.35,0.29,0.26,0.60,0.09,0.37,0.33,15,0.15,0,0
27,14,108,28,748,464,38,37,5,48,16,0,22,12,12,0,5,0,0.266479663394109,-0.802292263610315,-0.102389078498293,0.569948186528497,-0.100502512562816,0.924369747899162,0.38,0.46,0.05,0.48,0.16,0.00,0.22,0.12,0.12,0.00,0.05,0.00,10,0.10,0,0
22,18,105,29,762,465,43,35,0,34,17,17,14,0,38,14,58,0,-0.434782608695652,0.343839541547278,-0.61433447098976,0.699481865284974,-0.804020100502513,0.840336134453779,0.43,0.44,0.00,0.34,0.17,0.17,0.14,0.00,0.38,0.14,0.58,0.00,12,0.12,0,0
32,17,110,29,780,468,39,34,0,56,2,25,47,35,59,34,24,0,0.967741935483871,0.0573065902578795,0.238907849829352,0.699481865284974,-1.70854271356784,0.58823529411765,0.39,0.43,0.00,0.56,0.02,0.25,0.47,0.35,0.59,0.34,0.24,0.00,15,0.15,0,0
25,18,100,16,740,494,42,33,34,0,47,1,15,0,21,8,33,39,-0.0140252454417954,0.343839541547278,-1.46757679180887,-0.984455958549223,0.30150753768844,-1.59663865546219,0.42,0.41,0.34,0.00,0.47,0.01,0.15,0.00,0.21,0.08,0.33,0.39,11,0.11,0,0
17,12,116,13,752,459,42,37,32,47,0,59,0,56,15,3,29,0,-1.13604488078541,-1.37535816618911,1.26279863481229,-1.37305699481865,-0.30150753768844,1.34453781512605,0.42,0.46,0.32,0.47,0.00,0.59,0.00,0.56,0.15,0.03,0.29,0.00,10,0.10,0,0
14,13,98,22,780,483,24,16,0,8,28,21,38,0,23,0,18,26,-1.55680224403927,-1.08882521489971,-1.80887372013652,-0.207253886010363,-1.70854271356784,-0.672268907563026,0.24,0.20,0.00,0.08,0.28,0.21,0.38,0.00,0.23,0.00,0.18,0.26,4,0.04,0,0
22,16,100,18,776,481,45,25,3,33,26,0,4,12,0,7,37,19,-0.434782608695652,-0.229226361031519,-1.46757679180887,-0.72538860103627,-1.50753768844221,-0.504201680672266,0.45,0.31,0.03,0.33,0.26,0.00,0.04,0.12,0.00,0.07,0.37,0.19,9,0.09,0,0
23,18,104,29,754,476,37,32,3,8,33,0,0,4,19,6,22,14,-0.2945301542777,0.343839541547278,-0.784982935153583,0.699481865284974,-0.402010050251257,-0.0840336134453764,0.37,0.40,0.03,0.08,0.33,0.00,0.00,0.04,0.19,0.06,0.22,0.14,10,0.10,0,0
37,20,123,37,771,465,49,49,0,44,0,57,68,68,33,68,66,68,1.66900420757363,0.916905444126074,2.45733788395905,1.73575129533679,-1.25628140703518,0.840336134453779,0.49,0.61,0.00,0.44,0.00,0.57,0.68,0.68,0.33,0.68,0.66,0.68,45,0.45,2,1
19,13,114,11,780,468,31,25,0,23,23,18,4,29,2,0,1,0,-0.855539971949509,-1.08882521489971,0.921501706484643,-1.63212435233161,-1.70854271356784,0.58823529411765,0.31,0.31,0.00,0.23,0.23,0.18,0.04,0.29,0.02,0.00,0.01,0.00,7,0.07,0,0
25,15,113,29,761,477,62,41,10,18,4,41,47,2,28,33,3,0,-0.0140252454417954,-0.515759312320917,0.75085324232082,0.699481865284974,-0.753768844221107,-0.168067226890753,0.62,0.51,0.10,0.18,0.04,0.41,0.47,0.02,0.28,0.33,0.03,0.00,17,0.17,1,0
34,21,111,25,740,441,55,53,23,63,39,25,9,47,0,18,40,0,1.24824684431978,1.20343839541547,0.409556313993175,0.181347150259067,0.30150753768844,2.85714285714286,0.55,0.66,0.23,0.63,0.39,0.25,0.09,0.47,0.00,0.18,0.40,0.00,43,0.43,2,1
28,16,108,29,731,479,22,37,29,30,16,0,16,11,24,10,0,3,0.406732117812062,-0.229226361031519,-0.102389078498293,0.699481865284974,0.753768844221107,-0.336134453781513,0.22,0.46,0.29,0.30,0.16,0.00,0.16,0.11,0.24,0.10,0.00,0.03,10,0.10,0,0
27,11,97,12,769,485,41,21,0,1,0,4,0,0,24,10,0,0,0.266479663394109,-1.66189111747851,-1.97952218430034,-1.50259067357513,-1.15577889447236,-0.840336134453779,0.41,0.26,0.00,0.01,0.00,0.04,0.00,0.00,0.24,0.10,0.00,0.00,6,0.06,0,0
18,14,108,27,775,481,37,25,0,0,19,4,5,15,0,0,3,50,-0.995792426367462,-0.802292263610315,-0.102389078498293,0.440414507772021,-1.4572864321608,-0.504201680672266,0.37,0.31,0.00,0.00,0.19,0.04,0.05,0.15,0.00,0.00,0.03,0.50,9,0.09,0,0
37,16,108,30,730,472,28,43,45,33,10,26,24,37,35,11,34,29,1.66900420757363,-0.229226361031519,-0.102389078498293,0.829015544041451,0.804020100502513,0.252100840336137,0.28,0.54,0.45,0.33,0.10,0.26,0.24,0.37,0.35,0.11,0.34,0.29,17,0.17,1,0
33,20,99,17,745,466,37,38,50,58,27,0,0,14,68,24,66,24,1.10799438990182,0.916905444126074,-1.6382252559727,-0.854922279792746,0.050251256281406,0.756302521008402,0.37,0.48,0.50,0.58,0.27,0.00,0.00,0.14,0.68,0.24,0.66,0.24,10,0.10,0,0
39,17,108,28,740,471,38,39,15,11,3,8,0,0,7,36,0,2,1.94950911640954,0.0573065902578795,-0.102389078498293,0.569948186528497,0.30150753768844,0.336134453781513,0.38,0.49,0.15,0.11,0.03,0.08,0.00,0.00,0.07,0.36,0.00,0.02,11,0.11,0,0
34,15,98,32,758,471,27,31,11,8,6,0,27,0,44,25,28,31,1.24824684431978,-0.515759312320917,-1.80887372013652,1.0880829015544,-0.603015075376885,0.336134453781513,0.27,0.39,0.11,0.08,0.06,0.00,0.27,0.00,0.44,0.25,0.28,0.31,9,0.09,0,0
22,12,108,7,740,485,38,35,34,22,0,26,0,29,68,13,14,13,-0.434782608695652,-1.37535816618911,-0.102389078498293,-2.15025906735751,0.30150753768844,-0.840336134453779,0.38,0.44,0.34,0.22,0.00,0.26,0.00,0.29,0.68,0.13,0.14,0.13,13,0.13,0,0
30,15,114,12,740,481,34,36,16,3,12,21,0,25,16,0,7,38,0.687237026647966,-0.515759312320917,0.921501706484643,-1.50259067357513,0.30150753768844,-0.504201680672266,0.34,0.45,0.16,0.03,0.12,0.21,0.00,0.25,0.16,0.00,0.07,0.38,8,0.08,0,0
15,18,102,8,768,483,59,27,0,0,26,0,0,0,0,10,1,3,-1.41654978962132,0.343839541547278,-1.12627986348123,-2.02072538860104,-1.10552763819095,-0.672268907563026,0.59,0.34,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.10,0.01,0.03,12,0.12,0,0
22,14,105,23,737,490,32,33,40,0,0,13,11,0,24,35,8,7,-0.434782608695652,-0.802292263610315,-0.61433447098976,-0.0777202072538862,0.452261306532663,-1.26050420168068,0.32,0.41,0.40,0.00,0.00,0.13,0.11,0.00,0.24,0.35,0.08,0.07,11,0.11,0,0
16,13,99,22,775,466,39,24,0,44,0,32,16,0,0,15,34,23,-1.27629733520337,-1.08882521489971,-1.6382252559727,-0.207253886010363,-1.4572864321608,0.756302521008402,0.39,0.30,0.00,0.44,0.00,0.32,0.16,0.00,0.00,0.15,0.34,0.23,6,0.06,0,0
26,15,115,13,726,460,26,46,68,68,11,27,0,68,19,9,68,53,0.126227208976157,-0.515759312320917,1.09215017064847,-1.37305699481865,1.00502512562814,1.26050420168068,0.26,0.58,0.68,0.68,0.11,0.27,0.00,0.68,0.19,0.09,0.68,0.53,16,0.16,1,0
31,16,108,28,731,494,54,45,40,0,1,42,40,0,52,10,9,0,0.827489481065918,-0.229226361031519,-0.102389078498293,0.569948186528497,0.753768844221107,-1.59663865546219,0.54,0.56,0.40,0.00,0.01,0.42,0.40,0.00,0.52,0.10,0.09,0.00,19,0.19,1,0
42,19,111,37,764,471,34,41,0,11,34,43,63,66,68,15,43,47,2.37026647966339,0.630372492836676,0.409556313993175,1.73575129533679,-0.904522613065325,0.336134453781513,0.34,0.51,0.00,0.11,0.34,0.43,0.63,0.66,0.68,0.15,0.43,0.47,15,0.15,0,0
23,19,103,32,743,494,63,43,21,0,60,0,55,32,40,9,63,45,-0.2945301542777,0.630372492836676,-0.955631399317405,1.0880829015544,0.150753768844222,-1.59663865546219,0.63,0.54,0.21,0.00,0.60,0.00,0.55,0.32,0.40,0.09,0.63,0.45,31,0.31,2,0
21,17,112,36,734,465,39,47,31,38,9,5,42,43,37,6,0,8,-0.575035063113605,0.0573065902578795,0.580204778156998,1.60621761658031,0.603015075376885,0.840336134453779,0.39,0.59,0.31,0.38,0.09,0.05,0.42,0.43,0.37,0.06,0.00,0.08,19,0.19,1,0
18,14,113,20,730,476,33,38,38,10,13,16,35,17,0,0,0,2,-0.995792426367462,-0.802292263610315,0.75085324232082,-0.466321243523316,0.804020100502513,-0.0840336134453764,0.33,0.48,0.38,0.10,0.13,0.16,0.35,0.17,0.00,0.00,0.00,0.02,11,0.11,0,0
38,19,113,34,732,476,31,48,39,42,7,0,48,46,66,53,15,0,1.80925666199158,0.630372492836676,0.75085324232082,1.34715025906736,0.703517587939697,-0.0840336134453764,0.31,0.60,0.39,0.42,0.07,0.00,0.48,0.46,0.66,0.53,0.15,0.00,29,0.29,1,0
22,15,111,30,768,475,40,32,0,16,9,25,15,0,16,27,6,37,-0.434782608695652,-0.515759312320917,0.409556313993175,0.829015544041451,-1.10552763819095,0,0.40,0.40,0.00,0.16,0.09,0.25,0.15,0.00,0.16,0.27,0.06,0.37,13,0.13,0,0
38,24,114,24,744,468,48,47,7,10,30,1,5,16,46,46,6,10,1.80925666199158,2.06303724928367,0.921501706484643,0.0518134715025905,0.100502512562812,0.58823529411765,0.48,0.59,0.07,0.10,0.30,0.01,0.05,0.16,0.46,0.46,0.06,0.10,24,0.24,1,0
22,14,120,31,735,478,52,50,35,17,24,21,31,63,54,2,0,0,-0.434782608695652,-0.802292263610315,1.94539249146758,0.958549222797927,0.552763819095479,-0.252100840336137,0.52,0.63,0.35,0.17,0.24,0.21,0.31,0.63,0.54,0.02,0.00,0.00,45,0.45,2,1
25,18,102,30,768,495,59,33,7,0,14,39,29,0,0,35,0,44,-0.0140252454417954,0.343839541547278,-1.12627986348123,0.829015544041451,-1.10552763819095,-1.68067226890756,0.59,0.41,0.07,0.00,0.14,0.39,0.29,0.00,0.00,0.35,0.00,0.44,11,0.11,0,0
36,24,113,35,758,453,55,50,0,28,44,2,35,54,0,60,42,33,1.52875175315568,2.06303724928367,0.75085324232082,1.47668393782383,-0.603015075376885,1.84873949579832,0.55,0.63,0.00,0.28,0.44,0.02,0.35,0.54,0.00,0.60,0.42,0.33,33,0.33,2,0
16,18,114,18,740,479,40,35,7,0,39,0,0,46,0,9,0,1,-1.27629733520337,0.343839541547278,0.921501706484643,-0.72538860103627,0.30150753768844,-0.336134453781513,0.40,0.44,0.07,0.00,0.39,0.00,0.00,0.46,0.00,0.09,0.00,0.01,14,0.14,0,0
36,19,115,24,726,463,33,51,47,56,16,9,19,31,54,46,35,14,1.52875175315568,0.630372492836676,1.09215017064847,0.0518134715025905,1.00502512562814,1.00840336134454,0.33,0.64,0.47,0.56,0.16,0.09,0.19,0.31,0.54,0.46,0.35,0.14,47,0.47,2,1
27,19,112,19,744,488,38,35,0,6,44,1,7,27,53,39,12,6,0.266479663394109,0.630372492836676,0.580204778156998,-0.595854922279793,0.100502512562812,-1.09243697478992,0.38,0.44,0.00,0.06,0.44,0.01,0.07,0.27,0.53,0.39,0.12,0.06,15,0.15,0,0
22,18,113,18,740,469,40,42,51,41,35,17,0,30,20,19,0,23,-0.434782608695652,0.343839541547278,0.75085324232082,-0.72538860103627,0.30150753768844,0.504201680672266,0.40,0.53,0.51,0.41,0.35,0.17,0.00,0.30,0.20,0.19,0.00,0.23,39,0.39,2,0
11,13,113,20,745,469,35,33,8,34,0,1,21,59,0,30,16,30,-1.97755960729313,-1.08882521489971,0.75085324232082,-0.466321243523316,0.050251256281406,0.504201680672266,0.35,0.41,0.08,0.34,0.00,0.01,0.21,0.59,0.00,0.30,0.16,0.30,13,0.13,0,0
11,18,97,17,749,471,28,26,0,20,25,3,5,0,0,15,0,0,-1.97755960729313,0.343839541547278,-1.97952218430034,-0.854922279792746,-0.150753768844222,0.336134453781513,0.28,0.33,0.00,0.20,0.25,0.03,0.05,0.00,0.00,0.15,0.00,0.00,6,0.06,0,0
38,14,106,30,737,464,53,49,38,36,0,0,46,7,49,20,0,34,1.80925666199158,-0.802292263610315,-0.443686006825938,0.829015544041451,0.452261306532663,0.924369747899162,0.53,0.61,0.38,0.36,0.00,0.00,0.46,0.07,0.49,0.20,0.00,0.34,26,0.26,1,0
27,21,120,32,730,471,20,46,35,12,42,43,10,34,0,26,0,26,0.266479663394109,1.20343839541547,1.94539249146758,1.0880829015544,0.804020100502513,0.336134453781513,0.20,0.58,0.35,0.12,0.42,0.43,0.10,0.34,0.00,0.26,0.00,0.26,45,0.45,2,1
22,11,113,27,780,495,45,25,0,0,0,3,28,0,24,14,0,5,-0.434782608695652,-1.66189111747851,0.75085324232082,0.440414507772021,-1.70854271356784,-1.68067226890756,0.45,0.31,0.00,0.00,0.00,0.03,0.28,0.00,0.24,0.14,0.00,0.05,10,0.10,0,0
19,18,118,22,772,465,39,33,0,25,2,16,26,16,0,33,0,2,-0.855539971949509,0.343839541547278,1.60409556313993,-0.207253886010363,-1.30653266331658,0.840336134453779,0.39,0.41,0.00,0.25,0.02,0.16,0.26,0.16,0.00,0.33,0.00,0.02,9,0.09,0,0
26,18,116,32,766,483,28,33,0,0,20,43,43,9,26,20,23,1,0.126227208976157,0.343839541547278,1.26279863481229,1.0880829015544,-1.00502512562814,-0.672268907563026,0.28,0.41,0.00,0.00,0.20,0.43,0.43,0.09,0.26,0.20,0.23,0.01,10,0.10,0,0
25,14,109,13,734,471,25,38,48,25,13,42,4,45,0,0,62,46,-0.0140252454417954,-0.802292263610315,0.06825938566553,-1.37305699481865,0.603015075376885,0.336134453781513,0.25,0.48,0.48,0.25,0.13,0.42,0.04,0.45,0.00,0.00,0.62,0.46,18,0.18,1,0
29,10,113,29,773,471,52,34,6,33,11,9,1,18,68,0,4,35,0.546984572230014,-1.94842406876791,0.75085324232082,0.699481865284974,-1.35678391959799,0.336134453781513,0.52,0.43,0.06,0.33,0.11,0.09,0.01,0.18,0.68,0.00,0.04,0.35,16,0.16,1,0
31,18,99,15,758,482,36,29,21,12,27,0,0,0,20,18,47,2,0.827489481065918,0.343839541547278,-1.6382252559727,-1.1139896373057,-0.603015075376885,-0.58823529411765,0.36,0.36,0.21,0.12,0.27,0.00,0.00,0.00,0.20,0.18,0.47,0.02,8,0.08,0,0
34,14,105,31,731,470,49,45,37,26,9,22,18,0,17,6,0,9,1.24824684431978,-0.802292263610315,-0.61433447098976,0.958549222797927,0.753768844221107,0.420168067226889,0.49,0.56,0.37,0.26,0.09,0.22,0.18,0.00,0.17,0.06,0.00,0.09,42,0.42,2,1
20,13,111,27,735,464,45,43,27,45,0,2,39,27,34,13,12,68,-0.715287517531557,-1.08882521489971,0.409556313993175,0.440414507772021,0.552763819095479,0.924369747899162,0.45,0.54,0.27,0.45,0.00,0.02,0.39,0.27,0.34,0.13,0.12,0.68,19,0.19,1,0
26,19,117,10,752,485,14,32,42,2,14,52,0,17,17,25,7,37,0.126227208976157,0.630372492836676,1.43344709897611,-1.76165803108808,-0.30150753768844,-0.840336134453779,0.14,0.40,0.42,0.02,0.14,0.52,0.00,0.17,0.17,0.25,0.07,0.37,7,0.07,0,0
17,16,102,22,771,464,35,28,0,25,0,0,17,35,26,58,32,0,-1.13604488078541,-0.229226361031519,-1.12627986348123,-0.207253886010363,-1.25628140703518,0.924369747899162,0.35,0.35,0.00,0.25,0.00,0.00,0.17,0.35,0.26,0.58,0.32,0.00,14,0.14,0,0
22,14,112,9,780,495,29,19,0,0,4,26,0,41,0,8,0,0,-0.434782608695652,-0.802292263610315,0.580204778156998,-1.89119170984456,-1.70854271356784,-1.68067226890756,0.29,0.24,0.00,0.00,0.04,0.26,0.00,0.41,0.00,0.08,0.00,0.00,7,0.07,0,0
34,18,108,24,780,471,41,33,0,26,21,2,15,48,26,18,0,21,1.24824684431978,0.343839541547278,-0.102389078498293,0.0518134715025905,-1.70854271356784,0.336134453781513,0.41,0.41,0.00,0.26,0.21,0.02,0.15,0.48,0.26,0.18,0.00,0.21,12,0.12,0,0
38,22,110,26,778,466,46,37,0,35,57,0,46,53,18,20,4,0,1.80925666199158,1.48997134670487,0.238907849829352,0.310880829015544,-1.60804020100503,0.756302521008402,0.46,0.46,0.00,0.35,0.57,0.00,0.46,0.53,0.18,0.20,0.04,0.00,15,0.15,0,0
22,18,100,26,769,469,59,33,0,34,11,0,8,0,17,33,0,0,-0.434782608695652,0.343839541547278,-1.46757679180887,0.310880829015544,-1.15577889447236,0.504201680672266,0.59,0.41,0.00,0.34,0.11,0.00,0.08,0.00,0.17,0.33,0.00,0.00,11,0.11,0,0
22,15,117,29,725,468,26,46,52,28,2,27,37,22,0,12,55,41,-0.434782608695652,-0.515759312320917,1.43344709897611,0.699481865284974,1.05527638190955,0.58823529411765,0.26,0.58,0.52,0.28,0.02,0.27,0.37,0.22,0.00,0.12,0.55,0.41,49,0.49,2,1
30,15,109,30,774,480,49,32,0,8,19,18,18,0,28,15,29,0,0.687237026647966,-0.515759312320917,0.06825938566553,0.829015544041451,-1.4070351758794,-0.420168067226889,0.49,0.40,0.00,0.08,0.19,0.18,0.18,0.00,0.28,0.15,0.29,0.00,12,0.12,0,0
19,17,109,25,739,474,25,37,36,28,35,42,33,57,26,0,34,28,-0.855539971949509,0.0573065902578795,0.06825938566553,0.181347150259067,0.351758793969851,0.0840336134453764,0.25,0.46,0.36,0.28,0.35,0.42,0.33,0.57,0.26,0.00,0.34,0.28,12,0.12,0,0
15,14,108,9,780,482,65,27,0,13,14,29,0,21,6,6,44,0,-1.41654978962132,-0.802292263610315,-0.102389078498293,-1.89119170984456,-1.70854271356784,-0.58823529411765,0.65,0.34,0.00,0.13,0.14,0.29,0.00,0.21,0.06,0.06,0.44,0.00,13,0.13,0,0
21,20,109,20,780,467,55,34,0,54,40,0,9,33,48,27,46,52,-0.575035063113605,0.916905444126074,0.06825938566553,-0.466321243523316,-1.70854271356784,0.672268907563026,0.55,0.43,0.00,0.54,0.40,0.00,0.09,0.33,0.48,0.27,0.46,0.52,16,0.16,1,0
36,14,104,19,728,482,56,43,40,4,9,10,5,2,39,0,5,64,1.52875175315568,-0.802292263610315,-0.784982935153583,-0.595854922279793,0.904522613065325,-0.58823529411765,0.56,0.54,0.40,0.04,0.09,0.10,0.05,0.02,0.39,0.00,0.05,0.64,37,0.37,2,0
16,20,106,34,734,466,45,42,23,36,36,12,29,11,0,29,6,23,-1.27629733520337,0.916905444126074,-0.443686006825938,1.34715025906736,0.603015075376885,0.756302521008402,0.45,0.53,0.23,0.36,0.36,0.12,0.29,0.11,0.00,0.29,0.06,0.23,39,0.39,2,0
