Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Punting_Power,Hang_Time,Directional_Punting,Kick_Holding,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Punting_PowerZ,Hang_TimeZ,Directional_PuntingZ,Kick_HoldingZ,PeakCur,PeakCurZ,Ability,Draftable
28,8,113,0,747,494,61,56,65,16,70,26,0.32258064516129,-0.580110497237569,0.880681818181819,NaN,0.650887573964499,0.837988826815639,0.61,0.70,0.65,0.16,0.70,0.26,36,0.36,2,0
22,9,103,0,780,520,67,39,2,0,5,52,-0.483870967741936,-0.303867403314917,-0.539772727272727,NaN,-0.325443786982247,-0.614525139664806,0.67,0.49,0.02,0.00,0.05,0.52,15,0.15,0,0
33,12,106,0,830,507,50,51,26,31,53,70,0.994623655913978,0.524861878453039,-0.113636363636363,NaN,-1.80473372781065,0.111731843575417,0.50,0.64,0.26,0.31,0.53,0.70,27,0.27,1,0
28,14,107,0,773,538,33,30,0,37,10,0,0.32258064516129,1.07734806629834,0.0284090909090913,NaN,-0.118343195266272,-1.62011173184358,0.33,0.38,0.00,0.37,0.10,0.00,12,0.12,0,0
35,10,103,0,840,504,62,52,6,10,37,0,1.26344086021505,-0.0276243093922651,-0.539772727272727,NaN,-2.10059171597633,0.279329608938547,0.62,0.65,0.06,0.10,0.37,0.00,35,0.35,2,0
22,5,112,0,743,507,41,35,18,0,33,18,-0.483870967741936,-1.40883977900552,0.738636363636364,NaN,0.769230769230771,0.111731843575417,0.41,0.44,0.18,0.00,0.33,0.18,25,0.25,1,0
27,5,107,0,740,540,63,28,0,0,36,56,0.188172043010752,-1.40883977900552,0.0284090909090913,NaN,0.857988165680473,-1.731843575419,0.63,0.35,0.00,0.00,0.36,0.56,8,0.08,0,0
33,5,120,0,740,507,51,39,7,0,0,28,0.994623655913978,-1.40883977900552,1.875,NaN,0.857988165680473,0.111731843575417,0.51,0.49,0.07,0.00,0.00,0.28,10,0.10,0,0
30,8,109,0,825,494,39,47,30,10,27,58,0.591397849462365,-0.580110497237569,0.3125,NaN,-1.65680473372781,0.837988826815639,0.39,0.59,0.30,0.10,0.27,0.58,29,0.29,1,0
34,6,105,0,799,524,46,32,0,0,58,0,1.12903225806452,-1.13259668508287,-0.255681818181818,NaN,-0.887573964497041,-0.837988826815644,0.46,0.40,0.00,0.00,0.58,0.00,17,0.17,1,0
21,10,114,0,719,486,53,58,52,4,47,58,-0.618279569892473,-0.0276243093922651,1.02272727272727,NaN,1.4792899408284,1.28491620111732,0.53,0.73,0.52,0.04,0.47,0.58,45,0.45,2,1
26,10,112,0,762,540,57,34,0,9,33,58,0.0537634408602149,-0.0276243093922651,0.738636363636364,NaN,0.207100591715977,-1.731843575419,0.57,0.43,0.00,0.09,0.33,0.58,13,0.13,0,0
31,5,105,0,776,495,69,51,49,0,15,30,0.725806451612903,-1.40883977900552,-0.255681818181818,NaN,-0.207100591715975,0.782122905027931,0.69,0.64,0.49,0.00,0.15,0.30,37,0.37,2,0
28,8,94,0,765,540,76,32,0,0,16,0,0.32258064516129,-0.580110497237569,-1.81818181818182,NaN,0.118343195266272,-1.731843575419,0.76,0.40,0.00,0.00,0.16,0.00,13,0.13,0,0
22,9,92,0,731,486,56,56,48,16,20,44,-0.483870967741936,-0.303867403314917,-2.10227272727273,NaN,1.12426035502959,1.28491620111732,0.56,0.70,0.48,0.16,0.20,0.44,47,0.47,2,1
29,8,96,0,772,479,62,62,58,45,0,58,0.456989247311828,-0.580110497237569,-1.53409090909091,NaN,-0.0887573964497023,1.67597765363128,0.62,0.78,0.58,0.45,0.00,0.58,55,0.55,3,1
31,8,101,0,760,502,53,52,43,48,34,58,0.725806451612903,-0.580110497237569,-0.823863636363636,NaN,0.266272189349115,0.391061452513968,0.53,0.65,0.43,0.48,0.34,0.58,30,0.30,1,0
16,8,107,0,780,535,73,32,1,0,32,53,-1.29032258064516,-0.580110497237569,0.0284090909090913,NaN,-0.325443786982247,-1.45251396648045,0.73,0.40,0.01,0.00,0.32,0.53,12,0.12,0,0
24,12,92,0,792,502,63,54,48,54,26,48,-0.21505376344086,0.524861878453039,-2.10227272727273,NaN,-0.680473372781064,0.391061452513968,0.63,0.68,0.48,0.54,0.26,0.48,30,0.30,1,0
29,6,113,0,780,522,61,34,0,0,11,0,0.456989247311828,-1.13259668508287,0.880681818181819,NaN,-0.325443786982247,-0.726256983240223,0.61,0.43,0.00,0.00,0.11,0.00,13,0.13,0,0
23,12,108,0,780,531,55,37,0,36,34,44,-0.349462365591398,0.524861878453039,0.170454545454546,NaN,-0.325443786982247,-1.22905027932961,0.55,0.46,0.00,0.36,0.34,0.44,19,0.19,1,0
22,16,110,0,725,490,61,66,46,58,48,17,-0.483870967741936,1.62983425414365,0.454545454545455,NaN,1.301775147929,1.06145251396648,0.61,0.83,0.46,0.58,0.48,0.17,56,0.56,3,1
26,8,108,0,775,513,58,41,0,0,20,55,0.0537634408602149,-0.580110497237569,0.170454545454546,NaN,-0.177514792899407,-0.223463687150838,0.58,0.51,0.00,0.00,0.20,0.55,19,0.19,1,0
19,14,105,0,725,524,60,43,0,43,2,32,-0.887096774193548,1.07734806629834,-0.255681818181818,NaN,1.301775147929,-0.837988826815644,0.60,0.54,0.00,0.43,0.02,0.32,24,0.24,1,0
48,12,107,0,818,504,58,58,58,31,44,21,3.01075268817204,0.524861878453039,0.0284090909090913,NaN,-1.44970414201183,0.279329608938547,0.58,0.73,0.58,0.31,0.44,0.21,55,0.55,3,1
22,14,108,0,730,501,78,60,41,0,19,58,-0.483870967741936,1.07734806629834,0.170454545454546,NaN,1.15384615384616,0.446927374301676,0.78,0.75,0.41,0.00,0.19,0.58,70,0.70,4,1
12,11,95,0,750,540,64,30,0,29,0,58,-1.82795698924731,0.248618784530387,-1.67613636363636,NaN,0.562130177514794,-1.731843575419,0.64,0.38,0.00,0.29,0.00,0.58,7,0.07,0,0
12,20,116,0,757,518,67,52,39,58,0,33,-1.82795698924731,2.73480662983425,1.30681818181818,NaN,0.355029585798817,-0.502793296089385,0.67,0.65,0.39,0.58,0.00,0.33,29,0.29,1,0
30,19,96,0,769,481,63,71,39,58,58,57,0.591397849462365,2.4585635359116,-1.53409090909091,NaN,0,1.56424581005587,0.63,0.89,0.39,0.58,0.58,0.57,75,0.75,4,1
34,10,95,0,752,510,73,51,6,5,49,0,1.12903225806452,-0.0276243093922651,-1.67613636363636,NaN,0.502958579881659,-0.0558659217877083,0.73,0.64,0.06,0.05,0.49,0.00,18,0.18,1,0
29,9,112,0,756,488,40,52,44,21,0,58,0.456989247311828,-0.303867403314917,0.738636363636364,NaN,0.384615384615387,1.1731843575419,0.40,0.65,0.44,0.21,0.00,0.58,33,0.33,2,0
17,10,103,0,765,492,45,51,48,16,0,58,-1.15591397849462,-0.0276243093922651,-0.539772727272727,NaN,0.118343195266272,0.949720670391061,0.45,0.64,0.48,0.16,0.00,0.58,29,0.29,1,0
20,9,112,0,745,507,43,41,26,7,0,45,-0.752688172043011,-0.303867403314917,0.738636363636364,NaN,0.710059171597634,0.111731843575417,0.43,0.51,0.26,0.07,0.00,0.45,10,0.10,0,0
32,12,116,0,773,489,70,62,24,25,29,13,0.860215053763441,0.524861878453039,1.30681818181818,NaN,-0.118343195266272,1.11731843575419,0.70,0.78,0.24,0.25,0.29,0.13,46,0.46,2,1
31,18,114,0,747,469,66,79,58,54,39,44,0.725806451612903,2.18232044198895,1.02272727272727,NaN,0.650887573964499,2.23463687150838,0.66,0.99,0.58,0.54,0.39,0.44,91,0.91,5,1
39,7,96,0,816,493,55,47,15,0,26,0,1.8010752688172,-0.856353591160221,-1.53409090909091,NaN,-1.3905325443787,0.893854748603353,0.55,0.59,0.15,0.00,0.26,0.00,20,0.20,1,0
22,16,103,0,715,524,58,45,0,46,19,27,-0.483870967741936,1.62983425414365,-0.539772727272727,NaN,1.59763313609467,-0.837988826815644,0.58,0.56,0.00,0.46,0.19,0.27,21,0.21,1,0
44,14,104,0,812,477,57,68,35,21,45,58,2.47311827956989,1.07734806629834,-0.397727272727272,NaN,-1.27218934911242,1.78770949720671,0.57,0.85,0.35,0.21,0.45,0.58,75,0.75,4,1
26,17,109,0,758,517,71,54,17,58,33,32,0.0537634408602149,1.9060773480663,0.3125,NaN,0.325443786982249,-0.446927374301676,0.71,0.68,0.17,0.58,0.33,0.32,37,0.37,2,0
14,5,108,0,791,493,63,41,0,0,0,54,-1.55913978494624,-1.40883977900552,0.170454545454546,NaN,-0.650887573964496,0.893854748603353,0.63,0.51,0.00,0.00,0.00,0.54,33,0.33,2,0
26,11,94,0,720,514,61,47,19,21,33,0,0.0537634408602149,0.248618784530387,-1.81818181818182,NaN,1.44970414201183,-0.279329608938547,0.61,0.59,0.19,0.21,0.33,0.00,23,0.23,1,0
25,5,107,0,768,538,47,26,5,0,58,24,-0.0806451612903228,-1.40883977900552,0.0284090909090913,NaN,0.02958579881657,-1.62011173184358,0.47,0.33,0.05,0.00,0.58,0.24,7,0.07,0,0
10,6,111,0,769,507,50,32,3,0,0,48,-2.09677419354839,-1.13259668508287,0.59659090909091,NaN,0,0.111731843575417,0.50,0.40,0.03,0.00,0.00,0.48,18,0.18,1,0
22,7,115,0,780,525,49,32,0,0,29,0,-0.483870967741936,-0.856353591160221,1.16477272727273,NaN,-0.325443786982247,-0.893854748603353,0.49,0.40,0.00,0.00,0.29,0.00,11,0.11,0,0
33,5,103,0,794,528,39,28,4,0,44,58,0.994623655913978,-1.40883977900552,-0.539772727272727,NaN,-0.739644970414201,-1.06145251396648,0.39,0.35,0.04,0.00,0.44,0.58,10,0.10,0,0
34,6,113,0,740,519,54,41,47,0,25,58,1.12903225806452,-1.13259668508287,0.880681818181819,NaN,0.857988165680473,-0.558659217877098,0.54,0.51,0.47,0.00,0.25,0.58,11,0.11,0,0
19,8,109,0,755,497,58,51,55,0,24,12,-0.887096774193548,-0.580110497237569,0.3125,NaN,0.414201183431954,0.670391061452515,0.58,0.64,0.55,0.00,0.24,0.12,34,0.34,2,0
22,7,103,0,749,527,36,30,9,12,55,0,-0.483870967741936,-0.856353591160221,-0.539772727272727,NaN,0.591715976331361,-1.00558659217877,0.36,0.38,0.09,0.12,0.55,0.00,15,0.15,0,0
40,7,103,0,715,540,38,28,0,35,47,42,1.93548387096774,-0.856353591160221,-0.539772727272727,NaN,1.59763313609467,-1.731843575419,0.38,0.35,0.00,0.35,0.47,0.42,8,0.08,0,0
42,7,104,0,735,507,67,49,5,1,39,28,2.20430107526882,-0.856353591160221,-0.397727272727272,NaN,1.00591715976332,0.111731843575417,0.67,0.61,0.05,0.01,0.39,0.28,17,0.17,1,0
27,13,118,0,825,493,72,60,39,53,0,58,0.188172043010752,0.801104972375691,1.59090909090909,NaN,-1.65680473372781,0.893854748603353,0.72,0.75,0.39,0.53,0.00,0.58,38,0.38,2,0
31,15,113,0,725,503,44,56,17,58,58,0,0.725806451612903,1.35359116022099,0.880681818181819,NaN,1.301775147929,0.335195530726255,0.44,0.70,0.17,0.58,0.58,0.00,39,0.39,2,0
24,10,98,0,764,538,73,34,0,0,0,17,-0.21505376344086,-0.0276243093922651,-1.25,NaN,0.147928994082842,-1.62011173184358,0.73,0.43,0.00,0.00,0.00,0.17,12,0.12,0,0
36,10,105,0,780,540,65,41,0,56,57,46,1.39784946236559,-0.0276243093922651,-0.255681818181818,NaN,-0.325443786982247,-1.731843575419,0.65,0.51,0.00,0.56,0.57,0.46,22,0.22,1,0
25,8,106,0,759,537,50,30,0,33,25,26,-0.0806451612903228,-0.580110497237569,-0.113636363636363,NaN,0.295857988165682,-1.56424581005587,0.50,0.38,0.00,0.33,0.25,0.26,10,0.10,0,0
25,7,114,0,833,540,42,22,0,17,0,0,-0.0806451612903228,-0.856353591160221,1.02272727272727,NaN,-1.89349112426035,-1.731843575419,0.42,0.28,0.00,0.17,0.00,0.00,4,0.04,0,0
31,14,97,0,812,526,47,35,0,19,0,34,0.725806451612903,1.07734806629834,-1.39204545454545,NaN,-1.27218934911242,-0.949720670391061,0.47,0.44,0.00,0.19,0.00,0.34,8,0.08,0,0
25,5,109,0,766,508,56,39,0,0,44,57,-0.0806451612903228,-1.40883977900552,0.3125,NaN,0.0887573964497049,0.0558659217877083,0.56,0.49,0.00,0.00,0.44,0.57,17,0.17,1,0
34,5,103,0,818,520,36,28,0,0,34,57,1.12903225806452,-1.40883977900552,-0.539772727272727,NaN,-1.44970414201183,-0.614525139664806,0.36,0.35,0.00,0.00,0.34,0.57,11,0.11,0,0
22,7,97,0,825,540,58,28,0,57,0,29,-0.483870967741936,-0.856353591160221,-1.39204545454545,NaN,-1.65680473372781,-1.731843575419,0.58,0.35,0.00,0.57,0.00,0.29,9,0.09,0,0
27,5,93,0,743,538,33,18,0,0,19,10,0.188172043010752,-1.40883977900552,-1.96022727272727,NaN,0.769230769230771,-1.62011173184358,0.33,0.23,0.00,0.00,0.19,0.10,5,0.05,0,0
18,11,107,0,751,527,55,34,1,0,0,0,-1.02150537634409,0.248618784530387,0.0284090909090913,NaN,0.532544378698227,-1.00558659217877,0.55,0.43,0.01,0.00,0.00,0.00,21,0.21,1,0
34,15,97,0,768,484,47,64,54,33,50,30,1.12903225806452,1.35359116022099,-1.39204545454545,NaN,0.02958579881657,1.39664804469274,0.47,0.80,0.54,0.33,0.50,0.30,56,0.56,3,1
22,11,99,0,769,514,81,47,2,7,17,41,-0.483870967741936,0.248618784530387,-1.10795454545454,NaN,0,-0.279329608938547,0.81,0.59,0.02,0.07,0.17,0.41,26,0.26,1,0
28,17,98,0,823,472,47,68,52,45,57,45,0.32258064516129,1.9060773480663,-1.25,NaN,-1.59763313609467,2.06703910614525,0.47,0.85,0.52,0.45,0.57,0.45,86,0.86,5,1
27,13,110,0,750,490,50,54,3,6,8,57,0.188172043010752,0.801104972375691,0.454545454545455,NaN,0.562130177514794,1.06145251396648,0.50,0.68,0.03,0.06,0.08,0.57,26,0.26,1,0
19,11,113,0,812,519,45,35,0,0,14,57,-0.887096774193548,0.248618784530387,0.880681818181819,NaN,-1.27218934911242,-0.558659217877098,0.45,0.44,0.00,0.00,0.14,0.57,16,0.16,1,0
24,15,91,0,762,519,81,52,14,41,15,45,-0.21505376344086,1.35359116022099,-2.24431818181818,NaN,0.207100591715977,-0.558659217877098,0.81,0.65,0.14,0.41,0.15,0.45,31,0.31,2,0
33,11,106,0,756,506,68,56,42,28,22,10,0.994623655913978,0.248618784530387,-0.113636363636363,NaN,0.384615384615387,0.16759776536313,0.68,0.70,0.42,0.28,0.22,0.10,62,0.62,3,1
19,10,106,0,735,540,48,30,0,29,0,53,-0.887096774193548,-0.0276243093922651,-0.113636363636363,NaN,1.00591715976332,-1.731843575419,0.48,0.38,0.00,0.29,0.00,0.53,7,0.07,0,0
20,18,114,0,714,528,71,47,0,40,0,1,-0.752688172043011,2.18232044198895,1.02272727272727,NaN,1.62721893491124,-1.06145251396648,0.71,0.59,0.00,0.40,0.00,0.01,28,0.28,1,0
33,17,100,0,759,515,75,56,33,16,17,57,0.994623655913978,1.9060773480663,-0.965909090909091,NaN,0.295857988165682,-0.33519553072626,0.75,0.70,0.33,0.16,0.17,0.57,28,0.28,1,0
20,6,115,0,816,533,70,30,0,0,9,57,-0.752688172043011,-1.13259668508287,1.16477272727273,NaN,-1.3905325443787,-1.34078212290503,0.70,0.38,0.00,0.00,0.09,0.57,3,0.03,0,0
22,6,103,0,780,507,49,39,5,3,45,19,-0.483870967741936,-1.13259668508287,-0.539772727272727,NaN,-0.325443786982247,0.111731843575417,0.49,0.49,0.05,0.03,0.45,0.19,26,0.26,1,0
19,10,108,0,779,540,57,30,0,24,0,28,-0.887096774193548,-0.0276243093922651,0.170454545454546,NaN,-0.295857988165679,-1.731843575419,0.57,0.38,0.00,0.24,0.00,0.28,11,0.11,0,0
20,5,107,0,810,490,31,41,57,0,31,0,-0.752688172043011,-1.40883977900552,0.0284090909090913,NaN,-1.21301775147929,1.06145251396648,0.31,0.51,0.57,0.00,0.31,0.00,30,0.30,1,0
30,15,112,0,746,481,43,66,52,56,25,50,0.591397849462365,1.35359116022099,0.738636363636364,NaN,0.680473372781066,1.56424581005587,0.43,0.83,0.52,0.56,0.25,0.50,52,0.52,3,1
28,14,113,0,733,499,56,60,53,48,46,57,0.32258064516129,1.07734806629834,0.880681818181819,NaN,1.06508875739645,0.558659217877093,0.56,0.75,0.53,0.48,0.46,0.57,69,0.69,3,1
32,13,111,0,741,499,49,51,4,12,20,22,0.860215053763441,0.801104972375691,0.59659090909091,NaN,0.828402366863906,0.558659217877093,0.49,0.64,0.04,0.12,0.20,0.22,27,0.27,1,0
29,5,103,0,758,517,59,37,28,0,11,0,0.456989247311828,-1.40883977900552,-0.539772727272727,NaN,0.325443786982249,-0.446927374301676,0.59,0.46,0.28,0.00,0.11,0.00,13,0.13,0,0
13,10,108,0,840,503,49,43,27,3,0,18,-1.69354838709677,-0.0276243093922651,0.170454545454546,NaN,-2.10059171597633,0.335195530726255,0.49,0.54,0.27,0.03,0.00,0.18,32,0.32,2,0
30,18,98,0,751,492,58,62,20,57,34,0,0.591397849462365,2.18232044198895,-1.25,NaN,0.532544378698227,0.949720670391061,0.58,0.78,0.20,0.57,0.34,0.00,63,0.63,3,1
28,16,112,0,715,504,46,56,19,57,57,48,0.32258064516129,1.62983425414365,0.738636363636364,NaN,1.59763313609467,0.279329608938547,0.46,0.70,0.19,0.57,0.57,0.48,38,0.38,2,0
27,12,107,0,780,502,43,54,57,38,45,9,0.188172043010752,0.524861878453039,0.0284090909090913,NaN,-0.325443786982247,0.391061452513968,0.43,0.68,0.57,0.38,0.45,0.09,51,0.51,3,1
20,7,107,0,777,538,44,22,0,3,0,17,-0.752688172043011,-0.856353591160221,0.0284090909090913,NaN,-0.236686390532542,-1.62011173184358,0.44,0.28,0.00,0.03,0.00,0.17,2,0.02,0,0
14,12,116,0,720,507,35,43,38,43,0,28,-1.55913978494624,0.524861878453039,1.30681818181818,NaN,1.44970414201183,0.111731843575417,0.35,0.54,0.38,0.43,0.00,0.28,23,0.23,1,0
27,7,101,0,768,540,46,24,0,32,37,7,0.188172043010752,-0.856353591160221,-0.823863636363636,NaN,0.02958579881657,-1.731843575419,0.46,0.30,0.00,0.32,0.37,0.07,6,0.06,0,0
34,10,116,0,780,517,48,47,37,17,0,46,1.12903225806452,-0.0276243093922651,1.30681818181818,NaN,-0.325443786982247,-0.446927374301676,0.48,0.59,0.37,0.17,0.00,0.46,15,0.15,0,0
37,17,100,0,780,507,75,56,9,9,9,7,1.53225806451613,1.9060773480663,-0.965909090909091,NaN,-0.325443786982247,0.111731843575417,0.75,0.70,0.09,0.09,0.09,0.07,25,0.25,1,0
23,11,92,0,777,503,38,47,25,37,38,0,-0.349462365591398,0.248618784530387,-2.10227272727273,NaN,-0.236686390532542,0.335195530726255,0.38,0.59,0.25,0.37,0.38,0.00,35,0.35,2,0
22,15,116,0,739,492,51,58,36,57,0,57,-0.483870967741936,1.35359116022099,1.30681818181818,NaN,0.887573964497044,0.949720670391061,0.51,0.73,0.36,0.57,0.00,0.57,28,0.28,1,0
22,10,90,0,761,502,53,54,53,45,57,57,-0.483870967741936,-0.0276243093922651,-2.38636363636364,NaN,0.236686390532545,0.391061452513968,0.53,0.68,0.53,0.45,0.57,0.57,58,0.58,3,1
22,10,116,0,773,492,54,51,0,9,2,57,-0.483870967741936,-0.0276243093922651,1.30681818181818,NaN,-0.118343195266272,0.949720670391061,0.54,0.64,0.00,0.09,0.02,0.57,36,0.36,2,0
14,10,112,0,749,500,66,45,5,0,0,33,-1.55913978494624,-0.0276243093922651,0.738636363636364,NaN,0.591715976331361,0.502793296089385,0.66,0.56,0.05,0.00,0.00,0.33,34,0.34,2,0
15,7,95,0,790,509,57,34,0,0,0,49,-1.4247311827957,-0.856353591160221,-1.67613636363636,NaN,-0.621301775147929,0,0.57,0.43,0.00,0.00,0.00,0.49,17,0.17,1,0
28,8,104,0,746,501,63,51,42,0,4,57,0.32258064516129,-0.580110497237569,-0.397727272727272,NaN,0.680473372781066,0.446927374301676,0.63,0.64,0.42,0.00,0.04,0.57,28,0.28,1,0
31,17,109,0,740,510,57,54,7,57,6,24,0.725806451612903,1.9060773480663,0.3125,NaN,0.857988165680473,-0.0558659217877083,0.57,0.68,0.07,0.57,0.06,0.24,35,0.35,2,0
34,10,100,0,716,479,62,66,61,13,45,0,1.12903225806452,-0.0276243093922651,-0.965909090909091,NaN,1.56804733727811,1.67597765363128,0.62,0.83,0.61,0.13,0.45,0.00,61,0.61,3,1
48,14,105,0,805,485,29,64,65,51,65,65,3.01075268817204,1.07734806629834,-0.255681818181818,NaN,-1.06508875739645,1.34078212290503,0.29,0.80,0.65,0.51,0.65,0.65,79,0.79,4,1
30,5,113,0,734,487,55,52,52,0,18,4,0.591397849462365,-1.40883977900552,0.880681818181819,NaN,1.03550295857988,1.22905027932961,0.55,0.65,0.52,0.00,0.18,0.04,26,0.26,1,0
22,21,98,0,728,507,55,51,0,28,0,55,-0.483870967741936,3.01104972375691,-1.25,NaN,1.21301775147929,0.111731843575417,0.55,0.64,0.00,0.28,0.00,0.55,25,0.25,1,0
40,12,108,0,765,538,62,41,0,39,45,63,1.93548387096774,0.524861878453039,0.170454545454546,NaN,0.118343195266272,-1.62011173184358,0.62,0.51,0.00,0.39,0.45,0.63,16,0.16,1,0
31,15,107,0,803,472,51,71,65,52,34,56,0.725806451612903,1.35359116022099,0.0284090909090913,NaN,-1.00591715976331,2.06703910614525,0.51,0.89,0.65,0.52,0.34,0.56,86,0.86,5,1
44,10,116,0,761,492,71,66,38,14,65,0,2.47311827956989,-0.0276243093922651,1.30681818181818,NaN,0.236686390532545,0.949720670391061,0.71,0.83,0.38,0.14,0.65,0.00,44,0.44,2,1
17,6,100,0,738,480,50,52,64,5,30,48,-1.15591397849462,-1.13259668508287,-0.965909090909091,NaN,0.917159763313611,1.62011173184358,0.50,0.65,0.64,0.05,0.30,0.48,36,0.36,2,0
22,10,101,0,780,522,55,41,20,18,0,65,-0.483870967741936,-0.0276243093922651,-0.823863636363636,NaN,-0.325443786982247,-0.726256983240223,0.55,0.51,0.20,0.18,0.00,0.65,20,0.20,1,0
18,11,105,0,749,505,42,47,48,34,24,52,-1.02150537634409,0.248618784530387,-0.255681818181818,NaN,0.591715976331361,0.223463687150838,0.42,0.59,0.48,0.34,0.24,0.52,37,0.37,2,0
33,9,113,0,764,501,66,52,27,1,6,24,0.994623655913978,-0.303867403314917,0.880681818181819,NaN,0.147928994082842,0.446927374301676,0.66,0.65,0.27,0.01,0.06,0.24,33,0.33,2,0
10,12,108,0,712,506,52,43,16,29,0,28,-2.09677419354839,0.524861878453039,0.170454545454546,NaN,1.68639053254438,0.16759776536313,0.52,0.54,0.16,0.29,0.00,0.28,31,0.31,2,0
39,9,111,0,743,517,37,47,41,37,37,23,1.8010752688172,-0.303867403314917,0.59659090909091,NaN,0.769230769230771,-0.446927374301676,0.37,0.59,0.41,0.37,0.37,0.23,22,0.22,1,0
36,14,118,0,714,484,71,68,21,13,33,43,1.39784946236559,1.07734806629834,1.59090909090909,NaN,1.62721893491124,1.39664804469274,0.71,0.85,0.21,0.13,0.33,0.43,55,0.55,3,1
31,6,96,0,830,507,47,35,15,0,0,65,0.725806451612903,-1.13259668508287,-1.53409090909091,NaN,-1.80473372781065,0.111731843575417,0.47,0.44,0.15,0.00,0.00,0.65,18,0.18,1,0
30,10,99,0,731,525,55,35,0,0,4,0,0.591397849462365,-0.0276243093922651,-1.10795454545454,NaN,1.12426035502959,-0.893854748603353,0.55,0.44,0.00,0.00,0.04,0.00,16,0.16,1,0
19,12,116,0,756,502,41,51,39,65,3,65,-0.887096774193548,0.524861878453039,1.30681818181818,NaN,0.384615384615387,0.391061452513968,0.41,0.64,0.39,0.65,0.03,0.65,23,0.23,1,0
22,15,94,0,833,519,57,47,23,43,23,39,-0.483870967741936,1.35359116022099,-1.81818181818182,NaN,-1.89349112426035,-0.558659217877098,0.57,0.59,0.23,0.43,0.23,0.39,26,0.26,1,0
33,5,111,0,734,502,73,54,46,0,48,65,0.994623655913978,-1.40883977900552,0.59659090909091,NaN,1.03550295857988,0.391061452513968,0.73,0.68,0.46,0.00,0.48,0.65,22,0.22,1,0
22,7,107,0,780,507,65,45,32,7,0,65,-0.483870967741936,-0.856353591160221,0.0284090909090913,NaN,-0.325443786982247,0.111731843575417,0.65,0.56,0.32,0.07,0.00,0.65,25,0.25,1,0
28,10,115,0,758,486,49,60,64,35,32,0,0.32258064516129,-0.0276243093922651,1.16477272727273,NaN,0.325443786982249,1.28491620111732,0.49,0.75,0.64,0.35,0.32,0.00,54,0.54,3,1
27,13,106,0,802,498,45,54,39,56,48,10,0.188172043010752,0.801104972375691,-0.113636363636363,NaN,-0.976331360946743,0.614525139664801,0.45,0.68,0.39,0.56,0.48,0.10,50,0.50,2,1
18,7,96,0,780,498,49,41,25,0,5,50,-1.02150537634409,-0.856353591160221,-1.53409090909091,NaN,-0.325443786982247,0.614525139664801,0.49,0.51,0.25,0.00,0.05,0.50,27,0.27,1,0
22,5,108,0,840,540,41,18,0,0,47,2,-0.483870967741936,-1.40883977900552,0.170454545454546,NaN,-2.10059171597633,-1.731843575419,0.41,0.23,0.00,0.00,0.47,0.02,3,0.03,0,0
33,11,116,0,838,497,64,60,46,43,31,64,0.994623655913978,0.248618784530387,1.30681818181818,NaN,-2.0414201183432,0.670391061452515,0.64,0.75,0.46,0.43,0.31,0.64,41,0.41,2,1
11,10,111,0,819,507,49,45,52,31,0,0,-1.96236559139785,-0.0276243093922651,0.59659090909091,NaN,-1.4792899408284,0.111731843575417,0.49,0.56,0.52,0.31,0.00,0.00,37,0.37,2,0
34,13,102,0,734,530,64,45,0,64,41,64,1.12903225806452,0.801104972375691,-0.681818181818181,NaN,1.03550295857988,-1.1731843575419,0.64,0.56,0.00,0.64,0.41,0.64,20,0.20,1,0
18,9,114,0,802,504,63,45,18,0,1,51,-1.02150537634409,-0.303867403314917,1.02272727272727,NaN,-0.976331360946743,0.279329608938547,0.63,0.56,0.18,0.00,0.01,0.51,25,0.25,1,0
10,5,115,0,840,505,49,32,29,0,0,64,-2.09677419354839,-1.40883977900552,1.16477272727273,NaN,-2.10059171597633,0.223463687150838,0.49,0.40,0.29,0.00,0.00,0.64,17,0.17,1,0
21,10,117,0,726,492,32,51,39,28,31,64,-0.618279569892473,-0.0276243093922651,1.44886363636364,NaN,1.27218934911243,0.949720670391061,0.32,0.64,0.39,0.28,0.31,0.64,26,0.26,1,0
26,10,110,0,735,516,68,51,20,41,0,64,0.0537634408602149,-0.0276243093922651,0.454545454545455,NaN,1.00591715976332,-0.391061452513968,0.68,0.64,0.20,0.41,0.00,0.64,19,0.19,1,0
22,10,104,0,745,496,50,52,52,14,0,30,-0.483870967741936,-0.0276243093922651,-0.397727272727272,NaN,0.710059171597634,0.726256983240223,0.50,0.65,0.52,0.14,0.00,0.30,66,0.66,3,1
22,7,101,0,740,518,61,35,4,9,5,0,-0.483870967741936,-0.856353591160221,-0.823863636363636,NaN,0.857988165680473,-0.502793296089385,0.61,0.44,0.04,0.09,0.05,0.00,14,0.14,0,0
28,6,103,0,780,507,49,41,21,0,25,64,0.32258064516129,-1.13259668508287,-0.539772727272727,NaN,-0.325443786982247,0.111731843575417,0.49,0.51,0.21,0.00,0.25,0.64,18,0.18,1,0
