Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Run_Defense,Pass_Rush_Technique,Pass_Rush_Strength,Play_Diagnosis,Punishing_Hitter,Endurance,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Run_DefenseZ,Pass_Rush_TechniqueZ,Pass_Rush_StrengthZ,Play_DiagnosisZ,Punishing_HitterZ,EnduranceZ,PeakCur,PeakCurZ,Ability,Draftable
12,22,114,0,760,473,32,41,22,53,1,0,2,31,-1.70087976539589,-0.94147582697201,0.844686648501363,NaN,0.266666666666667,1.21428571428571,0.32,0.51,0.22,0.53,0.01,0.00,0.02,0.31,48,0.48,2,1
21,28,108,0,747,482,33,47,38,25,53,17,18,13,-0.381231671554252,0.585241730279898,0.0272479564032701,NaN,0.7,0.571428571428572,0.33,0.59,0.38,0.25,0.53,0.17,0.18,0.13,45,0.45,2,1
21,22,104,0,820,485,49,28,0,23,5,5,7,8,-0.381231671554252,-0.94147582697201,-0.517711171662125,NaN,-1.73333333333333,0.357142857142862,0.49,0.35,0.00,0.23,0.05,0.05,0.07,0.08,9,0.09,0,0
29,27,100,0,735,512,18,34,53,0,18,30,10,7,0.791788856304985,0.330788804071247,-1.06267029972752,NaN,1.1,-1.57142857142857,0.18,0.43,0.53,0.00,0.18,0.30,0.10,0.07,12,0.12,0,0
31,28,108,0,794,488,24,33,8,21,27,47,22,11,1.08504398826979,0.585241730279898,0.0272479564032701,NaN,-0.866666666666669,0.142857142857146,0.24,0.41,0.08,0.21,0.27,0.47,0.22,0.11,15,0.15,0,0
15,20,94,0,760,471,44,39,20,47,0,0,29,0,-1.26099706744868,-1.45038167938931,-1.88010899182561,NaN,0.266666666666667,1.35714285714286,0.44,0.49,0.20,0.47,0.00,0.00,0.29,0.00,13,0.13,0,0
24,25,109,0,756,478,22,42,37,53,29,19,0,15,0.0586510263929617,-0.178117048346056,0.163487738419619,NaN,0.4,0.857142857142858,0.22,0.53,0.37,0.53,0.29,0.19,0.00,0.15,19,0.19,1,0
28,32,126,0,767,475,31,50,5,26,65,18,0,42,0.64516129032258,1.6030534351145,2.47956403269755,NaN,0.0333333333333326,1.07142857142857,0.31,0.63,0.05,0.26,0.65,0.18,0.00,0.42,41,0.41,2,1
25,25,112,0,820,485,42,31,0,28,16,7,19,11,0.205278592375366,-0.178117048346056,0.572207084468665,NaN,-1.73333333333333,0.357142857142862,0.42,0.39,0.00,0.28,0.16,0.07,0.19,0.11,14,0.14,0,0
27,20,108,0,754,500,44,35,28,2,0,47,19,26,0.498533724340176,-1.45038167938931,0.0272479564032701,NaN,0.466666666666666,-0.714285714285712,0.44,0.44,0.28,0.02,0.00,0.47,0.19,0.26,10,0.10,0,0
30,30,116,0,745,482,31,50,24,43,25,57,74,52,0.93841642228739,1.0941475826972,1.11716621253406,NaN,0.766666666666665,0.571428571428572,0.31,0.63,0.24,0.43,0.25,0.57,0.74,0.52,51,0.51,3,1
13,19,114,0,760,486,43,34,20,13,0,18,2,39,-1.55425219941349,-1.70483460559796,0.844686648501363,NaN,0.266666666666667,0.285714285714286,0.43,0.43,0.20,0.13,0.00,0.18,0.02,0.39,10,0.10,0,0
30,28,98,0,759,468,25,47,31,56,61,41,0,9,0.93841642228739,0.585241730279898,-1.33514986376022,NaN,0.3,1.57142857142858,0.25,0.59,0.31,0.56,0.61,0.41,0.00,0.09,45,0.45,2,1
25,27,103,0,756,500,44,38,33,7,6,0,52,13,0.205278592375366,0.330788804071247,-0.653950953678474,NaN,0.4,-0.714285714285712,0.44,0.48,0.33,0.07,0.06,0.00,0.52,0.13,15,0.15,0,0
17,24,102,0,738,481,45,41,19,14,0,16,30,0,-0.967741935483871,-0.432569974554707,-0.790190735694823,NaN,0.999999999999999,0.642857142857148,0.45,0.51,0.19,0.14,0.00,0.16,0.30,0.00,10,0.10,0,0
25,29,104,0,813,485,28,31,0,30,15,36,65,0,0.205278592375366,0.83969465648855,-0.517711171662125,NaN,-1.5,0.357142857142862,0.28,0.39,0.00,0.30,0.15,0.36,0.65,0.00,10,0.10,0,0
30,31,116,0,738,498,41,50,39,10,50,66,18,44,0.93841642228739,1.34860050890585,1.11716621253406,NaN,0.999999999999999,-0.571428571428572,0.41,0.63,0.39,0.10,0.50,0.66,0.18,0.44,42,0.42,2,1
23,28,98,0,808,475,29,33,0,63,31,0,2,1,-0.087976539589443,0.585241730279898,-1.33514986376022,NaN,-1.33333333333333,1.07142857142857,0.29,0.41,0.00,0.63,0.31,0.00,0.02,0.01,15,0.15,0,0
27,27,119,0,792,491,9,31,9,13,35,40,6,53,0.498533724340176,0.330788804071247,1.52588555858311,NaN,-0.800000000000001,-0.0714285714285699,0.09,0.39,0.09,0.13,0.35,0.40,0.06,0.53,13,0.13,0,0
30,28,103,0,743,499,32,41,35,5,27,46,18,32,0.93841642228739,0.585241730279898,-0.653950953678474,NaN,0.833333333333333,-0.642857142857142,0.32,0.51,0.35,0.05,0.27,0.46,0.18,0.32,32,0.32,2,0
13,24,98,0,760,478,43,38,14,32,5,0,20,0,-1.55425219941349,-0.432569974554707,-1.33514986376022,NaN,0.266666666666667,0.857142857142858,0.43,0.48,0.14,0.32,0.05,0.00,0.20,0.00,13,0.13,0,0
32,30,100,0,770,485,25,38,15,15,26,39,45,0,1.2316715542522,1.0941475826972,-1.06267029972752,NaN,-0.0666666666666682,0.357142857142862,0.25,0.48,0.15,0.15,0.26,0.39,0.45,0.00,13,0.13,0,0
33,29,110,0,736,468,51,60,49,47,8,49,59,19,1.3782991202346,0.83969465648855,0.299727520435968,NaN,1.06666666666666,1.57142857142858,0.51,0.75,0.49,0.47,0.08,0.49,0.59,0.19,43,0.43,2,1
22,21,112,0,736,513,18,31,47,0,2,17,9,38,-0.234604105571848,-1.19592875318066,0.572207084468665,NaN,1.06666666666666,-1.64285714285714,0.18,0.39,0.47,0.00,0.02,0.17,0.09,0.38,8,0.08,0,0
21,20,103,0,760,500,39,32,37,34,9,12,8,34,-0.381231671554252,-1.45038167938931,-0.653950953678474,NaN,0.266666666666667,-0.714285714285712,0.39,0.40,0.37,0.34,0.09,0.12,0.08,0.34,13,0.13,0,0
27,20,112,0,817,508,44,22,0,0,0,31,10,65,0.498533724340176,-1.45038167938931,0.572207084468665,NaN,-1.63333333333333,-1.28571428571428,0.44,0.28,0.00,0.00,0.00,0.31,0.10,0.65,7,0.07,0,0
13,18,110,0,818,515,23,11,0,0,0,10,0,46,-1.55425219941349,-1.95928753180662,0.299727520435968,NaN,-1.66666666666667,-1.78571428571429,0.23,0.14,0.00,0.00,0.00,0.10,0.00,0.46,6,0.06,0,0
9,22,113,0,754,483,41,41,36,31,18,0,0,27,-2.14076246334311,-0.94147582697201,0.708446866485014,NaN,0.466666666666666,0.500000000000002,0.41,0.51,0.36,0.31,0.18,0.00,0.00,0.27,19,0.19,1,0
11,21,112,0,760,513,27,24,20,0,0,17,21,53,-1.8475073313783,-1.19592875318066,0.572207084468665,NaN,0.266666666666667,-1.64285714285714,0.27,0.30,0.20,0.00,0.00,0.17,0.21,0.53,6,0.06,0,0
21,28,102,0,820,503,34,24,0,4,46,5,38,3,-0.381231671554252,0.585241730279898,-0.790190735694823,NaN,-1.73333333333333,-0.928571428571428,0.34,0.30,0.00,0.04,0.46,0.05,0.38,0.03,16,0.16,1,0
20,18,109,0,739,495,46,38,41,11,0,19,0,15,-0.527859237536657,-1.95928753180662,0.163487738419619,NaN,0.966666666666667,-0.357142857142856,0.46,0.48,0.41,0.11,0.00,0.19,0.00,0.15,12,0.12,0,0
18,27,118,0,741,513,49,42,40,0,26,22,7,66,-0.821114369501466,0.330788804071247,1.38964577656676,NaN,0.899999999999999,-1.64285714285714,0.49,0.53,0.40,0.00,0.26,0.22,0.07,0.66,21,0.21,1,0
34,32,120,0,747,479,39,59,51,45,71,74,41,61,1.52492668621701,1.6030534351145,1.66212534059946,NaN,0.7,0.785714285714288,0.39,0.74,0.51,0.45,0.71,0.74,0.41,0.61,59,0.59,3,1
20,28,108,0,776,485,16,34,11,23,35,0,14,18,-0.527859237536657,0.585241730279898,0.0272479564032701,NaN,-0.266666666666667,0.357142857142862,0.16,0.43,0.11,0.23,0.35,0.00,0.14,0.18,13,0.13,0,0
25,20,109,0,722,515,31,33,51,0,0,3,13,23,0.205278592375366,-1.45038167938931,0.163487738419619,NaN,1.53333333333333,-1.78571428571429,0.31,0.41,0.51,0.00,0.00,0.03,0.13,0.23,11,0.11,0,0
21,23,108,0,781,503,25,25,0,4,0,36,42,4,-0.381231671554252,-0.687022900763359,0.0272479564032701,NaN,-0.433333333333333,-0.928571428571428,0.25,0.31,0.00,0.04,0.00,0.36,0.42,0.04,4,0.04,0,0
30,22,107,0,754,514,44,35,40,0,20,59,0,34,0.93841642228739,-0.94147582697201,-0.108991825613079,NaN,0.466666666666666,-1.71428571428571,0.44,0.44,0.40,0.00,0.20,0.59,0.00,0.34,18,0.18,1,0
21,22,95,0,813,484,51,31,0,43,5,0,12,0,-0.381231671554252,-0.94147582697201,-1.74386920980926,NaN,-1.5,0.428571428571432,0.51,0.39,0.00,0.43,0.05,0.00,0.12,0.00,8,0.08,0,0
31,29,107,0,805,469,31,41,0,51,36,31,27,36,1.08504398826979,0.83969465648855,-0.108991825613079,NaN,-1.23333333333334,1.5,0.31,0.51,0.00,0.51,0.36,0.31,0.27,0.36,19,0.19,1,0
32,30,121,0,720,478,57,61,38,44,4,23,65,42,1.2316715542522,1.0941475826972,1.7983651226158,NaN,1.6,0.857142857142858,0.57,0.76,0.38,0.44,0.04,0.23,0.65,0.42,32,0.32,2,0
25,18,102,0,770,475,31,34,18,41,0,32,0,16,0.205278592375366,-1.95928753180662,-0.790190735694823,NaN,-0.0666666666666682,1.07142857142857,0.31,0.43,0.18,0.41,0.00,0.32,0.00,0.16,9,0.09,0,0
9,27,103,0,799,485,23,29,5,21,58,0,9,10,-2.14076246334311,0.330788804071247,-0.653950953678474,NaN,-1.03333333333333,0.357142857142862,0.23,0.36,0.05,0.21,0.58,0.00,0.09,0.10,19,0.19,1,0
21,18,98,0,759,496,18,28,45,20,0,12,13,0,-0.381231671554252,-1.95928753180662,-1.33514986376022,NaN,0.3,-0.428571428571426,0.18,0.35,0.45,0.20,0.00,0.12,0.13,0.00,7,0.07,0,0
22,27,110,0,738,483,45,52,39,21,62,43,13,11,-0.234604105571848,0.330788804071247,0.299727520435968,NaN,0.999999999999999,0.500000000000002,0.45,0.65,0.39,0.21,0.62,0.43,0.13,0.11,48,0.48,2,1
21,23,111,0,752,485,48,42,22,26,22,2,5,5,-0.381231671554252,-0.687022900763359,0.435967302452316,NaN,0.533333333333334,0.357142857142862,0.48,0.53,0.22,0.26,0.22,0.02,0.05,0.05,38,0.38,2,0
10,20,110,0,762,488,14,26,25,14,0,0,0,26,-1.9941348973607,-1.45038167938931,0.299727520435968,NaN,0.199999999999999,0.142857142857146,0.14,0.33,0.25,0.14,0.00,0.00,0.00,0.26,6,0.06,0,0
26,28,100,0,742,497,49,47,60,26,33,26,28,0,0.351906158357771,0.585241730279898,-1.06267029972752,NaN,0.866666666666666,-0.499999999999996,0.49,0.59,0.60,0.26,0.33,0.26,0.28,0.00,24,0.24,1,0
34,22,112,0,820,473,30,34,0,59,6,57,0,53,1.52492668621701,-0.94147582697201,0.572207084468665,NaN,-1.73333333333333,1.21428571428571,0.30,0.43,0.00,0.59,0.06,0.57,0.00,0.53,12,0.12,0,0
26,32,112,0,750,477,25,52,41,55,55,32,73,54,0.351906158357771,1.6030534351145,0.572207084468665,NaN,0.599999999999999,0.928571428571434,0.25,0.65,0.41,0.55,0.55,0.32,0.73,0.54,50,0.50,2,1
21,23,99,0,780,508,10,20,30,0,0,0,37,0,-0.381231671554252,-0.687022900763359,-1.19891008174387,NaN,-0.4,-1.28571428571428,0.10,0.25,0.30,0.00,0.00,0.00,0.37,0.00,2,0.02,0,0
16,30,115,0,742,500,22,42,31,9,57,5,67,67,-1.11436950146628,1.0941475826972,0.980926430517712,NaN,0.866666666666666,-0.714285714285712,0.22,0.53,0.31,0.09,0.57,0.05,0.67,0.67,43,0.43,2,1
28,27,106,0,794,489,18,31,8,24,7,61,39,22,0.64516129032258,0.330788804071247,-0.245231607629427,NaN,-0.866666666666669,0.0714285714285762,0.18,0.39,0.08,0.24,0.07,0.61,0.39,0.22,9,0.09,0,0
20,22,108,0,749,515,43,32,27,0,4,8,10,37,-0.527859237536657,-0.94147582697201,0.0272479564032701,NaN,0.633333333333332,-1.78571428571429,0.43,0.40,0.27,0.00,0.04,0.08,0.10,0.37,14,0.14,0,0
26,27,106,0,799,496,18,26,3,8,27,22,26,13,0.351906158357771,0.330788804071247,-0.245231607629427,NaN,-1.03333333333333,-0.428571428571426,0.18,0.33,0.03,0.08,0.27,0.22,0.26,0.13,12,0.12,0,0
33,26,116,0,741,476,50,55,49,37,20,64,8,52,1.3782991202346,0.0763358778625956,1.11716621253406,NaN,0.899999999999999,1,0.50,0.69,0.49,0.37,0.20,0.64,0.08,0.52,33,0.33,2,0
26,37,119,0,745,472,53,65,40,55,74,28,74,43,0.351906158357771,2.87531806615776,1.52588555858311,NaN,0.766666666666665,1.28571428571429,0.53,0.81,0.40,0.55,0.74,0.28,0.74,0.43,61,0.61,3,1
13,27,106,0,820,483,40,30,0,28,15,0,25,21,-1.55425219941349,0.330788804071247,-0.245231607629427,NaN,-1.73333333333333,0.500000000000002,0.40,0.38,0.00,0.28,0.15,0.00,0.25,0.21,13,0.13,0,0
29,27,119,0,729,490,17,42,34,5,22,0,20,37,0.791788856304985,0.330788804071247,1.52588555858311,NaN,1.3,0,0.17,0.53,0.34,0.05,0.22,0.00,0.20,0.37,17,0.17,1,0
28,30,104,0,789,489,59,42,13,21,43,9,25,8,0.64516129032258,1.0941475826972,-0.517711171662125,NaN,-0.7,0.0714285714285762,0.59,0.53,0.13,0.21,0.43,0.09,0.25,0.08,21,0.21,1,0
34,23,105,0,732,479,6,41,54,41,7,55,1,31,1.52492668621701,-0.687022900763359,-0.381471389645776,NaN,1.2,0.785714285714288,0.06,0.51,0.54,0.41,0.07,0.55,0.01,0.31,10,0.10,0,0
16,28,107,0,760,480,18,38,19,30,14,21,40,30,-1.11436950146628,0.585241730279898,-0.108991825613079,NaN,0.266666666666667,0.714285714285718,0.18,0.48,0.19,0.30,0.14,0.21,0.40,0.30,11,0.11,0,0
26,24,119,0,731,488,54,52,49,32,13,0,11,56,0.351906158357771,-0.432569974554707,1.52588555858311,NaN,1.23333333333333,0.142857142857146,0.54,0.65,0.49,0.32,0.13,0.00,0.11,0.56,28,0.28,1,0
30,33,117,0,725,476,44,63,49,47,48,56,63,52,0.93841642228739,1.85750636132316,1.25340599455041,NaN,1.43333333333333,1,0.44,0.79,0.49,0.47,0.48,0.56,0.63,0.52,55,0.55,3,1
21,23,114,0,753,515,36,34,39,0,0,29,42,40,-0.381231671554252,-0.687022900763359,0.844686648501363,NaN,0.499999999999998,-1.78571428571429,0.36,0.43,0.39,0.00,0.00,0.29,0.42,0.40,13,0.13,0,0
30,24,100,0,760,515,31,28,24,0,0,16,62,0,0.93841642228739,-0.432569974554707,-1.06267029972752,NaN,0.266666666666667,-1.78571428571429,0.31,0.35,0.24,0.00,0.00,0.16,0.62,0.00,6,0.06,0,0
27,22,107,0,786,495,45,31,9,10,10,44,0,16,0.498533724340176,-0.94147582697201,-0.108991825613079,NaN,-0.600000000000002,-0.357142857142856,0.45,0.39,0.09,0.10,0.10,0.44,0.00,0.16,12,0.12,0,0
21,25,113,0,762,499,22,33,19,24,9,23,45,47,-0.381231671554252,-0.178117048346056,0.708446866485014,NaN,0.199999999999999,-0.642857142857142,0.22,0.41,0.19,0.24,0.09,0.23,0.45,0.47,12,0.12,0,0
32,26,101,0,729,488,11,41,53,26,15,36,22,8,1.2316715542522,0.0763358778625956,-0.926430517711171,NaN,1.3,0.142857142857146,0.11,0.51,0.53,0.26,0.15,0.36,0.22,0.08,8,0.08,0,0
28,27,103,0,777,476,58,44,9,39,10,44,17,0,0.64516129032258,0.330788804071247,-0.653950953678474,NaN,-0.3,1,0.58,0.55,0.09,0.39,0.10,0.44,0.17,0.00,18,0.18,1,0
21,27,98,0,760,515,26,32,53,0,44,23,2,0,-0.381231671554252,0.330788804071247,-1.33514986376022,NaN,0.266666666666667,-1.78571428571429,0.26,0.40,0.53,0.00,0.44,0.23,0.02,0.00,18,0.18,1,0
38,32,127,0,723,480,47,66,69,42,57,58,41,74,2.11143695014663,1.6030534351145,2.6158038147139,NaN,1.5,0.714285714285718,0.47,0.83,0.69,0.42,0.57,0.58,0.41,0.74,72,0.72,4,1
22,28,113,0,820,515,53,31,0,1,61,38,0,35,-0.234604105571848,0.585241730279898,0.708446866485014,NaN,-1.73333333333333,-1.78571428571429,0.53,0.39,0.00,0.01,0.61,0.38,0.00,0.35,22,0.22,1,0
21,25,102,0,784,498,18,23,10,1,2,14,30,0,-0.381231671554252,-0.178117048346056,-0.790190735694823,NaN,-0.533333333333334,-0.571428571428572,0.18,0.29,0.10,0.01,0.02,0.14,0.30,0.00,3,0.03,0,0
20,24,110,0,770,513,48,33,15,0,14,35,17,23,-0.527859237536657,-0.432569974554707,0.299727520435968,NaN,-0.0666666666666682,-1.64285714285714,0.48,0.41,0.15,0.00,0.14,0.35,0.17,0.23,13,0.13,0,0
14,27,95,0,775,484,13,31,28,33,19,23,11,0,-1.40762463343109,0.330788804071247,-1.74386920980926,NaN,-0.233333333333334,0.428571428571432,0.13,0.39,0.28,0.33,0.19,0.23,0.11,0.00,8,0.08,0,0
37,29,100,0,738,461,32,53,31,60,19,18,30,0,1.96480938416422,0.83969465648855,-1.06267029972752,NaN,0.999999999999999,2.07142857142857,0.32,0.66,0.31,0.60,0.19,0.18,0.30,0.00,25,0.25,1,0
25,27,97,0,759,485,39,42,39,28,19,9,26,0,0.205278592375366,0.330788804071247,-1.47138964577657,NaN,0.3,0.357142857142862,0.39,0.53,0.39,0.28,0.19,0.09,0.26,0.00,21,0.21,1,0
29,18,98,0,760,495,16,25,19,8,2,47,0,1,0.791788856304985,-1.95928753180662,-1.33514986376022,NaN,0.266666666666667,-0.357142857142856,0.16,0.31,0.19,0.08,0.02,0.47,0.00,0.01,5,0.05,0,0
24,21,106,0,819,515,27,15,0,0,0,35,26,10,0.0586510263929617,-1.19592875318066,-0.245231607629427,NaN,-1.7,-1.78571428571429,0.27,0.19,0.00,0.00,0.00,0.35,0.26,0.10,3,0.03,0,0
31,25,120,0,739,488,33,48,46,49,7,50,17,60,1.08504398826979,-0.178117048346056,1.66212534059946,NaN,0.966666666666667,0.142857142857146,0.33,0.60,0.46,0.49,0.07,0.50,0.17,0.60,33,0.33,2,0
19,20,100,0,724,475,41,46,50,55,0,0,10,4,-0.674486803519062,-1.45038167938931,-1.06267029972752,NaN,1.46666666666667,1.07142857142857,0.41,0.58,0.50,0.55,0.00,0.00,0.10,0.04,26,0.26,1,0
33,27,105,0,778,508,21,28,3,0,21,9,14,22,1.3782991202346,0.330788804071247,-0.381471389645776,NaN,-0.333333333333335,-1.28571428571428,0.21,0.35,0.03,0.00,0.21,0.09,0.14,0.22,11,0.11,0,0
20,30,113,0,808,477,53,46,1,54,62,29,0,51,-0.527859237536657,1.0941475826972,0.708446866485014,NaN,-1.33333333333333,0.928571428571434,0.53,0.58,0.01,0.54,0.62,0.29,0.00,0.51,36,0.36,2,0
27,32,120,0,760,485,36,48,23,19,41,22,17,39,0.498533724340176,1.6030534351145,1.66212534059946,NaN,0.266666666666667,0.357142857142862,0.36,0.60,0.23,0.19,0.41,0.22,0.17,0.39,22,0.22,1,0
22,26,113,0,749,511,45,39,29,0,21,13,5,27,-0.234604105571848,0.0763358778625956,0.708446866485014,NaN,0.633333333333332,-1.5,0.45,0.49,0.29,0.00,0.21,0.13,0.05,0.27,17,0.17,1,0
23,25,109,0,727,485,44,51,56,19,34,62,0,38,-0.087976539589443,-0.178117048346056,0.163487738419619,NaN,1.36666666666667,0.357142857142862,0.44,0.64,0.56,0.19,0.34,0.62,0.00,0.38,52,0.52,3,1
28,30,118,0,733,485,28,55,74,25,60,65,48,73,0.64516129032258,1.0941475826972,1.38964577656676,NaN,1.16666666666667,0.357142857142862,0.28,0.69,0.74,0.25,0.60,0.65,0.48,0.73,71,0.71,4,1
24,30,109,0,795,485,53,42,13,13,51,11,58,36,0.0586510263929617,1.0941475826972,0.163487738419619,NaN,-0.900000000000002,0.357142857142862,0.53,0.53,0.13,0.13,0.51,0.11,0.58,0.36,36,0.36,2,0
28,30,101,0,780,487,53,42,18,15,32,0,47,19,0.64516129032258,1.0941475826972,-0.926430517711171,NaN,-0.4,0.214285714285716,0.53,0.53,0.18,0.15,0.32,0.00,0.47,0.19,21,0.21,1,0
28,29,105,0,754,496,29,39,21,14,43,17,0,9,0.64516129032258,0.83969465648855,-0.381471389645776,NaN,0.466666666666666,-0.428571428571426,0.29,0.49,0.21,0.14,0.43,0.17,0.00,0.09,18,0.18,1,0
17,26,116,0,801,479,25,33,0,42,27,0,16,56,-0.967741935483871,0.0763358778625956,1.11716621253406,NaN,-1.1,0.785714285714288,0.25,0.41,0.00,0.42,0.27,0.00,0.16,0.56,15,0.15,0,0
30,35,103,0,747,473,47,58,19,66,74,69,66,9,0.93841642228739,2.36641221374046,-0.653950953678474,NaN,0.7,1.21428571428571,0.47,0.73,0.19,0.66,0.74,0.69,0.66,0.09,69,0.69,3,1
22,21,105,0,790,513,45,24,6,0,0,0,19,3,-0.234604105571848,-1.19592875318066,-0.381471389645776,NaN,-0.733333333333336,-1.64285714285714,0.45,0.30,0.06,0.00,0.00,0.00,0.19,0.03,5,0.05,0,0
21,27,96,0,760,491,25,33,14,6,24,23,27,7,-0.381231671554252,0.330788804071247,-1.60762942779292,NaN,0.266666666666667,-0.0714285714285699,0.25,0.41,0.14,0.06,0.24,0.23,0.27,0.07,12,0.12,0,0
15,22,103,0,802,485,42,26,0,14,0,0,2,8,-1.26099706744868,-0.94147582697201,-0.653950953678474,NaN,-1.13333333333333,0.357142857142862,0.42,0.33,0.00,0.14,0.00,0.00,0.02,0.08,2,0.02,0,0
39,25,109,0,760,485,38,41,27,7,2,20,21,12,2.25806451612903,-0.178117048346056,0.163487738419619,NaN,0.266666666666667,0.357142857142862,0.38,0.51,0.27,0.07,0.02,0.20,0.21,0.12,10,0.10,0,0
33,24,113,0,811,483,15,30,0,34,7,36,26,57,1.3782991202346,-0.432569974554707,0.708446866485014,NaN,-1.43333333333333,0.500000000000002,0.15,0.38,0.00,0.34,0.07,0.36,0.26,0.57,8,0.08,0,0
19,29,101,0,760,481,39,42,20,35,51,12,7,0,-0.674486803519062,0.83969465648855,-0.926430517711171,NaN,0.266666666666667,0.642857142857148,0.39,0.53,0.20,0.35,0.51,0.12,0.07,0.00,41,0.41,2,1
11,28,113,0,774,500,15,31,13,8,55,0,2,21,-1.8475073313783,0.585241730279898,0.708446866485014,NaN,-0.200000000000002,-0.714285714285712,0.15,0.39,0.13,0.08,0.55,0.00,0.02,0.21,18,0.18,1,0
18,28,117,0,731,482,30,51,58,32,46,0,0,43,-0.821114369501466,0.585241730279898,1.25340599455041,NaN,1.23333333333333,0.571428571428572,0.30,0.64,0.58,0.32,0.46,0.00,0.00,0.43,55,0.55,3,1
17,27,96,0,714,471,52,59,72,64,49,22,0,0,-0.967741935483871,0.330788804071247,-1.60762942779292,NaN,1.8,1.35714285714286,0.52,0.74,0.72,0.64,0.49,0.22,0.00,0.00,60,0.60,3,1
26,27,94,0,778,485,47,42,27,34,47,59,0,7,0.351906158357771,0.330788804071247,-1.88010899182561,NaN,-0.333333333333335,0.357142857142862,0.47,0.53,0.27,0.34,0.47,0.59,0.00,0.07,32,0.32,2,0
16,25,121,0,784,485,36,35,6,21,18,0,0,49,-1.11436950146628,-0.178117048346056,1.7983651226158,NaN,-0.533333333333334,0.357142857142862,0.36,0.44,0.06,0.21,0.18,0.00,0.00,0.49,13,0.13,0,0
33,38,126,0,716,468,42,75,74,71,74,73,60,74,1.3782991202346,3.12977099236641,2.47956403269755,NaN,1.73333333333333,1.57142857142858,0.42,0.94,0.74,0.71,0.74,0.73,0.60,0.74,87,0.87,5,1
17,22,97,0,760,485,30,31,14,25,0,28,28,0,-0.967741935483871,-0.94147582697201,-1.47138964577657,NaN,0.266666666666667,0.357142857142862,0.30,0.39,0.14,0.25,0.00,0.28,0.28,0.00,9,0.09,0,0
26,27,107,0,773,515,40,31,23,0,14,0,14,24,0.351906158357771,0.330788804071247,-0.108991825613079,NaN,-0.166666666666669,-1.78571428571429,0.40,0.39,0.23,0.00,0.14,0.00,0.14,0.24,13,0.13,0,0
26,22,109,0,771,494,43,33,9,7,0,2,52,11,0.351906158357771,-0.94147582697201,0.163487738419619,NaN,-0.100000000000001,-0.285714285714286,0.43,0.41,0.09,0.07,0.00,0.02,0.52,0.11,11,0.11,0,0
15,26,101,0,760,509,43,31,8,0,11,0,24,0,-1.26099706744868,0.0763358778625956,-0.926430517711171,NaN,0.266666666666667,-1.35714285714285,0.43,0.39,0.08,0.00,0.11,0.00,0.24,0.00,7,0.07,0,0
33,22,103,0,804,503,36,23,0,0,0,11,21,0,1.3782991202346,-0.94147582697201,-0.653950953678474,NaN,-1.2,-0.928571428571428,0.36,0.29,0.00,0.00,0.00,0.11,0.21,0.00,1,0.01,0,0
13,22,112,0,820,485,39,30,16,40,12,23,0,49,-1.55425219941349,-0.94147582697201,0.572207084468665,NaN,-1.73333333333333,0.357142857142862,0.39,0.38,0.16,0.40,0.12,0.23,0.00,0.49,14,0.14,0,0
9,27,104,0,760,485,49,41,25,21,19,0,41,9,-2.14076246334311,0.330788804071247,-0.517711171662125,NaN,0.266666666666667,0.357142857142862,0.49,0.51,0.25,0.21,0.19,0.00,0.41,0.09,18,0.18,1,0
19,26,101,0,792,480,39,33,1,40,5,5,41,0,-0.674486803519062,0.0763358778625956,-0.926430517711171,NaN,-0.800000000000001,0.714285714285718,0.39,0.41,0.01,0.40,0.05,0.05,0.41,0.00,11,0.11,0,0
18,26,97,0,814,515,50,23,0,0,17,22,21,0,-0.821114369501466,0.0763358778625956,-1.47138964577657,NaN,-1.53333333333334,-1.78571428571429,0.50,0.29,0.00,0.00,0.17,0.22,0.21,0.00,9,0.09,0,0
28,27,96,0,797,466,43,42,0,74,16,12,36,0,0.64516129032258,0.330788804071247,-1.60762942779292,NaN,-0.966666666666667,1.71428571428572,0.43,0.53,0.00,0.74,0.16,0.12,0.36,0.00,22,0.22,1,0
27,21,108,0,820,485,43,30,0,22,0,40,49,27,0.498533724340176,-1.19592875318066,0.0272479564032701,NaN,-1.73333333333333,0.357142857142862,0.43,0.38,0.00,0.22,0.00,0.40,0.49,0.27,12,0.12,0,0
14,31,100,0,755,482,16,42,44,44,62,0,27,1,-1.40762463343109,1.34860050890585,-1.06267029972752,NaN,0.433333333333333,0.571428571428572,0.16,0.53,0.44,0.44,0.62,0.00,0.27,0.01,46,0.46,2,1
29,28,110,0,771,495,29,42,52,38,41,34,1,35,0.791788856304985,0.585241730279898,0.299727520435968,NaN,-0.100000000000001,-0.357142857142856,0.29,0.53,0.52,0.38,0.41,0.34,0.01,0.35,20,0.20,1,0
23,27,101,0,727,481,31,48,67,40,24,5,27,0,-0.087976539589443,0.330788804071247,-0.926430517711171,NaN,1.36666666666667,0.642857142857148,0.31,0.60,0.67,0.40,0.24,0.05,0.27,0.00,47,0.47,2,1
18,19,106,0,760,501,52,33,30,5,0,22,18,21,-0.821114369501466,-1.70483460559796,-0.245231607629427,NaN,0.266666666666667,-0.785714285714282,0.52,0.41,0.30,0.05,0.00,0.22,0.18,0.21,14,0.14,0,0
