Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Run_Blocking,Pass_Blocking,Blocking_Strength,Avoid_Drops,Get_Downfield,Route_Running,Third_Down_Receiving,Big_Play_Receiving,Courage,Adjust_to_Ball,Endurance,Special_Teams,Long_Snapping,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Run_BlockingZ,Pass_BlockingZ,Blocking_StrengthZ,Avoid_DropsZ,Get_DownfieldZ,Route_RunningZ,Third_Down_ReceivingZ,Big_Play_ReceivingZ,CourageZ,Adjust_to_BallZ,EnduranceZ,Special_TeamsZ,Long_SnappingZ,PeakCur,PeakCurZ,Ability,Draftable
15,15,105,20,767,493,23,24,31,0,0,0,24,0,6,0,8,7,44,0,0,-1.21879588839941,-1.30331753554502,0.298953662182362,-0.759013282732448,0.782122905027934,-0.92783505154639,0.23,0.30,0.31,0.00,0.00,0.00,0.24,0.00,0.06,0.00,0.08,0.07,0.44,0.00,0.00,7,0.07,0,0
33,19,103,16,766,487,27,33,43,18,0,6,51,9,11,0,5,0,31,0,0,1.42437591776799,-0.355450236966825,0,-1.13851992409867,0.810055865921788,-0.309278350515466,0.27,0.41,0.43,0.18,0.00,0.06,0.51,0.09,0.11,0.00,0.05,0.00,0.31,0.00,0.00,13,0.13,0,0
32,22,113,23,797,479,59,50,44,34,8,0,58,54,15,23,9,54,38,32,0,1.27753303964758,0.355450236966825,1.49476831091181,-0.47438330170778,-0.0558659217877083,0.515463917525771,0.59,0.63,0.44,0.34,0.08,0.00,0.58,0.54,0.15,0.23,0.09,0.54,0.38,0.32,0.00,33,0.33,2,0
25,19,98,31,799,478,35,33,37,0,2,5,2,20,0,21,9,55,62,9,0,0.249632892804699,-0.355450236966825,-0.747384155455904,0.284629981024668,-0.111731843575419,0.618556701030924,0.35,0.41,0.37,0.00,0.02,0.05,0.02,0.20,0.00,0.21,0.09,0.55,0.62,0.09,0.00,13,0.13,0,0
27,20,102,23,750,469,21,38,13,64,2,24,66,39,9,26,43,0,9,10,0,0.543318649045521,-0.118483412322275,-0.149476831091181,-0.47438330170778,1.25698324022346,1.54639175257731,0.21,0.48,0.13,0.64,0.02,0.24,0.66,0.39,0.09,0.26,0.43,0.00,0.09,0.10,0.00,18,0.18,1,0
24,19,90,19,789,484,56,32,0,18,3,0,0,0,0,8,2,0,13,28,0,0.102790014684288,-0.355450236966825,-1.94319880418535,-0.853889943074004,0.16759776536313,0,0.56,0.40,0.00,0.18,0.03,0.00,0.00,0.00,0.00,0.08,0.02,0.00,0.13,0.28,0.00,14,0.14,0,0
21,20,103,26,746,475,40,41,30,25,6,26,59,12,11,17,66,19,8,28,0,-0.337738619676946,-0.118483412322275,0,-0.189753320683112,1.36871508379888,0.92783505154639,0.40,0.51,0.30,0.25,0.06,0.26,0.59,0.12,0.11,0.17,0.66,0.19,0.08,0.28,0.00,19,0.19,1,0
36,22,103,22,775,488,43,42,15,27,18,0,19,66,19,1,34,11,66,66,0,1.86490455212922,0.355450236966825,0,-0.569259962049336,0.558659217877095,-0.412371134020619,0.43,0.53,0.15,0.27,0.18,0.00,0.19,0.66,0.19,0.01,0.34,0.11,0.66,0.66,0.00,23,0.23,1,0
16,22,102,28,842,490,52,32,12,13,29,0,0,11,0,2,0,43,22,34,0,-1.071953010279,0.355450236966825,-0.149476831091181,0,-1.31284916201117,-0.618556701030933,0.52,0.40,0.12,0.13,0.29,0.00,0.00,0.11,0.00,0.02,0.00,0.43,0.22,0.34,0.00,16,0.16,1,0
24,22,107,33,775,488,44,42,49,11,16,32,9,20,4,0,15,0,28,35,0,0.102790014684288,0.355450236966825,0.597907324364723,0.47438330170778,0.558659217877095,-0.412371134020619,0.44,0.53,0.49,0.11,0.16,0.32,0.09,0.20,0.04,0.00,0.15,0.00,0.28,0.35,0.00,41,0.41,2,1
13,15,94,8,850,500,46,26,0,0,0,0,0,0,0,0,0,0,0,0,50,-1.51248164464024,-1.30331753554502,-1.34529147982063,-1.89753320683112,-1.53631284916201,-1.64948453608248,0.46,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,14,0.14,0,0
21,24,101,32,793,489,49,40,11,17,34,26,34,51,0,14,45,11,22,2,0,-0.337738619676946,0.829383886255924,-0.298953662182362,0.379506641366224,0.0558659217877108,-0.515463917525771,0.49,0.50,0.11,0.17,0.34,0.26,0.34,0.51,0.00,0.14,0.45,0.11,0.22,0.02,0.00,19,0.19,1,0
19,24,99,21,755,473,28,33,19,0,54,1,26,0,0,26,13,0,0,47,0,-0.631424375917768,0.829383886255924,-0.597907324364723,-0.664136622390892,1.11731843575419,1.1340206185567,0.28,0.41,0.19,0.00,0.54,0.01,0.26,0.00,0.00,0.26,0.13,0.00,0.00,0.47,0.00,16,0.16,1,0
21,19,103,24,798,489,40,33,37,2,8,4,35,38,0,0,51,2,0,0,0,-0.337738619676946,-0.355450236966825,0,-0.379506641366224,-0.0837988826815649,-0.515463917525771,0.40,0.41,0.37,0.02,0.08,0.04,0.35,0.38,0.00,0.00,0.51,0.02,0.00,0.00,0.00,13,0.13,0,0
21,27,115,45,799,467,38,46,0,1,19,9,0,0,0,28,21,10,1,0,0,-0.337738619676946,1.54028436018957,1.79372197309417,1.61290322580645,-0.111731843575419,1.75257731958763,0.38,0.58,0.00,0.01,0.19,0.09,0.00,0.00,0.00,0.28,0.21,0.10,0.01,0.00,0.00,32,0.32,2,0
18,15,97,7,838,498,49,20,0,0,0,0,0,0,0,0,0,0,0,0,47,-0.778267254038179,-1.30331753554502,-0.896860986547085,-1.99240986717268,-1.20111731843576,-1.44329896907217,0.49,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.47,13,0.13,0,0
21,26,105,23,775,484,35,39,0,66,62,0,16,14,14,2,0,0,30,6,0,-0.337738619676946,1.30331753554502,0.298953662182362,-0.47438330170778,0.558659217877095,0,0.35,0.49,0.00,0.66,0.62,0.00,0.16,0.14,0.14,0.02,0.00,0.00,0.30,0.06,0.00,51,0.51,3,1
10,22,99,19,775,500,26,20,11,0,24,10,23,0,0,0,0,0,44,39,0,-1.95301027900147,0.355450236966825,-0.597907324364723,-0.853889943074004,0.558659217877095,-1.64948453608248,0.26,0.25,0.11,0.00,0.24,0.10,0.23,0.00,0.00,0.00,0.00,0.00,0.44,0.39,0.00,10,0.10,0,0
14,22,97,34,849,500,25,19,0,3,17,16,0,0,0,0,0,4,10,32,0,-1.36563876651982,0.355450236966825,-0.896860986547085,0.569259962049336,-1.50837988826816,-1.64948453608248,0.25,0.24,0.00,0.03,0.17,0.16,0.00,0.00,0.00,0.00,0.00,0.04,0.10,0.32,0.00,9,0.09,0,0
21,25,107,35,775,475,43,46,0,11,49,0,29,7,22,19,16,23,0,32,0,-0.337738619676946,1.06635071090047,0.597907324364723,0.664136622390892,0.558659217877095,0.92783505154639,0.43,0.58,0.00,0.11,0.49,0.00,0.29,0.07,0.22,0.19,0.16,0.23,0.00,0.32,0.00,55,0.55,3,1
23,24,107,39,775,475,37,47,36,49,24,44,17,66,66,23,66,19,0,37,0,-0.0440528634361235,0.829383886255924,0.597907324364723,1.04364326375712,0.558659217877095,0.92783505154639,0.37,0.59,0.36,0.49,0.24,0.44,0.17,0.66,0.66,0.23,0.66,0.19,0.00,0.37,0.00,36,0.36,2,0
19,15,103,43,775,483,27,34,54,20,0,35,13,23,29,13,19,50,66,8,0,-0.631424375917768,-1.30331753554502,0,1.42314990512334,0.558659217877095,0.103092783505152,0.27,0.43,0.54,0.20,0.00,0.35,0.13,0.23,0.29,0.13,0.19,0.50,0.66,0.08,0.00,14,0.14,0,0
28,28,104,31,808,495,49,41,40,0,51,0,41,26,0,0,26,62,66,18,0,0.690161527165932,1.77725118483412,0.149476831091181,0.284629981024668,-0.363128491620111,-1.1340206185567,0.49,0.51,0.40,0.00,0.51,0.00,0.41,0.26,0.00,0.00,0.26,0.62,0.66,0.18,0.00,16,0.16,1,0
33,29,105,34,763,480,41,49,17,40,41,17,53,16,12,12,56,66,20,0,0,1.42437591776799,2.01421800947867,0.298953662182362,0.569259962049336,0.893854748603353,0.412371134020619,0.41,0.61,0.17,0.40,0.41,0.17,0.53,0.16,0.12,0.12,0.56,0.66,0.20,0.00,0.00,30,0.30,1,0
21,22,109,24,790,485,24,35,31,0,31,13,9,9,43,17,34,0,14,31,0,-0.337738619676946,0.355450236966825,0.896860986547085,-0.379506641366224,0.139664804469273,-0.103092783505152,0.24,0.44,0.31,0.00,0.31,0.13,0.09,0.09,0.43,0.17,0.34,0.00,0.14,0.31,0.00,14,0.14,0,0
21,23,97,35,846,493,37,26,0,0,23,4,0,0,0,6,0,3,0,0,0,-0.337738619676946,0.592417061611374,-0.896860986547085,0.664136622390892,-1.42458100558659,-0.92783505154639,0.37,0.33,0.00,0.00,0.23,0.04,0.00,0.00,0.00,0.06,0.00,0.03,0.00,0.00,0.00,10,0.10,0,0
14,15,106,34,775,478,47,36,17,21,0,12,59,44,22,22,35,20,15,0,0,-1.36563876651982,-1.30331753554502,0.448430493273543,0.569259962049336,0.558659217877095,0.618556701030924,0.47,0.45,0.17,0.21,0.00,0.12,0.59,0.44,0.22,0.22,0.35,0.20,0.15,0.00,0.00,35,0.35,2,0
18,26,101,25,751,488,64,41,44,26,28,9,58,0,0,0,53,16,4,16,0,-0.778267254038179,1.30331753554502,-0.298953662182362,-0.284629981024668,1.22905027932961,-0.412371134020619,0.64,0.51,0.44,0.26,0.28,0.09,0.58,0.00,0.00,0.00,0.53,0.16,0.04,0.16,0.00,15,0.15,0,0
29,18,100,37,790,489,32,34,0,35,6,35,20,30,44,0,0,16,3,58,0,0.837004405286344,-0.592417061611374,-0.448430493273543,0.853889943074004,0.139664804469273,-0.515463917525771,0.32,0.43,0.00,0.35,0.06,0.35,0.20,0.30,0.44,0.00,0.00,0.16,0.03,0.58,0.00,12,0.12,0,0
12,20,90,27,847,500,43,19,0,0,12,11,0,2,0,0,59,40,1,9,0,-1.65932452276065,-0.118483412322275,-1.94319880418535,-0.094876660341556,-1.45251396648045,-1.64948453608248,0.43,0.24,0.00,0.00,0.12,0.11,0.00,0.02,0.00,0.00,0.59,0.40,0.01,0.09,0.00,7,0.07,0,0
18,20,103,33,795,491,26,31,0,23,1,22,20,0,30,0,38,24,66,45,0,-0.778267254038179,-0.118483412322275,0,0.47438330170778,0,-0.721649484536085,0.26,0.39,0.00,0.23,0.01,0.22,0.20,0.00,0.30,0.00,0.38,0.24,0.66,0.45,0.00,13,0.13,0,0
34,16,118,34,790,475,40,50,66,0,0,13,52,55,66,22,54,56,11,18,0,1.5712187958884,-1.06635071090047,2.24215246636771,0.569259962049336,0.139664804469273,0.92783505154639,0.40,0.63,0.66,0.00,0.00,0.13,0.52,0.55,0.66,0.22,0.54,0.56,0.11,0.18,0.00,38,0.38,2,0
29,22,123,36,775,469,57,56,51,28,12,21,27,0,19,19,0,40,0,3,0,0.837004405286344,0.355450236966825,2.98953662182362,0.759013282732448,0.558659217877095,1.54639175257731,0.57,0.70,0.51,0.28,0.12,0.21,0.27,0.00,0.19,0.19,0.00,0.40,0.00,0.03,0.00,34,0.34,2,0
21,17,108,35,826,478,64,41,6,0,4,8,2,0,5,16,0,19,0,0,0,-0.337738619676946,-0.829383886255924,0.747384155455904,0.664136622390892,-0.865921787709496,0.618556701030924,0.64,0.51,0.06,0.00,0.04,0.08,0.02,0.00,0.05,0.16,0.00,0.19,0.00,0.00,0.00,19,0.19,1,0
32,22,96,39,767,474,22,34,0,20,19,16,24,51,0,26,0,27,0,42,0,1.27753303964758,0.355450236966825,-1.04633781763827,1.04364326375712,0.782122905027934,1.03092783505154,0.22,0.43,0.00,0.20,0.19,0.16,0.24,0.51,0.00,0.26,0.00,0.27,0.00,0.42,0.00,13,0.13,0,0
23,24,107,33,775,478,35,44,7,55,50,45,15,17,54,2,48,0,55,0,0,-0.0440528634361235,0.829383886255924,0.597907324364723,0.47438330170778,0.558659217877095,0.618556701030924,0.35,0.55,0.07,0.55,0.50,0.45,0.15,0.17,0.54,0.02,0.48,0.00,0.55,0.00,0.00,54,0.54,3,1
21,17,100,31,817,481,40,29,9,40,0,0,0,0,0,15,0,25,21,8,0,-0.337738619676946,-0.829383886255924,-0.448430493273543,0.284629981024668,-0.614525139664804,0.309278350515466,0.40,0.36,0.09,0.40,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.25,0.21,0.08,0.00,10,0.10,0,0
19,17,94,34,819,479,32,26,0,32,0,66,26,0,2,15,24,14,26,0,0,-0.631424375917768,-0.829383886255924,-1.34529147982063,0.569259962049336,-0.670391061452512,0.515463917525771,0.32,0.33,0.00,0.32,0.00,0.66,0.26,0.00,0.02,0.15,0.24,0.14,0.26,0.00,0.00,12,0.12,0,0
27,18,107,26,850,489,33,33,17,34,2,7,0,0,6,26,34,2,37,0,0,0.543318649045521,-0.592417061611374,0.597907324364723,-0.189753320683112,-1.53631284916201,-0.515463917525771,0.33,0.41,0.17,0.34,0.02,0.07,0.00,0.00,0.06,0.26,0.34,0.02,0.37,0.00,0.00,16,0.16,1,0
21,23,99,27,837,500,59,33,0,4,31,0,0,0,6,0,0,0,0,0,0,-0.337738619676946,0.592417061611374,-0.597907324364723,-0.094876660341556,-1.1731843575419,-1.64948453608248,0.59,0.41,0.00,0.04,0.31,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,17,0.17,1,0
23,19,106,21,846,500,28,28,6,27,2,3,0,32,60,0,35,0,66,11,0,-0.0440528634361235,-0.355450236966825,0.448430493273543,-0.664136622390892,-1.42458100558659,-1.64948453608248,0.28,0.35,0.06,0.27,0.02,0.03,0.00,0.32,0.60,0.00,0.35,0.00,0.66,0.11,0.00,10,0.10,0,0
24,22,109,29,846,487,24,33,7,0,18,0,0,24,34,12,26,38,0,14,0,0.102790014684288,0.355450236966825,0.896860986547085,0.094876660341556,-1.42458100558659,-0.309278350515466,0.24,0.41,0.07,0.00,0.18,0.00,0.00,0.24,0.34,0.12,0.26,0.38,0.00,0.14,0.00,15,0.15,0,0
21,22,115,43,775,489,41,44,5,14,12,28,16,1,36,0,4,10,31,0,0,-0.337738619676946,0.355450236966825,1.79372197309417,1.42314990512334,0.558659217877095,-0.515463917525771,0.41,0.55,0.05,0.14,0.12,0.28,0.16,0.01,0.36,0.00,0.04,0.10,0.31,0.00,0.00,16,0.16,1,0
27,23,98,38,842,490,36,32,0,4,37,27,0,0,43,3,48,14,55,1,0,0.543318649045521,0.592417061611374,-0.747384155455904,0.94876660341556,-1.31284916201117,-0.618556701030933,0.36,0.40,0.00,0.04,0.37,0.27,0.00,0.00,0.43,0.03,0.48,0.14,0.55,0.01,0.00,14,0.14,0,0
15,15,100,32,841,488,51,25,0,10,0,0,2,0,0,8,10,0,0,17,0,-1.21879588839941,-1.30331753554502,-0.448430493273543,0.379506641366224,-1.28491620111732,-0.412371134020619,0.51,0.31,0.00,0.10,0.00,0.00,0.02,0.00,0.00,0.08,0.10,0.00,0.00,0.17,0.00,10,0.10,0,0
34,29,107,16,761,473,59,54,12,58,52,44,49,48,66,29,55,0,0,0,0,1.5712187958884,2.01421800947867,0.597907324364723,-1.13851992409867,0.949720670391061,1.1340206185567,0.59,0.68,0.12,0.58,0.52,0.44,0.49,0.48,0.66,0.29,0.55,0.00,0.00,0.00,0.00,30,0.30,1,0
30,27,97,32,752,470,38,41,11,0,33,0,44,3,0,3,20,13,53,28,0,0.983847283406755,1.54028436018957,-0.896860986547085,0.379506641366224,1.20111731843576,1.44329896907216,0.38,0.51,0.11,0.00,0.33,0.00,0.44,0.03,0.00,0.03,0.20,0.13,0.53,0.28,0.00,16,0.16,1,0
32,19,108,37,749,481,25,41,33,0,7,61,43,20,66,3,0,33,0,66,0,1.27753303964758,-0.355450236966825,0.747384155455904,0.853889943074004,1.28491620111732,0.309278350515466,0.25,0.51,0.33,0.00,0.07,0.61,0.43,0.20,0.66,0.03,0.00,0.33,0.00,0.66,0.00,10,0.10,0,0
16,23,105,35,775,486,46,36,2,0,18,15,31,15,5,0,0,11,5,19,0,-1.071953010279,0.592417061611374,0.298953662182362,0.664136622390892,0.558659217877095,-0.206185567010314,0.46,0.45,0.02,0.00,0.18,0.15,0.31,0.15,0.05,0.00,0.00,0.11,0.05,0.19,0.00,18,0.18,1,0
12,17,100,37,808,486,27,23,0,0,0,6,9,0,0,7,0,32,27,2,0,-1.65932452276065,-0.829383886255924,-0.448430493273543,0.853889943074004,-0.363128491620111,-0.206185567010314,0.27,0.29,0.00,0.00,0.00,0.06,0.09,0.00,0.00,0.07,0.00,0.32,0.27,0.02,0.00,8,0.08,0,0
26,27,122,41,806,476,44,56,46,33,46,23,8,39,25,52,36,63,12,41,0,0.39647577092511,1.54028436018957,2.84005979073244,1.23339658444023,-0.307262569832403,0.824742268041238,0.44,0.70,0.46,0.33,0.46,0.23,0.08,0.39,0.25,0.52,0.36,0.63,0.12,0.41,0.00,63,0.63,3,1
23,18,97,25,850,491,50,27,0,2,9,0,0,15,0,22,0,10,27,1,0,-0.0440528634361235,-0.592417061611374,-0.896860986547085,-0.284629981024668,-1.53631284916201,-0.721649484536085,0.50,0.34,0.00,0.02,0.09,0.00,0.00,0.15,0.00,0.22,0.00,0.10,0.27,0.01,0.00,13,0.13,0,0
40,33,128,50,714,453,22,73,66,66,66,66,66,66,66,55,66,66,64,66,0,2.45227606461087,2.96208530805687,3.73692077727952,2.08728652751423,2.26256983240224,3.19587628865979,0.22,0.91,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.55,0.66,0.66,0.64,0.66,0.00,56,0.56,3,1
29,18,109,40,796,492,43,41,40,6,0,36,51,9,64,1,14,31,11,25,0,0.837004405286344,-0.592417061611374,0.896860986547085,1.13851992409867,-0.0279329608938542,-0.824742268041238,0.43,0.51,0.40,0.06,0.00,0.36,0.51,0.09,0.64,0.01,0.14,0.31,0.11,0.25,0.00,12,0.12,0,0
27,22,100,18,779,472,31,36,0,66,9,0,5,41,14,29,0,45,0,45,0,0.543318649045521,0.355450236966825,-0.448430493273543,-0.94876660341556,0.446927374301676,1.23711340206186,0.31,0.45,0.00,0.66,0.09,0.00,0.05,0.41,0.14,0.29,0.00,0.45,0.00,0.45,0.00,16,0.16,1,0
21,22,99,32,738,465,28,35,0,20,8,0,17,0,0,10,0,0,37,20,0,-0.337738619676946,0.355450236966825,-0.597907324364723,0.379506641366224,1.59217877094972,1.95876288659793,0.28,0.44,0.00,0.20,0.08,0.00,0.17,0.00,0.00,0.10,0.00,0.00,0.37,0.20,0.00,12,0.12,0,0
20,22,107,35,845,484,55,41,32,0,22,6,0,7,1,23,55,21,59,2,0,-0.484581497797357,0.355450236966825,0.597907324364723,0.664136622390892,-1.39664804469273,0,0.55,0.51,0.32,0.00,0.22,0.06,0.00,0.07,0.01,0.23,0.55,0.21,0.59,0.02,0.00,16,0.16,1,0
21,16,110,35,850,495,24,29,57,30,0,20,0,30,57,5,3,23,10,46,0,-0.337738619676946,-1.06635071090047,1.04633781763827,0.664136622390892,-1.53631284916201,-1.1340206185567,0.24,0.36,0.57,0.30,0.00,0.20,0.00,0.30,0.57,0.05,0.03,0.23,0.10,0.46,0.00,10,0.10,0,0
34,22,101,31,765,484,43,40,42,0,8,2,37,41,2,6,61,49,0,64,0,1.5712187958884,0.355450236966825,-0.298953662182362,0.284629981024668,0.837988826815642,0,0.43,0.50,0.42,0.00,0.08,0.02,0.37,0.41,0.02,0.06,0.61,0.49,0.00,0.64,0.00,11,0.11,0,0
16,17,99,26,823,496,57,27,0,32,0,0,6,3,30,0,12,17,0,19,0,-1.071953010279,-0.829383886255924,-0.597907324364723,-0.189753320683112,-0.782122905027934,-1.23711340206186,0.57,0.34,0.00,0.32,0.00,0.00,0.06,0.03,0.30,0.00,0.12,0.17,0.00,0.19,0.00,10,0.10,0,0
36,25,115,29,750,487,41,50,46,0,32,0,14,35,66,0,6,6,21,9,0,1.86490455212922,1.06635071090047,1.79372197309417,0.094876660341556,1.25698324022346,-0.309278350515466,0.41,0.63,0.46,0.00,0.32,0.00,0.14,0.35,0.66,0.00,0.06,0.06,0.21,0.09,0.00,34,0.34,2,0
12,19,114,38,787,478,21,36,27,51,4,12,10,18,57,41,17,56,0,6,0,-1.65932452276065,-0.355450236966825,1.64424514200299,0.94876660341556,0.223463687150838,0.618556701030924,0.21,0.45,0.27,0.51,0.04,0.12,0.10,0.18,0.57,0.41,0.17,0.56,0.00,0.06,0.00,52,0.52,3,1
21,25,113,37,775,493,37,44,50,15,32,19,61,0,66,0,65,26,0,63,0,-0.337738619676946,1.06635071090047,1.49476831091181,0.853889943074004,0.558659217877095,-0.92783505154639,0.37,0.55,0.50,0.15,0.32,0.19,0.61,0.00,0.66,0.00,0.65,0.26,0.00,0.63,0.00,14,0.14,0,0
23,22,103,23,775,492,44,38,62,5,27,0,18,52,0,5,0,19,6,42,0,-0.0440528634361235,0.355450236966825,0,-0.47438330170778,0.558659217877095,-0.824742268041238,0.44,0.48,0.62,0.05,0.27,0.00,0.18,0.52,0.00,0.05,0.00,0.19,0.06,0.42,0.00,17,0.17,1,0
24,18,106,32,763,471,58,46,62,0,0,11,66,0,66,26,23,24,0,0,0,0.102790014684288,-0.592417061611374,0.448430493273543,0.379506641366224,0.893854748603353,1.34020618556701,0.58,0.58,0.62,0.00,0.00,0.11,0.66,0.00,0.66,0.26,0.23,0.24,0.00,0.00,0.00,14,0.14,0,0
34,21,103,49,715,474,26,50,66,0,23,66,66,63,0,0,29,63,66,53,0,1.5712187958884,0.118483412322275,0,1.99240986717268,2.23463687150838,1.03092783505154,0.26,0.63,0.66,0.00,0.23,0.66,0.66,0.63,0.00,0.00,0.29,0.63,0.66,0.53,0.00,46,0.46,2,1
21,18,103,36,775,497,24,31,0,0,12,14,4,36,25,0,2,59,16,20,0,-0.337738619676946,-0.592417061611374,0,0.759013282732448,0.558659217877095,-1.34020618556701,0.24,0.39,0.00,0.00,0.12,0.14,0.04,0.36,0.25,0.00,0.02,0.59,0.16,0.20,0.00,14,0.14,0,0
32,22,105,35,764,485,61,48,14,0,20,0,27,3,35,8,0,37,17,37,0,1.27753303964758,0.355450236966825,0.298953662182362,0.664136622390892,0.865921787709499,-0.103092783505152,0.61,0.60,0.14,0.00,0.20,0.00,0.27,0.03,0.35,0.08,0.00,0.37,0.17,0.37,0.00,28,0.28,1,0
30,20,100,35,762,477,47,44,0,44,9,11,55,66,52,12,53,34,25,26,0,0.983847283406755,-0.118483412322275,-0.448430493273543,0.664136622390892,0.921787709497207,0.721649484536085,0.47,0.55,0.00,0.44,0.09,0.11,0.55,0.66,0.52,0.12,0.53,0.34,0.25,0.26,0.00,28,0.28,1,0
18,18,115,43,784,482,37,41,3,6,0,24,5,16,52,3,46,50,41,25,0,-0.778267254038179,-0.592417061611374,1.79372197309417,1.42314990512334,0.307262569832403,0.206185567010305,0.37,0.51,0.03,0.06,0.00,0.24,0.05,0.16,0.52,0.03,0.46,0.50,0.41,0.25,0.00,24,0.24,1,0
29,19,106,29,821,478,38,36,9,0,0,24,0,0,54,32,19,9,0,0,0,0.837004405286344,-0.355450236966825,0.448430493273543,0.094876660341556,-0.726256983240225,0.618556701030924,0.38,0.45,0.09,0.00,0.00,0.24,0.00,0.00,0.54,0.32,0.19,0.09,0.00,0.00,0.00,10,0.10,0,0
35,21,108,36,848,486,22,38,41,18,16,26,0,41,66,29,19,61,60,66,0,1.71806167400881,0.118483412322275,0.747384155455904,0.759013282732448,-1.4804469273743,-0.206185567010314,0.22,0.48,0.41,0.18,0.16,0.26,0.00,0.41,0.66,0.29,0.19,0.61,0.60,0.66,0.00,19,0.19,1,0
25,22,102,24,847,490,55,34,5,16,26,0,0,1,26,6,0,0,10,0,0,0.249632892804699,0.355450236966825,-0.149476831091181,-0.379506641366224,-1.45251396648045,-0.618556701030933,0.55,0.43,0.05,0.16,0.26,0.00,0.00,0.01,0.26,0.06,0.00,0.00,0.10,0.00,0.00,17,0.17,1,0
29,28,99,34,821,478,42,41,0,15,50,32,23,59,10,13,2,0,24,0,0,0.837004405286344,1.77725118483412,-0.597907324364723,0.569259962049336,-0.726256983240225,0.618556701030924,0.42,0.51,0.00,0.15,0.50,0.32,0.23,0.59,0.10,0.13,0.02,0.00,0.24,0.00,0.00,35,0.35,2,0
18,17,109,20,755,472,50,41,15,4,0,45,66,21,66,28,65,0,0,44,0,-0.778267254038179,-0.829383886255924,0.896860986547085,-0.759013282732448,1.11731843575419,1.23711340206186,0.50,0.51,0.15,0.04,0.00,0.45,0.66,0.21,0.66,0.28,0.65,0.00,0.00,0.44,0.00,17,0.17,1,0
21,25,112,37,747,467,30,49,21,39,48,43,66,0,18,35,66,24,30,53,0,-0.337738619676946,1.06635071090047,1.34529147982063,0.853889943074004,1.34078212290503,1.75257731958763,0.30,0.61,0.21,0.39,0.48,0.43,0.66,0.00,0.18,0.35,0.66,0.24,0.30,0.53,0.00,56,0.56,3,1
21,22,100,46,745,478,30,42,61,47,6,39,48,30,0,11,60,3,66,5,0,-0.337738619676946,0.355450236966825,-0.448430493273543,1.70777988614801,1.39664804469274,0.618556701030924,0.30,0.53,0.61,0.47,0.06,0.39,0.48,0.30,0.00,0.11,0.60,0.03,0.66,0.05,0.00,43,0.43,2,1
21,15,95,12,850,500,58,29,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.337738619676946,-1.30331753554502,-1.19581464872945,-1.5180265654649,-1.53631284916201,-1.64948453608248,0.58,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0
21,22,104,35,802,478,61,46,31,38,19,15,0,58,1,23,21,7,0,42,0,-0.337738619676946,0.355450236966825,0.149476831091181,0.664136622390892,-0.195530726256982,0.618556701030924,0.61,0.58,0.31,0.38,0.19,0.15,0.00,0.58,0.01,0.23,0.21,0.07,0.00,0.42,0.00,27,0.27,1,0
27,15,94,9,848,500,38,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543318649045521,-1.30331753554502,-1.34529147982063,-1.80265654648956,-1.4804469273743,-1.64948453608248,0.38,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0.01,0,0
23,25,102,12,768,485,49,36,0,6,48,4,4,0,2,4,5,0,14,0,0,-0.0440528634361235,1.06635071090047,-0.149476831091181,-1.5180265654649,0.75418994413408,-0.103092783505152,0.49,0.45,0.00,0.06,0.48,0.04,0.04,0.00,0.02,0.04,0.05,0.00,0.14,0.00,0.00,19,0.19,1,0
19,22,103,37,751,482,41,40,0,36,12,33,29,32,20,2,4,25,24,0,0,-0.631424375917768,0.355450236966825,0,0.853889943074004,1.22905027932961,0.206185567010305,0.41,0.50,0.00,0.36,0.12,0.33,0.29,0.32,0.20,0.02,0.04,0.25,0.24,0.00,0.00,19,0.19,1,0
26,24,112,41,752,474,38,56,26,44,66,38,42,51,30,32,66,66,2,66,0,0.39647577092511,0.829383886255924,1.34529147982063,1.23339658444023,1.20111731843576,1.03092783505154,0.38,0.70,0.26,0.44,0.66,0.38,0.42,0.51,0.30,0.32,0.66,0.66,0.02,0.66,0.00,62,0.62,3,1
21,22,103,37,775,478,35,38,0,0,23,17,9,4,2,17,12,27,20,19,0,-0.337738619676946,0.355450236966825,0,0.853889943074004,0.558659217877095,0.618556701030924,0.35,0.48,0.00,0.00,0.23,0.17,0.09,0.04,0.02,0.17,0.12,0.27,0.20,0.19,0.00,34,0.34,2,0
