Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Breakaway_Speed,Power_Inside,Third_Down_Runs,Hole_Recognition,Elusiveness,Speed_Outside,Blitz_Pickup,Avoid_Drops,Get_Downfield,Route_Running,Third_Down_Receiving,Punt_Returns,Kick_Returns,Endurance,Special_Teams,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Breakaway_SpeedZ,Power_InsideZ,Third_Down_RunsZ,Hole_RecognitionZ,ElusivenessZ,Speed_OutsideZ,Blitz_PickupZ,Avoid_DropsZ,Get_DownfieldZ,Route_RunningZ,Third_Down_ReceivingZ,Punt_ReturnsZ,Kick_ReturnsZ,EnduranceZ,Special_TeamsZ,PeakCur,PeakCurZ,Ability,Draftable
29,21,126,27,717,452,48,66,70,71,63,58,39,29,45,70,69,71,71,64,0,71,71,1.28682170542636,2.00581395348837,2.08171206225681,1.52380952380952,1.19205298013245,1.61290322580646,0.48,0.83,0.70,0.71,0.63,0.58,0.39,0.29,0.45,0.70,0.69,0.71,0.71,0.64,0.00,0.71,0.71,63,0.63,3,1
18,15,106,20,757,465,47,35,9,30,0,0,38,34,63,6,4,0,63,0,0,21,12,-0.418604651162791,0.261627906976744,-1.80933852140078,0.412698412698413,-1.45695364238411,0.215053763440856,0.47,0.44,0.09,0.30,0.00,0.00,0.38,0.34,0.63,0.06,0.04,0.00,0.63,0.00,0.00,0.21,0.12,16,0.16,1,0
18,12,114,15,725,474,39,34,11,14,0,0,19,17,0,7,11,11,8,0,0,0,22,-0.418604651162791,-0.61046511627907,-0.252918287937743,-0.380952380952381,0.662251655629137,-0.752688172043014,0.39,0.43,0.11,0.14,0.00,0.00,0.19,0.17,0.00,0.07,0.11,0.11,0.08,0.00,0.00,0.00,0.22,13,0.13,0,0
33,12,125,25,722,471,32,51,8,2,34,14,61,16,55,11,44,11,47,0,0,64,7,1.90697674418605,-0.61046511627907,1.88715953307393,1.20634920634921,0.86092715231788,-0.430107526881721,0.32,0.64,0.08,0.02,0.34,0.14,0.61,0.16,0.55,0.11,0.44,0.11,0.47,0.00,0.00,0.64,0.07,29,0.29,1,0
18,18,121,17,735,474,54,46,6,45,25,10,0,19,37,42,33,7,23,0,0,32,0,-0.418604651162791,1.13372093023256,1.10894941634241,-0.0634920634920633,0,-0.752688172043014,0.54,0.58,0.06,0.45,0.25,0.10,0.00,0.19,0.37,0.42,0.33,0.07,0.23,0.00,0.00,0.32,0.00,25,0.25,1,0
26,13,122,20,742,471,56,47,13,16,40,24,4,0,10,0,6,30,0,0,0,35,13,0.821705426356589,-0.319767441860465,1.30350194552529,0.412698412698413,-0.463576158940399,-0.430107526881721,0.56,0.59,0.13,0.16,0.40,0.24,0.04,0.00,0.10,0.00,0.06,0.30,0.00,0.00,0.00,0.35,0.13,23,0.23,1,0
18,12,118,18,735,460,48,43,69,9,38,36,0,0,28,20,8,0,0,0,45,4,1,-0.418604651162791,-0.61046511627907,0.525291828793775,0.0952380952380955,0,0.752688172043014,0.48,0.54,0.69,0.09,0.38,0.36,0.00,0.00,0.28,0.20,0.08,0.00,0.00,0.00,0.45,0.04,0.01,30,0.30,1,0
27,9,104,9,748,453,37,36,41,0,3,63,17,33,1,20,31,0,0,15,0,0,37,0.976744186046512,-1.48255813953488,-2.19844357976654,-1.33333333333333,-0.860927152317886,1.50537634408602,0.37,0.45,0.41,0.00,0.03,0.63,0.17,0.33,0.01,0.20,0.31,0.00,0.00,0.15,0.00,0.00,0.37,21,0.21,1,0
17,17,121,22,735,454,33,46,63,27,10,36,33,16,37,44,31,52,42,0,56,40,45,-0.573643410852713,0.843023255813954,1.10894941634241,0.73015873015873,0,1.39784946236559,0.33,0.58,0.63,0.27,0.10,0.36,0.33,0.16,0.37,0.44,0.31,0.52,0.42,0.00,0.56,0.40,0.45,48,0.48,2,1
30,16,121,28,740,450,61,60,34,16,46,23,5,67,42,71,39,69,12,0,0,51,60,1.44186046511628,0.552325581395349,1.10894941634241,1.68253968253968,-0.331125827814574,1.82795698924731,0.61,0.75,0.34,0.16,0.46,0.23,0.05,0.67,0.42,0.71,0.39,0.69,0.12,0.00,0.00,0.51,0.60,47,0.47,2,1
20,13,113,17,731,480,56,38,3,14,9,24,27,0,25,0,7,0,0,0,0,0,0,-0.108527131782946,-0.319767441860465,-0.447470817120622,-0.0634920634920633,0.264900662251656,-1.39784946236559,0.56,0.48,0.03,0.14,0.09,0.24,0.27,0.00,0.25,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,18,0.18,1,0
18,9,115,12,728,467,40,37,13,0,30,0,50,34,9,32,18,8,46,0,0,65,56,-0.418604651162791,-1.48255813953488,-0.0583657587548633,-0.857142857142857,0.463576158940393,0,0.40,0.46,0.13,0.00,0.30,0.00,0.50,0.34,0.09,0.32,0.18,0.08,0.46,0.00,0.00,0.65,0.56,19,0.19,1,0
18,15,110,20,735,464,48,39,47,35,6,6,42,32,21,47,22,0,2,0,0,0,2,-0.418604651162791,0.261627906976744,-1.03112840466926,0.412698412698413,0,0.322580645161293,0.48,0.49,0.47,0.35,0.06,0.06,0.42,0.32,0.21,0.47,0.22,0.00,0.02,0.00,0.00,0.00,0.02,22,0.22,1,0
19,15,107,13,743,473,37,32,0,36,20,0,0,33,24,0,24,0,11,0,0,0,0,-0.263565891472868,0.261627906976744,-1.6147859922179,-0.698412698412698,-0.529801324503312,-0.645161290322586,0.37,0.40,0.00,0.36,0.20,0.00,0.00,0.33,0.24,0.00,0.24,0.00,0.11,0.00,0.00,0.00,0.00,13,0.13,0,0
29,15,120,19,704,459,29,47,28,10,16,0,30,2,25,0,10,1,1,0,0,5,0,1.28682170542636,0.261627906976744,0.914396887159534,0.253968253968254,2.05298013245033,0.860215053763442,0.29,0.59,0.28,0.10,0.16,0.00,0.30,0.02,0.25,0.00,0.10,0.01,0.01,0.00,0.00,0.05,0.00,24,0.24,1,0
20,11,112,15,728,462,47,44,12,0,0,71,71,38,0,55,5,44,34,0,61,61,51,-0.108527131782946,-0.901162790697674,-0.642023346303501,-0.380952380952381,0.463576158940393,0.537634408602149,0.47,0.55,0.12,0.00,0.00,0.71,0.71,0.38,0.00,0.55,0.05,0.44,0.34,0.00,0.61,0.61,0.51,33,0.33,2,0
26,17,121,20,755,475,59,48,10,26,8,6,0,0,36,0,44,21,50,0,0,56,35,0.821705426356589,0.843023255813954,1.10894941634241,0.412698412698413,-1.32450331125828,-0.860215053763442,0.59,0.60,0.10,0.26,0.08,0.06,0.00,0.00,0.36,0.00,0.44,0.21,0.50,0.00,0.00,0.56,0.35,21,0.21,1,0
13,11,117,19,747,478,35,31,0,2,68,43,0,0,20,60,6,63,10,0,0,4,40,-1.1937984496124,-0.901162790697674,0.330739299610895,0.253968253968254,-0.794701986754968,-1.18279569892473,0.35,0.39,0.00,0.02,0.68,0.43,0.00,0.00,0.20,0.60,0.06,0.63,0.10,0.00,0.00,0.04,0.40,12,0.12,0,0
28,15,128,32,686,436,29,64,45,15,70,61,71,71,14,13,33,43,56,9,17,71,61,1.13178294573643,0.261627906976744,2.47081712062257,2.31746031746032,3.24503311258278,3.33333333333333,0.29,0.80,0.45,0.15,0.70,0.61,0.71,0.71,0.14,0.13,0.33,0.43,0.56,0.09,0.17,0.71,0.61,66,0.66,3,1
24,11,114,15,758,459,30,35,49,0,0,4,24,12,29,53,37,0,31,0,0,40,0,0.511627906976744,-0.901162790697674,-0.252918287937743,-0.380952380952381,-1.52317880794702,0.860215053763442,0.30,0.44,0.49,0.00,0.00,0.04,0.24,0.12,0.29,0.53,0.37,0.00,0.31,0.00,0.00,0.40,0.00,15,0.15,0,0
21,15,120,21,726,479,26,43,0,21,20,65,63,0,69,42,13,31,57,34,0,53,43,0.0465116279069769,0.261627906976744,0.914396887159534,0.571428571428572,0.596026490066224,-1.29032258064516,0.26,0.54,0.00,0.21,0.20,0.65,0.63,0.00,0.69,0.42,0.13,0.31,0.57,0.34,0.00,0.53,0.43,46,0.46,2,1
26,17,120,22,720,453,42,55,52,28,70,63,71,38,41,0,59,53,32,35,0,41,56,0.821705426356589,0.843023255813954,0.914396887159534,0.73015873015873,0.993377483443705,1.50537634408602,0.42,0.69,0.52,0.28,0.70,0.63,0.71,0.38,0.41,0.00,0.59,0.53,0.32,0.35,0.00,0.41,0.56,54,0.54,3,1
18,15,117,13,729,468,46,39,10,21,49,31,14,16,0,36,39,20,0,0,0,23,0,-0.418604651162791,0.261627906976744,0.330739299610895,-0.698412698412698,0.397350993377481,-0.107526881720428,0.46,0.49,0.10,0.21,0.49,0.31,0.14,0.16,0.00,0.36,0.39,0.20,0.00,0.00,0.00,0.23,0.00,18,0.18,1,0
18,15,120,26,729,465,58,49,22,30,62,15,0,35,29,3,24,30,6,0,0,1,16,-0.418604651162791,0.261627906976744,0.914396887159534,1.36507936507937,0.397350993377481,0.215053763440856,0.58,0.61,0.22,0.30,0.62,0.15,0.00,0.35,0.29,0.03,0.24,0.30,0.06,0.00,0.00,0.01,0.16,37,0.37,2,0
26,13,112,14,767,465,59,41,11,9,21,0,0,47,14,42,0,5,22,0,0,29,44,0.821705426356589,-0.319767441860465,-0.642023346303501,-0.539682539682539,-2.11920529801325,0.215053763440856,0.59,0.51,0.11,0.09,0.21,0.00,0.00,0.47,0.14,0.42,0.00,0.05,0.22,0.00,0.00,0.29,0.44,17,0.17,1,0
36,18,112,28,716,465,58,56,0,37,60,47,71,49,4,38,0,59,0,0,0,1,0,2.37209302325581,1.13372093023256,-0.642023346303501,1.68253968253968,1.25827814569536,0.215053763440856,0.58,0.70,0.00,0.37,0.60,0.47,0.71,0.49,0.04,0.38,0.00,0.59,0.00,0.00,0.00,0.01,0.00,31,0.31,2,0
27,15,119,20,710,467,66,55,17,16,28,49,66,10,0,42,20,47,6,0,0,0,0,0.976744186046512,0.261627906976744,0.719844357976654,0.412698412698413,1.65562913907285,0,0.66,0.69,0.17,0.16,0.28,0.49,0.66,0.10,0.00,0.42,0.20,0.47,0.06,0.00,0.00,0.00,0.00,33,0.33,2,0
18,11,115,18,751,465,34,35,38,2,52,11,17,15,17,54,24,37,48,0,0,9,14,-0.418604651162791,-0.901162790697674,-0.0583657587548633,0.0952380952380955,-1.05960264900662,0.215053763440856,0.34,0.44,0.38,0.02,0.52,0.11,0.17,0.15,0.17,0.54,0.24,0.37,0.48,0.00,0.00,0.09,0.14,18,0.18,1,0
29,15,124,12,704,465,35,53,22,15,63,71,71,27,23,34,53,0,50,0,0,25,17,1.28682170542636,0.261627906976744,1.69260700389105,-0.857142857142857,2.05298013245033,0.215053763440856,0.35,0.66,0.22,0.15,0.63,0.71,0.71,0.27,0.23,0.34,0.53,0.00,0.50,0.00,0.00,0.25,0.17,32,0.32,2,0
30,18,127,23,708,456,40,62,56,55,57,71,25,49,45,55,44,8,18,38,0,55,26,1.44186046511628,1.13372093023256,2.27626459143969,0.888888888888889,1.78807947019867,1.18279569892473,0.40,0.78,0.56,0.55,0.57,0.71,0.25,0.49,0.45,0.55,0.44,0.08,0.18,0.38,0.00,0.55,0.26,80,0.80,4,1
27,19,114,24,742,448,40,47,48,45,0,12,52,14,61,10,29,54,34,0,0,6,44,0.976744186046512,1.42441860465116,-0.252918287937743,1.04761904761905,-0.463576158940399,2.04301075268817,0.40,0.59,0.48,0.45,0.00,0.12,0.52,0.14,0.61,0.10,0.29,0.54,0.34,0.00,0.00,0.06,0.44,18,0.18,1,0
25,9,116,19,735,465,61,49,30,6,19,48,69,11,25,58,0,40,8,0,0,20,4,0.666666666666667,-1.48255813953488,0.136186770428016,0.253968253968254,0,0.215053763440856,0.61,0.61,0.30,0.06,0.19,0.48,0.69,0.11,0.25,0.58,0.00,0.40,0.08,0.00,0.00,0.20,0.04,38,0.38,2,0
18,12,121,20,735,454,30,40,47,5,64,5,12,47,7,37,11,24,28,0,0,22,42,-0.418604651162791,-0.61046511627907,1.10894941634241,0.412698412698413,0,1.39784946236559,0.30,0.50,0.47,0.05,0.64,0.05,0.12,0.47,0.07,0.37,0.11,0.24,0.28,0.00,0.00,0.22,0.42,22,0.22,1,0
29,15,108,19,767,465,29,36,30,19,0,35,8,0,2,53,0,22,21,0,0,0,16,1.28682170542636,0.261627906976744,-1.42023346303502,0.253968253968254,-2.11920529801325,0.215053763440856,0.29,0.45,0.30,0.19,0.00,0.35,0.08,0.00,0.02,0.53,0.00,0.22,0.21,0.00,0.00,0.00,0.16,21,0.21,1,0
18,9,124,20,735,465,62,50,8,0,68,29,12,45,20,26,0,39,28,0,0,38,33,-0.418604651162791,-1.48255813953488,1.69260700389105,0.412698412698413,0,0.215053763440856,0.62,0.63,0.08,0.00,0.68,0.29,0.12,0.45,0.20,0.26,0.00,0.39,0.28,0.00,0.00,0.38,0.33,53,0.53,3,1
18,11,115,15,723,471,58,41,26,0,35,32,62,0,46,0,16,0,1,0,0,0,15,-0.418604651162791,-0.901162790697674,-0.0583657587548633,-0.380952380952381,0.794701986754962,-0.430107526881721,0.58,0.51,0.26,0.00,0.35,0.32,0.62,0.00,0.46,0.00,0.16,0.00,0.01,0.00,0.00,0.00,0.15,25,0.25,1,0
28,14,123,29,718,474,38,51,0,17,71,13,29,33,61,71,65,56,50,0,44,71,16,1.13178294573643,-0.0290697674418604,1.49805447470817,1.84126984126984,1.12582781456954,-0.752688172043014,0.38,0.64,0.00,0.17,0.71,0.13,0.29,0.33,0.61,0.71,0.65,0.56,0.50,0.00,0.44,0.71,0.16,33,0.33,2,0
27,15,114,19,729,476,42,40,0,18,9,0,17,14,27,36,7,0,11,0,0,14,27,0.976744186046512,0.261627906976744,-0.252918287937743,0.253968253968254,0.397350993377481,-0.967741935483869,0.42,0.50,0.00,0.18,0.09,0.00,0.17,0.14,0.27,0.36,0.07,0.00,0.11,0.00,0.00,0.14,0.27,10,0.10,0,0
23,13,117,19,763,465,25,36,21,9,26,44,5,23,35,14,0,0,5,0,0,35,0,0.356589147286822,-0.319767441860465,0.330739299610895,0.253968253968254,-1.85430463576159,0.215053763440856,0.25,0.45,0.21,0.09,0.26,0.44,0.05,0.23,0.35,0.14,0.00,0.00,0.05,0.00,0.00,0.35,0.00,19,0.19,1,0
23,16,116,19,735,483,43,39,0,32,40,8,12,0,36,7,4,0,17,0,0,13,9,0.356589147286822,0.552325581395349,0.136186770428016,0.253968253968254,0,-1.72043010752688,0.43,0.49,0.00,0.32,0.40,0.08,0.12,0.00,0.36,0.07,0.04,0.00,0.17,0.00,0.00,0.13,0.09,19,0.19,1,0
14,21,116,15,735,453,26,35,43,38,55,37,14,22,0,3,2,15,20,0,0,9,43,-1.03875968992248,2.00581395348837,0.136186770428016,-0.380952380952381,0,1.50537634408602,0.26,0.44,0.43,0.38,0.55,0.37,0.14,0.22,0.00,0.03,0.02,0.15,0.20,0.00,0.00,0.09,0.43,18,0.18,1,0
18,12,116,21,757,465,37,36,35,6,2,36,8,0,12,3,0,7,0,0,0,22,27,-0.418604651162791,-0.61046511627907,0.136186770428016,0.571428571428572,-1.45695364238411,0.215053763440856,0.37,0.45,0.35,0.06,0.02,0.36,0.08,0.00,0.12,0.03,0.00,0.07,0.00,0.00,0.00,0.22,0.27,22,0.22,1,0
42,11,118,34,708,471,65,62,0,0,33,71,25,12,23,16,27,38,13,0,0,36,6,3.30232558139535,-0.901162790697674,0.525291828793775,2.63492063492064,1.78807947019867,-0.430107526881721,0.65,0.78,0.00,0.00,0.33,0.71,0.25,0.12,0.23,0.16,0.27,0.38,0.13,0.00,0.00,0.36,0.06,49,0.49,2,1
17,15,125,27,739,474,61,46,0,12,16,12,1,0,54,0,2,34,38,9,0,11,43,-0.573643410852713,0.261627906976744,1.88715953307393,1.52380952380952,-0.264900662251656,-0.752688172043014,0.61,0.58,0.00,0.12,0.16,0.12,0.01,0.00,0.54,0.00,0.02,0.34,0.38,0.09,0.00,0.11,0.43,13,0.13,0,0
23,15,123,21,719,478,58,51,0,27,48,8,71,32,20,47,33,36,19,0,0,39,66,0.356589147286822,0.261627906976744,1.49805447470817,0.571428571428572,1.05960264900662,-1.18279569892473,0.58,0.64,0.00,0.27,0.48,0.08,0.71,0.32,0.20,0.47,0.33,0.36,0.19,0.00,0.00,0.39,0.66,38,0.38,2,0
12,13,116,20,730,467,53,36,17,8,34,0,33,17,1,35,41,62,0,0,0,0,0,-1.34883720930233,-0.319767441860465,0.136186770428016,0.412698412698413,0.331125827814568,0,0.53,0.45,0.17,0.08,0.34,0.00,0.33,0.17,0.01,0.35,0.41,0.62,0.00,0.00,0.00,0.00,0.00,14,0.14,0,0
22,17,112,23,737,466,44,46,18,33,33,38,36,19,57,64,51,29,14,71,0,34,59,0.201550387596899,0.843023255813954,-0.642023346303501,0.888888888888889,-0.132450331125831,0.107526881720428,0.44,0.58,0.18,0.33,0.33,0.38,0.36,0.19,0.57,0.64,0.51,0.29,0.14,0.71,0.00,0.34,0.59,35,0.35,2,0
24,13,119,18,703,450,62,54,42,1,17,20,61,12,0,60,24,31,14,0,0,0,35,0.511627906976744,-0.319767441860465,0.719844357976654,0.0952380952380955,2.11920529801324,1.82795698924731,0.62,0.68,0.42,0.01,0.17,0.20,0.61,0.12,0.00,0.60,0.24,0.31,0.14,0.00,0.00,0.00,0.35,35,0.35,2,0
28,17,118,16,741,460,30,46,47,33,9,45,0,0,27,71,42,2,33,0,0,24,0,1.13178294573643,0.843023255813954,0.525291828793775,-0.222222222222222,-0.397350993377487,0.752688172043014,0.30,0.58,0.47,0.33,0.09,0.45,0.00,0.00,0.27,0.71,0.42,0.02,0.33,0.00,0.00,0.24,0.00,31,0.31,2,0
17,15,123,25,709,450,46,47,4,18,7,0,0,67,19,0,1,7,21,10,0,0,2,-0.573643410852713,0.261627906976744,1.49805447470817,1.20634920634921,1.72185430463576,1.82795698924731,0.46,0.59,0.04,0.18,0.07,0.00,0.00,0.67,0.19,0.00,0.01,0.07,0.21,0.10,0.00,0.00,0.02,30,0.30,1,0
27,21,121,21,710,458,34,58,44,71,69,71,33,60,29,53,61,48,30,0,0,46,46,0.976744186046512,2.00581395348837,1.10894941634241,0.571428571428572,1.65562913907285,0.967741935483869,0.34,0.73,0.44,0.71,0.69,0.71,0.33,0.60,0.29,0.53,0.61,0.48,0.30,0.00,0.00,0.46,0.46,71,0.71,4,1
16,16,116,25,740,454,39,40,46,26,0,19,16,16,4,40,24,37,30,0,0,29,1,-0.728682170542636,0.552325581395349,0.136186770428016,1.20634920634921,-0.331125827814574,1.39784946236559,0.39,0.50,0.46,0.26,0.00,0.19,0.16,0.16,0.04,0.40,0.24,0.37,0.30,0.00,0.00,0.29,0.01,33,0.33,2,0
25,16,107,11,735,457,49,44,23,27,21,33,68,50,0,16,34,17,17,0,14,0,39,0.666666666666667,0.552325581395349,-1.6147859922179,-1.01587301587302,0,1.0752688172043,0.49,0.55,0.23,0.27,0.21,0.33,0.68,0.50,0.00,0.16,0.34,0.17,0.17,0.00,0.14,0.00,0.39,20,0.20,1,0
22,17,110,13,731,462,36,39,28,39,5,17,71,17,0,27,31,23,44,0,0,16,0,0.201550387596899,0.843023255813954,-1.03112840466926,-0.698412698412698,0.264900662251656,0.537634408602149,0.36,0.49,0.28,0.39,0.05,0.17,0.71,0.17,0.00,0.27,0.31,0.23,0.44,0.00,0.00,0.16,0.00,22,0.22,1,0
19,15,107,20,735,477,16,30,22,22,0,19,59,4,36,12,1,30,25,0,0,0,0,-0.263565891472868,0.261627906976744,-1.6147859922179,0.412698412698413,0,-1.0752688172043,0.16,0.38,0.22,0.22,0.00,0.19,0.59,0.04,0.36,0.12,0.01,0.30,0.25,0.00,0.00,0.00,0.00,14,0.14,0,0
24,16,113,22,734,461,44,45,4,32,47,11,52,62,39,28,0,14,0,0,0,0,56,0.511627906976744,0.552325581395349,-0.447470817120622,0.73015873015873,0.0662251655629125,0.645161290322576,0.44,0.56,0.04,0.32,0.47,0.11,0.52,0.62,0.39,0.28,0.00,0.14,0.00,0.00,0.00,0.00,0.56,32,0.32,2,0
16,12,122,16,748,460,50,41,56,13,43,0,27,0,20,36,0,16,8,44,0,37,26,-0.728682170542636,-0.61046511627907,1.30350194552529,-0.222222222222222,-0.860927152317886,0.752688172043014,0.50,0.51,0.56,0.13,0.43,0.00,0.27,0.00,0.20,0.36,0.00,0.16,0.08,0.44,0.00,0.37,0.26,18,0.18,1,0
14,9,119,19,727,459,67,44,59,0,42,0,62,0,33,32,14,1,6,0,0,9,41,-1.03875968992248,-1.48255813953488,0.719844357976654,0.253968253968254,0.529801324503312,0.860215053763442,0.67,0.55,0.59,0.00,0.42,0.00,0.62,0.00,0.33,0.32,0.14,0.01,0.06,0.00,0.00,0.09,0.41,19,0.19,1,0
27,13,117,8,753,478,50,40,0,18,31,46,48,6,0,26,0,0,12,0,0,25,0,0.976744186046512,-0.319767441860465,0.330739299610895,-1.49206349206349,-1.19205298013245,-1.18279569892473,0.50,0.50,0.00,0.18,0.31,0.46,0.48,0.06,0.00,0.26,0.00,0.00,0.12,0.00,0.00,0.25,0.00,19,0.19,1,0
8,11,110,6,759,465,59,24,29,2,1,0,3,0,0,19,6,10,35,0,0,19,14,-1.96899224806202,-0.901162790697674,-1.03112840466926,-1.80952380952381,-1.58940397350994,0.215053763440856,0.59,0.30,0.29,0.02,0.01,0.00,0.03,0.00,0.00,0.19,0.06,0.10,0.35,0.00,0.00,0.19,0.14,12,0.12,0,0
31,20,121,14,722,484,46,52,0,61,58,65,68,0,19,29,36,26,15,0,0,60,0,1.5968992248062,1.71511627906977,1.10894941634241,-0.539682539682539,0.86092715231788,-1.82795698924731,0.46,0.65,0.00,0.61,0.58,0.65,0.68,0.00,0.19,0.29,0.36,0.26,0.15,0.00,0.00,0.60,0.00,36,0.36,2,0
23,15,112,18,735,455,44,40,29,15,46,0,32,51,0,0,0,42,5,0,0,0,0,0.356589147286822,0.261627906976744,-0.642023346303501,0.0952380952380955,0,1.29032258064516,0.44,0.50,0.29,0.15,0.46,0.00,0.32,0.51,0.00,0.00,0.00,0.42,0.05,0.00,0.00,0.00,0.00,12,0.12,0,0
22,11,119,10,729,477,48,38,0,7,47,6,26,25,6,14,18,0,27,0,1,0,12,0.201550387596899,-0.901162790697674,0.719844357976654,-1.17460317460317,0.397350993377481,-1.0752688172043,0.48,0.48,0.00,0.07,0.47,0.06,0.26,0.25,0.06,0.14,0.18,0.00,0.27,0.00,0.01,0.00,0.12,15,0.15,0,0
18,15,116,17,731,479,31,35,1,30,25,12,41,2,7,21,9,7,0,0,0,38,0,-0.418604651162791,0.261627906976744,0.136186770428016,-0.0634920634920633,0.264900662251656,-1.29032258064516,0.31,0.44,0.01,0.30,0.25,0.12,0.41,0.02,0.07,0.21,0.09,0.07,0.00,0.00,0.00,0.38,0.00,18,0.18,1,0
26,9,115,19,723,461,55,49,31,0,33,46,71,26,27,0,0,18,45,0,0,40,53,0.821705426356589,-1.48255813953488,-0.0583657587548633,0.253968253968254,0.794701986754962,0.645161290322576,0.55,0.61,0.31,0.00,0.33,0.46,0.71,0.26,0.27,0.00,0.00,0.18,0.45,0.00,0.00,0.40,0.53,35,0.35,2,0
23,11,115,17,739,485,65,40,0,12,13,17,28,4,18,0,0,31,0,0,0,19,1,0.356589147286822,-0.901162790697674,-0.0583657587548633,-0.0634920634920633,-0.264900662251656,-1.93548387096774,0.65,0.50,0.00,0.12,0.13,0.17,0.28,0.04,0.18,0.00,0.00,0.31,0.00,0.00,0.00,0.19,0.01,22,0.22,1,0
18,9,115,17,724,458,21,38,24,0,19,45,71,40,62,49,18,21,58,0,0,37,71,-0.418604651162791,-1.48255813953488,-0.0583657587548633,-0.0634920634920633,0.728476821192049,0.967741935483869,0.21,0.48,0.24,0.00,0.19,0.45,0.71,0.40,0.62,0.49,0.18,0.21,0.58,0.00,0.00,0.37,0.71,38,0.38,2,0
36,11,114,16,735,475,45,43,0,1,0,14,17,3,25,21,21,0,11,0,0,6,9,2.37209302325581,-0.901162790697674,-0.252918287937743,-0.222222222222222,0,-0.860215053763442,0.45,0.54,0.00,0.01,0.00,0.14,0.17,0.03,0.25,0.21,0.21,0.00,0.11,0.00,0.00,0.06,0.09,17,0.17,1,0
35,11,113,27,735,451,48,50,31,0,4,17,35,38,31,32,0,18,30,0,8,2,6,2.21705426356589,-0.901162790697674,-0.447470817120622,1.52380952380952,0,1.72043010752688,0.48,0.63,0.31,0.00,0.04,0.17,0.35,0.38,0.31,0.32,0.00,0.18,0.30,0.00,0.08,0.02,0.06,23,0.23,1,0
26,14,119,14,756,461,56,49,58,16,0,30,23,0,24,46,9,30,25,0,0,71,41,0.821705426356589,-0.0290697674418604,0.719844357976654,-0.539682539682539,-1.39072847682119,0.645161290322576,0.56,0.61,0.58,0.16,0.00,0.30,0.23,0.00,0.24,0.46,0.09,0.30,0.25,0.00,0.00,0.71,0.41,23,0.23,1,0
24,16,115,19,726,464,64,51,49,34,19,58,53,15,35,0,13,13,3,0,0,0,2,0.511627906976744,0.552325581395349,-0.0583657587548633,0.253968253968254,0.596026490066224,0.322580645161293,0.64,0.64,0.49,0.34,0.19,0.58,0.53,0.15,0.35,0.00,0.13,0.13,0.03,0.00,0.00,0.00,0.02,40,0.40,2,1
32,11,114,13,721,465,31,43,12,0,18,57,41,11,0,49,22,8,32,0,0,3,46,1.75193798449612,-0.901162790697674,-0.252918287937743,-0.698412698412698,0.927152317880793,0.215053763440856,0.31,0.54,0.12,0.00,0.18,0.57,0.41,0.11,0.00,0.49,0.22,0.08,0.32,0.00,0.00,0.03,0.46,21,0.21,1,0
15,18,112,22,735,477,31,33,0,54,2,0,35,19,26,9,0,0,27,0,0,15,19,-0.883720930232558,1.13372093023256,-0.642023346303501,0.73015873015873,0,-1.0752688172043,0.31,0.41,0.00,0.54,0.02,0.00,0.35,0.19,0.26,0.09,0.00,0.00,0.27,0.00,0.00,0.15,0.19,13,0.13,0,0
25,10,117,15,735,469,58,49,18,0,34,71,12,14,58,42,61,0,1,0,4,71,54,0.666666666666667,-1.19186046511628,0.330739299610895,-0.380952380952381,0,-0.215053763440865,0.58,0.61,0.18,0.00,0.34,0.71,0.12,0.14,0.58,0.42,0.61,0.00,0.01,0.00,0.04,0.71,0.54,34,0.34,2,0
21,15,116,13,768,465,45,37,26,23,0,21,6,0,18,0,0,0,31,0,0,28,18,0.0465116279069769,0.261627906976744,0.136186770428016,-0.698412698412698,-2.18543046357616,0.215053763440856,0.45,0.46,0.26,0.23,0.00,0.21,0.06,0.00,0.18,0.00,0.00,0.00,0.31,0.00,0.00,0.28,0.18,21,0.21,1,0
15,12,113,10,752,464,48,34,23,22,4,32,3,38,10,0,25,0,13,0,0,18,0,-0.883720930232558,-0.61046511627907,-0.447470817120622,-1.17460317460317,-1.12582781456954,0.322580645161293,0.48,0.43,0.23,0.22,0.04,0.32,0.03,0.38,0.10,0.00,0.25,0.00,0.13,0.00,0.00,0.18,0.00,14,0.14,0,0
25,9,109,24,724,475,54,41,0,0,0,21,72,30,0,57,40,65,44,0,0,7,16,0.666666666666667,-1.48255813953488,-1.22568093385214,1.04761904761905,0.728476821192049,-0.860215053763442,0.54,0.51,0.00,0.00,0.00,0.21,0.72,0.30,0.00,0.57,0.40,0.65,0.44,0.00,0.00,0.07,0.16,22,0.22,1,0
18,15,115,19,735,475,31,36,15,33,30,19,31,0,15,18,7,26,7,0,0,9,59,-0.418604651162791,0.261627906976744,-0.0583657587548633,0.253968253968254,0,-0.860215053763442,0.31,0.45,0.15,0.33,0.30,0.19,0.31,0.00,0.15,0.18,0.07,0.26,0.07,0.00,0.00,0.09,0.59,22,0.22,1,0
