Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Run_Defense,Man_to_Man_Defense,Zone_Defense,Bump_and_Run_Defense,Play_Diagnosis,Punishing_Hitter,Intercepting,Punt_Returns,Kick_Returns,Endurance,Special_Teams,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Run_DefenseZ,Man_to_Man_DefenseZ,Zone_DefenseZ,Bump_and_Run_DefenseZ,Play_DiagnosisZ,Punishing_HitterZ,InterceptingZ,Punt_ReturnsZ,Kick_ReturnsZ,EnduranceZ,Special_TeamsZ,PeakCur,PeakCurZ,Ability,Draftable
17,7,103,41,757,450,53,35,0,3,68,0,5,13,24,0,0,0,15,-0.753623188405797,-1.5234375,-0.965517241379311,0.636942675159236,-1.54228855721393,0.632911392405061,0.53,0.44,0.00,0.03,0.68,0.00,0.05,0.13,0.24,0.00,0.00,0.00,0.15,12,0.12,0,0
19,12,102,24,752,463,65,35,2,11,3,44,0,0,18,0,0,9,14,-0.463768115942029,0.4296875,-1.19540229885058,-1.16772823779193,-1.29353233830846,-1.0126582278481,0.65,0.44,0.02,0.11,0.03,0.44,0.00,0.00,0.18,0.00,0.00,0.09,0.14,16,0.16,1,0
26,8,104,18,758,464,57,26,0,11,0,0,0,0,10,0,0,31,27,0.55072463768116,-1.1328125,-0.735632183908047,-1.80467091295117,-1.59203980099503,-1.13924050632911,0.57,0.33,0.00,0.11,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.31,0.27,10,0.10,0,0
23,12,103,38,760,450,44,39,0,19,50,0,67,68,41,0,0,28,68,0.115942028985507,0.4296875,-0.965517241379311,0.318471337579618,-1.69154228855721,0.632911392405061,0.44,0.49,0.00,0.19,0.50,0.00,0.67,0.68,0.41,0.00,0.00,0.28,0.68,42,0.42,2,1
31,12,103,43,720,448,50,48,18,32,35,13,64,10,39,0,0,0,27,1.27536231884058,0.4296875,-0.965517241379311,0.849256900212314,0.298507462686565,0.886075949367081,0.50,0.60,0.18,0.32,0.35,0.13,0.64,0.10,0.39,0.00,0.00,0.00,0.27,59,0.59,3,1
34,12,104,20,746,452,43,37,0,28,0,23,48,35,14,0,0,5,20,1.71014492753623,0.4296875,-0.735632183908047,-1.59235668789809,-0.995024875621891,0.379746835443041,0.43,0.46,0.00,0.28,0.00,0.23,0.48,0.35,0.14,0.00,0.00,0.05,0.20,16,0.16,1,0
28,9,108,48,748,449,29,38,4,15,32,37,26,0,16,0,0,41,40,0.840579710144928,-0.7421875,0.183908045977011,1.38004246284501,-1.09452736318408,0.759493670886071,0.29,0.48,0.04,0.15,0.32,0.37,0.26,0.00,0.16,0.00,0.00,0.41,0.40,14,0.14,0,0
22,8,107,15,739,472,59,25,5,0,1,0,44,0,0,0,0,19,37,-0.0289855072463767,-1.1328125,-0.0459770114942535,-2.12314225053079,-0.646766169154228,-2.15189873417721,0.59,0.31,0.05,0.00,0.01,0.00,0.44,0.00,0.00,0.00,0.00,0.19,0.37,10,0.10,0,0
14,7,103,17,715,459,64,31,27,16,0,0,15,4,0,0,0,0,13,-1.18840579710145,-1.5234375,-0.965517241379311,-1.91082802547771,0.547263681592037,-0.506329113924051,0.64,0.39,0.27,0.16,0.00,0.00,0.15,0.04,0.00,0.00,0.00,0.00,0.13,11,0.11,0,0
25,12,114,39,740,466,53,37,18,0,0,11,24,35,30,49,0,5,27,0.405797101449275,0.4296875,1.5632183908046,0.424628450106157,-0.696517412935326,-1.39240506329114,0.53,0.46,0.18,0.00,0.00,0.11,0.24,0.35,0.30,0.49,0.00,0.05,0.27,14,0.14,0,0
19,13,107,27,720,456,63,42,20,20,0,31,0,21,0,0,0,39,50,-0.463768115942029,0.8203125,-0.0459770114942535,-0.849256900212314,0.298507462686565,-0.12658227848101,0.63,0.53,0.20,0.20,0.00,0.31,0.00,0.21,0.00,0.00,0.00,0.39,0.50,22,0.22,1,0
13,12,104,39,752,452,38,37,1,15,53,62,6,0,0,0,0,0,14,-1.33333333333333,0.4296875,-0.735632183908047,0.424628450106157,-1.29353233830846,0.379746835443041,0.38,0.46,0.01,0.15,0.53,0.62,0.06,0.00,0.00,0.00,0.00,0.00,0.14,18,0.18,1,0
9,9,103,20,760,471,27,16,0,0,8,43,0,0,43,0,0,38,6,-1.91304347826087,-0.7421875,-0.965517241379311,-1.59235668789809,-1.69154228855721,-2.0253164556962,0.27,0.20,0.00,0.00,0.08,0.43,0.00,0.00,0.43,0.00,0.00,0.38,0.06,9,0.09,0,0
19,12,108,25,720,464,36,34,28,11,14,25,9,41,26,0,0,67,52,-0.463768115942029,0.4296875,0.183908045977011,-1.06157112526539,0.298507462686565,-1.13924050632911,0.36,0.43,0.28,0.11,0.14,0.25,0.09,0.41,0.26,0.00,0.00,0.67,0.52,19,0.19,1,0
14,12,108,22,720,472,58,32,14,0,0,3,0,35,15,0,0,0,0,-1.18840579710145,0.4296875,0.183908045977011,-1.38004246284501,0.298507462686565,-2.15189873417721,0.58,0.40,0.14,0.00,0.00,0.03,0.00,0.35,0.15,0.00,0.00,0.00,0.00,10,0.10,0,0
23,12,110,18,736,446,37,39,38,61,0,27,41,32,0,0,0,67,41,0.115942028985507,0.4296875,0.64367816091954,-1.80467091295117,-0.497512437810948,1.13924050632911,0.37,0.49,0.38,0.61,0.00,0.27,0.41,0.32,0.00,0.00,0.00,0.67,0.41,15,0.15,0,0
14,8,106,39,740,443,55,39,0,35,35,0,0,22,0,0,0,5,11,-1.18840579710145,-1.1328125,-0.275862068965518,0.424628450106157,-0.696517412935326,1.51898734177215,0.55,0.49,0.00,0.35,0.35,0.00,0.00,0.22,0.00,0.00,0.00,0.05,0.11,17,0.17,1,0
29,12,107,46,720,446,63,53,17,25,37,16,13,4,11,0,0,60,46,0.985507246376812,0.4296875,-0.0459770114942535,1.16772823779193,0.298507462686565,1.13924050632911,0.63,0.66,0.17,0.25,0.37,0.16,0.13,0.04,0.11,0.00,0.00,0.60,0.46,43,0.43,2,1
19,12,105,38,720,459,40,39,24,6,38,24,41,0,50,0,0,14,4,-0.463768115942029,0.4296875,-0.505747126436782,0.318471337579618,0.298507462686565,-0.506329113924051,0.40,0.49,0.24,0.06,0.38,0.24,0.41,0.00,0.50,0.00,0.00,0.14,0.04,19,0.19,1,0
33,12,108,15,709,472,69,40,51,0,0,25,47,20,0,0,0,53,0,1.56521739130435,0.4296875,0.183908045977011,-2.12314225053079,0.845771144278607,-2.15189873417721,0.69,0.50,0.51,0.00,0.00,0.25,0.47,0.20,0.00,0.00,0.00,0.53,0.00,15,0.15,0,0
15,13,123,49,722,444,51,52,0,46,14,41,5,3,37,0,39,0,0,-1.04347826086956,0.8203125,3.63218390804598,1.48619957537155,0.199004975124378,1.39240506329113,0.51,0.65,0.00,0.46,0.14,0.41,0.05,0.03,0.37,0.00,0.39,0.00,0.00,21,0.21,1,0
15,6,110,26,742,450,51,29,0,25,0,0,0,20,23,25,0,30,0,-1.04347826086956,-1.9140625,0.64367816091954,-0.955414012738854,-0.796019900497513,0.632911392405061,0.51,0.36,0.00,0.25,0.00,0.00,0.00,0.20,0.23,0.25,0.00,0.30,0.00,11,0.11,0,0
30,9,104,21,714,446,43,40,29,58,5,0,33,14,0,0,0,33,1,1.1304347826087,-0.7421875,-0.735632183908047,-1.48619957537155,0.597014925373135,1.13924050632911,0.43,0.50,0.29,0.58,0.05,0.00,0.33,0.14,0.00,0.00,0.00,0.33,0.01,14,0.14,0,0
17,11,105,14,712,451,50,40,31,57,0,39,37,15,0,0,0,44,50,-0.753623188405797,0.0390624999999999,-0.505747126436782,-2.22929936305732,0.696517412935322,0.506329113924051,0.50,0.50,0.31,0.57,0.00,0.39,0.37,0.15,0.00,0.00,0.00,0.44,0.50,15,0.15,0,0
22,7,103,40,735,460,62,36,9,0,41,0,0,5,24,0,0,2,0,-0.0289855072463767,-1.5234375,-0.965517241379311,0.530785562632696,-0.44776119402985,-0.632911392405061,0.62,0.45,0.09,0.00,0.41,0.00,0.00,0.05,0.24,0.00,0.00,0.02,0.00,11,0.11,0,0
23,12,111,26,720,472,40,34,46,10,0,13,51,49,44,0,43,45,14,0.115942028985507,0.4296875,0.873563218390804,-0.955414012738854,0.298507462686565,-2.15189873417721,0.40,0.43,0.46,0.10,0.00,0.13,0.51,0.49,0.44,0.00,0.43,0.45,0.14,15,0.15,0,0
19,10,117,40,727,463,36,34,8,10,0,10,2,14,22,56,0,24,15,-0.463768115942029,-0.3515625,2.25287356321839,0.530785562632696,-0.0497512437810935,-1.0126582278481,0.36,0.43,0.08,0.10,0.00,0.10,0.02,0.14,0.22,0.56,0.00,0.24,0.15,16,0.16,1,0
16,10,105,40,745,450,37,37,1,19,24,25,12,25,31,0,0,20,34,-0.898550724637681,-0.3515625,-0.505747126436782,0.530785562632696,-0.945273631840798,0.632911392405061,0.37,0.46,0.01,0.19,0.24,0.25,0.12,0.25,0.31,0.00,0.00,0.20,0.34,13,0.13,0,0
19,12,104,37,760,450,26,35,0,56,12,26,47,56,13,0,0,4,23,-0.463768115942029,0.4296875,-0.735632183908047,0.212314225053079,-1.69154228855721,0.632911392405061,0.26,0.44,0.00,0.56,0.12,0.26,0.47,0.56,0.13,0.00,0.00,0.04,0.23,13,0.13,0,0
29,15,118,43,720,455,44,43,0,0,6,6,12,47,2,0,10,5,22,0.985507246376812,1.6015625,2.48275862068965,0.849256900212314,0.298507462686565,0,0.44,0.54,0.00,0.00,0.06,0.06,0.12,0.47,0.02,0.00,0.10,0.05,0.22,16,0.16,1,0
16,11,122,41,706,442,23,47,44,67,50,27,45,12,19,56,67,33,11,-0.898550724637681,0.0390624999999999,3.40229885057471,0.636942675159236,0.995024875621891,1.64556962025316,0.23,0.59,0.44,0.67,0.50,0.27,0.45,0.12,0.19,0.56,0.67,0.33,0.11,50,0.50,2,1
24,14,112,38,703,462,43,42,48,3,0,43,0,36,29,0,59,0,8,0.260869565217391,1.2109375,1.10344827586207,0.318471337579618,1.14427860696517,-0.886075949367092,0.43,0.53,0.48,0.03,0.00,0.43,0.00,0.36,0.29,0.00,0.59,0.00,0.08,20,0.20,1,0
24,13,106,46,760,452,27,37,0,9,18,31,44,38,39,0,0,19,10,0.260869565217391,0.8203125,-0.275862068965518,1.16772823779193,-1.69154228855721,0.379746835443041,0.27,0.46,0.00,0.09,0.18,0.31,0.44,0.38,0.39,0.00,0.00,0.19,0.10,17,0.17,1,0
27,10,104,28,742,448,39,37,0,50,0,45,32,5,38,0,0,17,30,0.695652173913044,-0.3515625,-0.735632183908047,-0.743099787685775,-0.796019900497513,0.886075949367081,0.39,0.46,0.00,0.50,0.00,0.45,0.32,0.05,0.38,0.00,0.00,0.17,0.30,16,0.16,1,0
27,12,113,33,703,454,40,44,37,57,0,11,0,9,48,2,0,5,54,0.695652173913044,0.4296875,1.33333333333333,-0.212314225053079,1.14427860696517,0.12658227848101,0.40,0.55,0.37,0.57,0.00,0.11,0.00,0.09,0.48,0.02,0.00,0.05,0.54,12,0.12,0,0
34,16,107,45,716,443,36,60,43,64,55,67,67,61,41,0,0,22,59,1.71014492753623,1.9921875,-0.0459770114942535,1.06157112526539,0.497512437810943,1.51898734177215,0.36,0.75,0.43,0.64,0.55,0.67,0.67,0.61,0.41,0.00,0.00,0.22,0.59,58,0.58,3,1
19,14,111,40,697,457,56,51,67,0,33,37,57,62,0,0,0,41,0,-0.463768115942029,1.2109375,0.873563218390804,0.530785562632696,1.44278606965174,-0.253164556962031,0.56,0.64,0.67,0.00,0.33,0.37,0.57,0.62,0.00,0.00,0.00,0.41,0.00,29,0.29,1,0
11,11,105,42,734,451,38,37,17,16,15,10,0,19,46,0,0,8,34,-1.6231884057971,0.0390624999999999,-0.505747126436782,0.743099787685775,-0.398009950248757,0.506329113924051,0.38,0.46,0.17,0.16,0.15,0.10,0.00,0.19,0.46,0.00,0.00,0.08,0.34,14,0.14,0,0
14,12,108,24,738,466,36,27,16,0,27,6,0,57,0,16,0,33,0,-1.18840579710145,0.4296875,0.183908045977011,-1.16772823779193,-0.597014925373135,-1.39240506329114,0.36,0.34,0.16,0.00,0.27,0.06,0.00,0.57,0.00,0.16,0.00,0.33,0.00,8,0.08,0,0
24,9,103,32,716,460,48,37,44,35,0,0,25,34,45,0,0,10,29,0.260869565217391,-0.7421875,-0.965517241379311,-0.318471337579618,0.497512437810943,-0.632911392405061,0.48,0.46,0.44,0.35,0.00,0.00,0.25,0.34,0.45,0.00,0.00,0.10,0.29,11,0.11,0,0
19,7,107,24,698,453,44,34,32,4,0,0,0,5,6,0,0,0,4,-0.463768115942029,-1.5234375,-0.0459770114942535,-1.16772823779193,1.39303482587064,0.25316455696202,0.44,0.43,0.32,0.04,0.00,0.00,0.00,0.05,0.06,0.00,0.00,0.00,0.04,10,0.10,0,0
25,12,107,32,698,454,62,50,49,35,6,57,0,17,4,0,0,57,16,0.405797101449275,0.4296875,-0.0459770114942535,-0.318471337579618,1.39303482587064,0.12658227848101,0.62,0.63,0.49,0.35,0.06,0.57,0.00,0.17,0.04,0.00,0.00,0.57,0.16,32,0.32,2,0
16,14,103,13,734,460,61,37,11,7,0,44,27,21,0,0,0,1,6,-0.898550724637681,1.2109375,-0.965517241379311,-2.33545647558386,-0.398009950248757,-0.632911392405061,0.61,0.46,0.11,0.07,0.00,0.44,0.27,0.21,0.00,0.00,0.00,0.01,0.06,21,0.21,1,0
15,8,103,40,732,467,53,32,16,0,19,15,2,0,35,0,0,36,20,-1.04347826086956,-1.1328125,-0.965517241379311,0.530785562632696,-0.29850746268657,-1.51898734177215,0.53,0.40,0.16,0.00,0.19,0.15,0.02,0.00,0.35,0.00,0.00,0.36,0.20,12,0.12,0,0
19,9,108,34,745,450,43,35,2,45,19,0,40,9,33,0,0,50,12,-0.463768115942029,-0.7421875,0.183908045977011,-0.106157112526539,-0.945273631840798,0.632911392405061,0.43,0.44,0.02,0.45,0.19,0.00,0.40,0.09,0.33,0.00,0.00,0.50,0.12,13,0.13,0,0
19,16,124,44,711,452,63,59,33,26,14,67,33,11,61,44,38,14,4,-0.463768115942029,1.9921875,3.86206896551724,0.955414012738854,0.746268656716415,0.379746835443041,0.63,0.74,0.33,0.26,0.14,0.67,0.33,0.11,0.61,0.44,0.38,0.14,0.04,59,0.59,3,1
19,9,104,32,703,460,58,42,48,38,58,17,30,0,22,0,0,0,2,-0.463768115942029,-0.7421875,-0.735632183908047,-0.318471337579618,1.14427860696517,-0.632911392405061,0.58,0.53,0.48,0.38,0.58,0.17,0.30,0.00,0.22,0.00,0.00,0.00,0.02,17,0.17,1,0
28,13,108,29,724,454,39,43,53,19,31,58,48,29,0,0,0,38,53,0.840579710144928,0.8203125,0.183908045977011,-0.636942675159236,0.0995024875621869,0.12658227848101,0.39,0.54,0.53,0.19,0.31,0.58,0.48,0.29,0.00,0.00,0.00,0.38,0.53,19,0.19,1,0
14,13,107,40,696,449,53,55,65,35,50,50,46,49,48,0,0,21,20,-1.18840579710145,0.8203125,-0.0459770114942535,0.530785562632696,1.49253731343283,0.759493670886071,0.53,0.69,0.65,0.35,0.50,0.50,0.46,0.49,0.48,0.00,0.00,0.21,0.20,45,0.45,2,1
25,15,110,38,714,448,58,53,42,24,48,11,17,32,0,8,0,5,0,0.405797101449275,1.6015625,0.64367816091954,0.318471337579618,0.597014925373135,0.886075949367081,0.58,0.66,0.42,0.24,0.48,0.11,0.17,0.32,0.00,0.08,0.00,0.05,0.00,45,0.45,2,1
20,10,103,34,736,462,47,36,11,0,45,16,43,9,58,0,0,18,57,-0.318840579710145,-0.3515625,-0.965517241379311,-0.106157112526539,-0.497512437810948,-0.886075949367092,0.47,0.45,0.11,0.00,0.45,0.16,0.43,0.09,0.58,0.00,0.00,0.18,0.57,14,0.14,0,0
12,12,105,31,720,452,58,42,46,42,18,10,5,27,7,0,0,35,55,-1.47826086956522,0.4296875,-0.505747126436782,-0.424628450106157,0.298507462686565,0.379746835443041,0.58,0.53,0.46,0.42,0.18,0.10,0.05,0.27,0.07,0.00,0.00,0.35,0.55,28,0.28,1,0
19,12,103,27,752,452,42,36,12,19,46,21,25,40,0,0,0,20,0,-0.463768115942029,0.4296875,-0.965517241379311,-0.849256900212314,-1.29353233830846,0.379746835443041,0.42,0.45,0.12,0.19,0.46,0.21,0.25,0.40,0.00,0.00,0.00,0.20,0.00,17,0.17,1,0
10,12,106,37,739,472,41,32,26,9,37,50,36,55,52,0,0,15,15,-1.76811594202899,0.4296875,-0.275862068965518,0.212314225053079,-0.646766169154228,-2.15189873417721,0.41,0.40,0.26,0.09,0.37,0.50,0.36,0.55,0.52,0.00,0.00,0.15,0.15,17,0.17,1,0
17,12,108,40,714,457,21,35,26,16,0,4,1,28,35,0,0,32,4,-0.753623188405797,0.4296875,0.183908045977011,0.530785562632696,0.597014925373135,-0.253164556962031,0.21,0.44,0.26,0.16,0.00,0.04,0.01,0.28,0.35,0.00,0.00,0.32,0.04,13,0.13,0,0
15,12,104,44,718,452,45,43,27,26,34,7,4,56,46,0,0,20,1,-1.04347826086956,0.4296875,-0.735632183908047,0.955414012738854,0.398009950248757,0.379746835443041,0.45,0.54,0.27,0.26,0.34,0.07,0.04,0.56,0.46,0.00,0.00,0.20,0.01,37,0.37,2,0
23,10,104,36,720,451,38,39,26,11,48,18,51,4,0,0,0,32,38,0.115942028985507,-0.3515625,-0.735632183908047,0.106157112526539,0.298507462686565,0.506329113924051,0.38,0.49,0.26,0.11,0.48,0.18,0.51,0.04,0.00,0.00,0.00,0.32,0.38,16,0.16,1,0
10,9,107,29,760,462,54,27,0,12,0,0,18,60,15,0,0,0,44,-1.76811594202899,-0.7421875,-0.0459770114942535,-0.636942675159236,-1.69154228855721,-0.886075949367092,0.54,0.34,0.00,0.12,0.00,0.00,0.18,0.60,0.15,0.00,0.00,0.00,0.44,8,0.08,0,0
21,10,109,48,760,447,46,40,0,30,39,33,26,0,38,0,0,30,3,-0.173913043478261,-0.3515625,0.413793103448275,1.38004246284501,-1.69154228855721,1.0126582278481,0.46,0.50,0.00,0.30,0.39,0.33,0.26,0.00,0.38,0.00,0.00,0.30,0.03,17,0.17,1,0
10,12,105,20,720,465,37,33,64,18,24,41,15,14,24,0,0,52,30,-1.76811594202899,0.4296875,-0.505747126436782,-1.59235668789809,0.298507462686565,-1.26582278481013,0.37,0.41,0.64,0.18,0.24,0.41,0.15,0.14,0.24,0.00,0.00,0.52,0.30,21,0.21,1,0
30,7,109,42,732,452,47,39,29,36,54,0,51,7,47,0,0,43,45,1.1304347826087,-1.5234375,0.413793103448275,0.743099787685775,-0.29850746268657,0.379746835443041,0.47,0.49,0.29,0.36,0.54,0.00,0.51,0.07,0.47,0.00,0.00,0.43,0.45,14,0.14,0,0
24,10,103,29,698,454,64,46,32,36,0,42,29,0,30,0,0,0,9,0.260869565217391,-0.3515625,-0.965517241379311,-0.636942675159236,1.39303482587064,0.12658227848101,0.64,0.58,0.32,0.36,0.00,0.42,0.29,0.00,0.30,0.00,0.00,0.00,0.09,25,0.25,1,0
39,15,108,39,720,452,54,52,42,32,18,39,54,33,23,0,0,26,26,2.43478260869565,1.6015625,0.183908045977011,0.424628450106157,0.298507462686565,0.379746835443041,0.54,0.65,0.42,0.32,0.18,0.39,0.54,0.33,0.23,0.00,0.00,0.26,0.26,39,0.39,2,0
38,9,105,19,729,458,30,28,24,24,0,0,41,10,0,0,0,1,24,2.28985507246377,-0.7421875,-0.505747126436782,-1.69851380042463,-0.149253731343285,-0.379746835443041,0.30,0.35,0.24,0.24,0.00,0.00,0.41,0.10,0.00,0.00,0.00,0.01,0.24,3,0.03,0,0
20,12,102,18,715,469,24,27,27,0,0,24,6,52,0,0,0,18,0,-0.318840579710145,0.4296875,-1.19540229885058,-1.80467091295117,0.547263681592037,-1.77215189873418,0.24,0.34,0.27,0.00,0.00,0.24,0.06,0.52,0.00,0.00,0.00,0.18,0.00,8,0.08,0,0
19,12,104,13,706,461,39,34,34,11,0,16,0,17,0,0,0,3,8,-0.463768115942029,0.4296875,-0.735632183908047,-2.33545647558386,0.995024875621891,-0.759493670886082,0.39,0.43,0.34,0.11,0.00,0.16,0.00,0.17,0.00,0.00,0.00,0.03,0.08,10,0.10,0,0
15,12,105,15,738,472,32,22,1,0,0,4,27,47,0,0,0,29,5,-1.04347826086956,0.4296875,-0.505747126436782,-2.12314225053079,-0.597014925373135,-2.15189873417721,0.32,0.28,0.01,0.00,0.00,0.04,0.27,0.47,0.00,0.00,0.00,0.29,0.05,9,0.09,0,0
17,12,104,38,757,451,41,37,0,15,39,21,13,44,11,0,0,36,0,-0.753623188405797,0.4296875,-0.735632183908047,0.318471337579618,-1.54228855721393,0.506329113924051,0.41,0.46,0.00,0.15,0.39,0.21,0.13,0.44,0.11,0.00,0.00,0.36,0.00,14,0.14,0,0
12,12,103,16,742,472,35,21,1,0,0,0,0,0,0,0,0,0,14,-1.47826086956522,0.4296875,-0.965517241379311,-2.01698513800425,-0.796019900497513,-2.15189873417721,0.35,0.26,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,10,0.10,0,0
10,10,117,34,711,454,45,39,42,40,0,15,0,40,35,39,0,43,44,-1.76811594202899,-0.3515625,2.25287356321839,-0.106157112526539,0.746268656716415,0.12658227848101,0.45,0.49,0.42,0.40,0.00,0.15,0.00,0.40,0.35,0.39,0.00,0.43,0.44,13,0.13,0,0
11,12,105,40,760,458,54,37,0,36,35,10,0,18,20,0,0,59,24,-1.6231884057971,0.4296875,-0.505747126436782,0.530785562632696,-1.69154228855721,-0.379746835443041,0.54,0.46,0.00,0.36,0.35,0.10,0.00,0.18,0.20,0.00,0.00,0.59,0.24,19,0.19,1,0
13,8,102,38,760,450,37,32,0,24,50,0,26,36,29,0,0,11,34,-1.33333333333333,-1.1328125,-1.19540229885058,0.318471337579618,-1.69154228855721,0.632911392405061,0.37,0.40,0.00,0.24,0.50,0.00,0.26,0.36,0.29,0.00,0.00,0.11,0.34,16,0.16,1,0
19,7,108,26,758,452,61,32,0,16,24,5,0,2,0,0,0,0,12,-0.463768115942029,-1.5234375,0.183908045977011,-0.955414012738854,-1.59203980099503,0.379746835443041,0.61,0.40,0.00,0.16,0.24,0.05,0.00,0.02,0.00,0.00,0.00,0.00,0.12,12,0.12,0,0
30,12,115,46,710,449,20,44,24,31,33,22,59,0,24,24,0,38,8,1.1304347826087,0.4296875,1.79310344827586,1.16772823779193,0.796019900497513,0.759493670886071,0.20,0.55,0.24,0.31,0.33,0.22,0.59,0.00,0.24,0.24,0.00,0.38,0.08,49,0.49,2,1
25,10,102,26,724,457,60,37,5,0,0,7,3,12,9,0,0,1,0,0.405797101449275,-0.3515625,-1.19540229885058,-0.955414012738854,0.0995024875621869,-0.253164556962031,0.60,0.46,0.05,0.00,0.00,0.07,0.03,0.12,0.09,0.00,0.00,0.01,0.00,15,0.15,0,0
14,12,107,48,720,445,40,48,26,50,52,16,0,43,38,0,0,43,49,-1.18840579710145,0.4296875,-0.0459770114942535,1.38004246284501,0.298507462686565,1.26582278481012,0.40,0.60,0.26,0.50,0.52,0.16,0.00,0.43,0.38,0.00,0.00,0.43,0.49,17,0.17,1,0
21,11,102,37,731,451,24,34,17,1,14,13,9,20,1,0,0,2,0,-0.173913043478261,0.0390624999999999,-1.19540229885058,0.212314225053079,-0.248756218905472,0.506329113924051,0.24,0.43,0.17,0.01,0.14,0.13,0.09,0.20,0.01,0.00,0.00,0.02,0.00,11,0.11,0,0
14,12,103,39,746,454,57,39,7,31,27,3,21,28,26,0,0,2,26,-1.18840579710145,0.4296875,-0.965517241379311,0.424628450106157,-0.995024875621891,0.12658227848101,0.57,0.49,0.07,0.31,0.27,0.03,0.21,0.28,0.26,0.00,0.00,0.02,0.26,17,0.17,1,0
23,11,108,28,742,450,50,39,9,33,31,55,20,8,0,0,0,47,48,0.115942028985507,0.0390624999999999,0.183908045977011,-0.743099787685775,-0.796019900497513,0.632911392405061,0.50,0.49,0.09,0.33,0.31,0.55,0.20,0.08,0.00,0.00,0.00,0.47,0.48,18,0.18,1,0
21,10,104,34,709,455,67,43,45,34,0,0,0,54,27,0,22,29,40,-0.173913043478261,-0.3515625,-0.735632183908047,-0.106157112526539,0.845771144278607,0,0.67,0.54,0.45,0.34,0.00,0.00,0.00,0.54,0.27,0.00,0.22,0.29,0.40,19,0.19,1,0
20,13,106,39,732,446,44,47,14,52,46,36,56,37,51,0,0,27,19,-0.318840579710145,0.8203125,-0.275862068965518,0.424628450106157,-0.29850746268657,1.13924050632911,0.44,0.59,0.14,0.52,0.46,0.36,0.56,0.37,0.51,0.00,0.00,0.27,0.19,47,0.47,2,1
19,8,107,22,738,452,26,29,14,28,16,50,0,11,6,0,9,17,40,-0.463768115942029,-1.1328125,-0.0459770114942535,-1.38004246284501,-0.597014925373135,0.379746835443041,0.26,0.36,0.14,0.28,0.16,0.50,0.00,0.11,0.06,0.00,0.09,0.17,0.40,10,0.10,0,0
24,9,102,33,720,463,26,29,7,0,18,18,25,0,19,0,0,0,41,0.260869565217391,-0.7421875,-1.19540229885058,-0.212314225053079,0.298507462686565,-1.0126582278481,0.26,0.36,0.07,0.00,0.18,0.18,0.25,0.00,0.19,0.00,0.00,0.00,0.41,10,0.10,0,0
24,14,103,22,731,448,31,39,6,46,0,47,0,42,7,0,0,63,45,0.260869565217391,1.2109375,-0.965517241379311,-1.38004246284501,-0.248756218905472,0.886075949367081,0.31,0.49,0.06,0.46,0.00,0.47,0.00,0.42,0.07,0.00,0.00,0.63,0.45,18,0.18,1,0
19,8,103,38,720,467,15,25,13,0,36,0,58,0,19,0,0,0,57,-0.463768115942029,-1.1328125,-0.965517241379311,0.318471337579618,0.298507462686565,-1.51898734177215,0.15,0.31,0.13,0.00,0.36,0.00,0.58,0.00,0.19,0.00,0.00,0.00,0.57,7,0.07,0,0
24,9,104,40,720,456,46,37,13,8,39,0,29,17,0,0,0,0,0,0.260869565217391,-0.7421875,-0.735632183908047,0.530785562632696,0.298507462686565,-0.12658227848101,0.46,0.46,0.13,0.08,0.39,0.00,0.29,0.17,0.00,0.00,0.00,0.00,0.00,9,0.09,0,0
17,13,106,20,719,461,57,39,44,8,8,52,18,8,0,3,0,27,10,-0.753623188405797,0.8203125,-0.275862068965518,-1.59235668789809,0.348258706467659,-0.759493670886082,0.57,0.49,0.44,0.08,0.08,0.52,0.18,0.08,0.00,0.03,0.00,0.27,0.10,36,0.36,2,0
20,10,113,26,707,466,34,34,60,32,8,16,15,27,23,26,0,39,0,-0.318840579710145,-0.3515625,1.33333333333333,-0.955414012738854,0.945273631840793,-1.39240506329114,0.34,0.43,0.60,0.32,0.08,0.16,0.15,0.27,0.23,0.26,0.00,0.39,0.00,16,0.16,1,0
14,11,103,38,728,456,34,32,3,0,19,9,0,1,9,0,0,2,13,-1.18840579710145,0.0390624999999999,-0.965517241379311,0.318471337579618,-0.0995024875621914,-0.12658227848101,0.34,0.40,0.03,0.00,0.19,0.09,0.00,0.01,0.09,0.00,0.00,0.02,0.13,12,0.12,0,0
19,11,108,42,700,452,42,44,42,9,23,39,1,0,33,0,0,0,10,-0.463768115942029,0.0390624999999999,0.183908045977011,0.743099787685775,1.29353233830846,0.379746835443041,0.42,0.55,0.42,0.09,0.23,0.39,0.01,0.00,0.33,0.00,0.00,0.00,0.10,41,0.41,2,1
19,12,111,30,712,451,41,42,34,15,18,64,24,23,12,0,3,1,67,-0.463768115942029,0.4296875,0.873563218390804,-0.530785562632696,0.696517412935322,0.506329113924051,0.41,0.53,0.34,0.15,0.18,0.64,0.24,0.23,0.12,0.00,0.03,0.01,0.67,45,0.45,2,1
