Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Kicking_Accuracy,Kicking_Power,Kickoff_Distance,Kickoff_Hang_Time,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Kicking_AccuracyZ,Kicking_PowerZ,Kickoff_DistanceZ,Kickoff_Hang_TimeZ,PeakCur,PeakCurZ,Ability,Draftable
33,5,105,0,780,526,64,43,0,0,0,0,0.803212851405622,-1.42857142857143,0.203125,NaN,-0.385756676557863,-0.808823529411761,0.64,0.54,0.00,0.00,0.00,0.00,17,0.17,1,0
23,12,105,0,776,525,60,50,20,59,41,48,-0.535475234270415,1.01045296167247,0.203125,NaN,-0.267062314540059,-0.735294117647056,0.60,0.63,0.20,0.59,0.41,0.48,36,0.36,2,0
14,4,96,0,774,531,57,20,0,0,1,0,-1.74029451137885,-1.77700348432056,-1.203125,NaN,-0.207715133531158,-1.17647058823529,0.57,0.25,0.00,0.00,0.01,0.00,2,0.02,0,0
23,4,92,0,739,513,54,32,0,0,59,0,-0.535475234270415,-1.77700348432056,-1.828125,NaN,0.83086053412463,0.147058823529415,0.54,0.40,0.00,0.00,0.59,0.00,1,0.01,0,0
30,5,96,0,758,512,35,32,0,0,37,1,0.401606425702811,-1.42857142857143,-1.203125,NaN,0.267062314540059,0.220588235294119,0.35,0.40,0.00,0.00,0.37,0.01,4,0.04,0,0
34,7,109,0,824,507,55,52,0,51,59,0,0.937081659973226,-0.731707317073171,0.828125,NaN,-1.69139465875371,0.588235294117648,0.55,0.65,0.00,0.51,0.59,0.00,15,0.15,0,0
17,5,97,0,825,530,46,23,7,6,0,12,-1.33868808567604,-1.42857142857143,-1.046875,NaN,-1.72106824925816,-1.10294117647058,0.46,0.29,0.07,0.06,0.00,0.12,10,0.10,0,0
37,9,108,0,743,527,55,57,44,42,0,39,1.33868808567604,-0.0348432055749128,0.671875,NaN,0.712166172106826,-0.882352941176465,0.55,0.71,0.44,0.42,0.00,0.39,48,0.48,2,1
35,12,103,0,759,506,32,54,59,49,12,54,1.07095046854083,1.01045296167247,-0.109375,NaN,0.237388724035609,0.661764705882358,0.32,0.68,0.59,0.49,0.12,0.54,69,0.69,3,1
36,6,100,0,746,508,75,54,49,10,9,0,1.20481927710843,-1.0801393728223,-0.578125,NaN,0.623145400593472,0.514705882352943,0.75,0.68,0.49,0.10,0.09,0.00,32,0.32,2,0
34,11,111,0,772,539,44,57,57,59,0,0,0.937081659973226,0.662020905923345,1.140625,NaN,-0.148367952522255,-1.76470588235294,0.44,0.71,0.57,0.59,0.00,0.00,62,0.62,3,1
33,14,114,0,718,501,35,55,14,22,8,0,0.803212851405622,1.70731707317073,1.609375,NaN,1.4540059347181,1.02941176470589,0.35,0.69,0.14,0.22,0.08,0.00,25,0.25,1,0
25,9,107,0,755,540,51,42,11,0,0,0,-0.267737617135208,-0.0348432055749128,0.515625,NaN,0.356083086053413,-1.83823529411765,0.51,0.53,0.11,0.00,0.00,0.00,20,0.20,1,0
31,5,106,0,756,508,49,45,16,0,0,0,0.535475234270415,-1.42857142857143,0.359375,NaN,0.326409495548962,0.514705882352943,0.49,0.56,0.16,0.00,0.00,0.00,26,0.26,1,0
12,11,105,0,819,513,46,30,0,47,38,15,-2.00803212851406,0.662020905923345,0.203125,NaN,-1.54302670623145,0.147058823529415,0.46,0.38,0.00,0.47,0.38,0.15,19,0.19,1,0
23,4,100,0,794,512,66,37,0,14,22,0,-0.535475234270415,-1.77700348432056,-0.578125,NaN,-0.801186943620179,0.220588235294119,0.66,0.46,0.00,0.14,0.22,0.00,16,0.16,1,0
25,9,99,0,754,501,77,47,0,7,52,17,-0.267737617135208,-0.0348432055749128,-0.734375,NaN,0.385756676557863,1.02941176470589,0.77,0.59,0.00,0.07,0.52,0.17,13,0.13,0,0
24,10,112,0,749,532,46,49,21,36,0,0,-0.401606425702811,0.313588850174216,1.296875,NaN,0.534124629080118,-1.25,0.46,0.61,0.21,0.36,0.00,0.00,28,0.28,1,0
27,10,108,0,829,501,50,50,36,20,59,16,0,0.313588850174216,0.671875,NaN,-1.83976261127596,1.02941176470589,0.50,0.63,0.36,0.20,0.59,0.16,26,0.26,1,0
42,12,115,0,749,493,53,71,40,59,58,0,2.00803212851406,1.01045296167247,1.765625,NaN,0.534124629080118,1.61764705882353,0.53,0.89,0.40,0.59,0.58,0.00,44,0.44,2,1
22,13,114,0,832,513,34,50,33,59,28,54,-0.669344042838019,1.3588850174216,1.609375,NaN,-1.92878338278932,0.147058823529415,0.34,0.63,0.33,0.59,0.28,0.54,49,0.49,2,1
29,6,93,0,831,525,68,37,0,0,0,4,0.267737617135208,-1.0801393728223,-1.671875,NaN,-1.89910979228487,-0.735294117647056,0.68,0.46,0.00,0.00,0.00,0.04,2,0.02,0,0
37,7,102,0,761,523,62,54,59,16,19,19,1.33868808567604,-0.731707317073171,-0.265625,NaN,0.178041543026705,-0.588235294117648,0.62,0.68,0.59,0.16,0.19,0.19,27,0.27,1,0
36,8,106,0,806,510,38,47,25,0,56,50,1.20481927710843,-0.383275261324042,0.359375,NaN,-1.15727002967359,0.367647058823535,0.38,0.59,0.25,0.00,0.56,0.50,20,0.20,1,0
27,4,95,0,771,519,35,30,18,0,18,0,0,-1.77700348432056,-1.359375,NaN,-0.118694362017804,-0.294117647058824,0.35,0.38,0.18,0.00,0.18,0.00,6,0.06,0,0
21,11,102,0,757,498,47,37,0,0,0,7,-0.803212851405622,0.662020905923345,-0.265625,NaN,0.296735905044509,1.25,0.47,0.46,0.00,0.00,0.00,0.07,14,0.14,0,0
32,5,101,0,764,518,36,42,57,55,59,0,0.669344042838019,-1.42857142857143,-0.421875,NaN,0.0890207715133538,-0.220588235294113,0.36,0.53,0.57,0.55,0.59,0.00,15,0.15,0,0
43,9,95,0,764,502,71,55,23,0,0,11,2.14190093708166,-0.0348432055749128,-1.359375,NaN,0.0890207715133538,0.955882352941182,0.71,0.69,0.23,0.00,0.00,0.11,31,0.31,2,0
16,5,99,0,835,511,38,25,11,33,59,0,-1.47255689424364,-1.42857142857143,-0.734375,NaN,-2.01780415430267,0.294117647058824,0.38,0.31,0.11,0.33,0.59,0.00,18,0.18,1,0
18,13,102,0,767,527,69,42,9,46,0,23,-1.20481927710843,1.3588850174216,-0.265625,NaN,0,-0.882352941176465,0.69,0.53,0.09,0.46,0.00,0.23,19,0.19,1,0
23,15,110,0,749,512,67,59,28,10,29,25,-0.535475234270415,2.05574912891986,0.984375,NaN,0.534124629080118,0.220588235294119,0.67,0.74,0.28,0.10,0.29,0.25,74,0.74,4,1
31,10,110,0,718,531,58,52,0,59,0,20,0.535475234270415,0.313588850174216,0.984375,NaN,1.4540059347181,-1.17647058823529,0.58,0.65,0.00,0.59,0.00,0.20,10,0.10,0,0
26,12,113,0,744,502,65,57,0,59,25,56,-0.133868808567604,1.01045296167247,1.453125,NaN,0.682492581602372,0.955882352941182,0.65,0.71,0.00,0.59,0.25,0.56,31,0.31,2,0
28,6,96,0,757,498,41,37,17,0,42,31,0.133868808567604,-1.0801393728223,-1.203125,NaN,0.296735905044509,1.25,0.41,0.46,0.17,0.00,0.42,0.31,14,0.14,0,0
19,6,102,0,780,509,49,35,26,0,0,0,-1.07095046854083,-1.0801393728223,-0.265625,NaN,-0.385756676557863,0.441176470588239,0.49,0.44,0.26,0.00,0.00,0.00,17,0.17,1,0
29,6,108,0,746,540,63,45,17,0,0,0,0.267737617135208,-1.0801393728223,0.671875,NaN,0.623145400593472,-1.83823529411765,0.63,0.56,0.17,0.00,0.00,0.00,21,0.21,1,0
22,9,104,0,718,506,55,42,0,38,59,17,-0.669344042838019,-0.0348432055749128,0.0468749999999996,NaN,1.4540059347181,0.661764705882358,0.55,0.53,0.00,0.38,0.59,0.17,10,0.10,0,0
28,6,97,0,759,512,64,38,0,0,0,0,0.133868808567604,-1.0801393728223,-1.046875,NaN,0.237388724035609,0.220588235294119,0.64,0.48,0.00,0.00,0.00,0.00,12,0.12,0,0
20,14,114,0,791,534,61,49,17,37,0,28,-0.937081659973226,1.70731707317073,1.609375,NaN,-0.712166172106826,-1.39705882352941,0.61,0.61,0.17,0.37,0.00,0.28,25,0.25,1,0
26,11,111,0,753,537,47,50,20,59,0,8,-0.133868808567604,0.662020905923345,1.140625,NaN,0.415430267062314,-1.61764705882353,0.47,0.63,0.20,0.59,0.00,0.08,25,0.25,1,0
29,12,107,0,717,514,38,50,27,50,7,44,0.267737617135208,1.01045296167247,0.515625,NaN,1.48367952522255,0.0735294117647108,0.38,0.63,0.27,0.50,0.07,0.44,15,0.15,0,0
14,9,103,0,790,520,40,25,0,0,0,16,-1.74029451137885,-0.0348432055749128,-0.109375,NaN,-0.682492581602375,-0.367647058823528,0.40,0.31,0.00,0.00,0.00,0.16,17,0.17,1,0
30,12,107,0,763,515,42,52,36,29,54,60,0.401606425702811,1.01045296167247,0.515625,NaN,0.118694362017804,0,0.42,0.65,0.36,0.29,0.54,0.60,26,0.26,1,0
37,9,105,0,840,522,66,55,45,0,40,4,1.33868808567604,-0.0348432055749128,0.203125,NaN,-2.16617210682493,-0.514705882352937,0.66,0.69,0.45,0.00,0.40,0.04,56,0.56,3,1
41,6,102,0,766,506,67,55,34,0,30,1,1.87416331994645,-1.0801393728223,-0.265625,NaN,0.0296735905044504,0.661764705882358,0.67,0.69,0.34,0.00,0.30,0.01,33,0.33,2,0
12,7,106,0,756,540,68,30,0,0,0,0,-2.00803212851406,-0.731707317073171,0.359375,NaN,0.326409495548962,-1.83823529411765,0.68,0.38,0.00,0.00,0.00,0.00,16,0.16,1,0
29,4,90,0,764,529,42,33,23,0,12,0,0.267737617135208,-1.77700348432056,-2.140625,NaN,0.0890207715133538,-1.02941176470588,0.42,0.41,0.23,0.00,0.12,0.00,13,0.13,0,0
20,9,103,0,764,540,39,33,11,19,0,18,-0.937081659973226,-0.0348432055749128,-0.109375,NaN,0.0890207715133538,-1.83823529411765,0.39,0.41,0.11,0.19,0.00,0.18,15,0.15,0,0
39,9,102,0,712,518,47,54,46,45,4,1,1.60642570281124,-0.0348432055749128,-0.265625,NaN,1.63204747774481,-0.220588235294113,0.47,0.68,0.46,0.45,0.04,0.01,52,0.52,3,1
24,9,103,0,759,533,69,45,3,0,0,40,-0.401606425702811,-0.0348432055749128,-0.109375,NaN,0.237388724035609,-1.3235294117647,0.69,0.56,0.03,0.00,0.00,0.40,24,0.24,1,0
23,9,97,0,836,536,57,35,1,0,0,0,-0.535475234270415,-0.0348432055749128,-1.046875,NaN,-2.04747774480712,-1.54411764705882,0.57,0.44,0.01,0.00,0.00,0.00,12,0.12,0,0
32,8,106,0,784,504,51,57,60,60,60,1,0.669344042838019,-0.383275261324042,0.359375,NaN,-0.504451038575667,0.808823529411767,0.51,0.71,0.60,0.60,0.60,0.01,62,0.62,3,1
21,9,105,0,840,510,35,33,0,0,19,26,-0.803212851405622,-0.0348432055749128,0.203125,NaN,-2.16617210682493,0.367647058823535,0.35,0.41,0.00,0.00,0.19,0.26,13,0.13,0,0
29,9,102,0,750,517,41,49,49,60,5,48,0.267737617135208,-0.0348432055749128,-0.265625,NaN,0.504451038575667,-0.147058823529409,0.41,0.61,0.49,0.60,0.05,0.48,42,0.42,2,1
35,8,104,0,834,508,38,45,26,1,16,2,1.07095046854083,-0.383275261324042,0.0468749999999996,NaN,-1.98813056379822,0.514705882352943,0.38,0.56,0.26,0.01,0.16,0.02,17,0.17,1,0
46,12,97,0,719,536,25,47,55,0,0,60,2.54350736278447,1.01045296167247,-1.046875,NaN,1.42433234421365,-1.54411764705882,0.25,0.59,0.55,0.00,0.00,0.60,13,0.13,0,0
19,9,103,0,732,498,65,40,0,3,28,0,-1.07095046854083,-0.0348432055749128,-0.109375,NaN,1.03857566765579,1.25,0.65,0.50,0.00,0.03,0.28,0.00,17,0.17,1,0
33,11,104,0,757,503,62,55,24,23,60,60,0.803212851405622,0.662020905923345,0.0468749999999996,NaN,0.296735905044509,0.882352941176471,0.62,0.69,0.24,0.23,0.60,0.60,35,0.35,2,0
23,10,103,0,828,516,60,42,0,5,9,21,-0.535475234270415,0.313588850174216,-0.109375,NaN,-1.81008902077151,-0.0735294117647043,0.60,0.53,0.00,0.05,0.09,0.21,11,0.11,0,0
28,8,97,0,756,503,65,50,60,0,29,51,0.133868808567604,-0.383275261324042,-1.046875,NaN,0.326409495548962,0.882352941176471,0.65,0.63,0.60,0.00,0.29,0.51,29,0.29,1,0
21,17,113,0,754,503,52,50,4,45,0,60,-0.803212851405622,2.75261324041812,1.453125,NaN,0.385756676557863,0.882352941176471,0.52,0.63,0.04,0.45,0.00,0.60,21,0.21,1,0
22,11,109,0,729,512,72,52,0,39,38,60,-0.669344042838019,0.662020905923345,0.828125,NaN,1.12759643916914,0.220588235294119,0.72,0.65,0.00,0.39,0.38,0.60,24,0.24,1,0
40,14,111,0,760,536,73,67,50,29,0,60,1.74029451137885,1.70731707317073,1.140625,NaN,0.207715133531158,-1.54411764705882,0.73,0.84,0.50,0.29,0.00,0.60,58,0.58,3,1
35,7,94,0,749,512,55,40,0,0,9,1,1.07095046854083,-0.731707317073171,-1.515625,NaN,0.534124629080118,0.220588235294119,0.55,0.50,0.00,0.00,0.09,0.01,2,0.02,0,0
26,9,100,0,765,488,48,45,24,0,60,8,-0.133868808567604,-0.0348432055749128,-0.578125,NaN,0.0593471810089008,1.98529411764706,0.48,0.56,0.24,0.00,0.60,0.08,20,0.20,1,0
41,8,103,0,740,495,62,59,40,19,48,14,1.87416331994645,-0.383275261324042,-0.109375,NaN,0.801186943620177,1.47058823529412,0.62,0.74,0.40,0.19,0.48,0.14,44,0.44,2,1
36,8,107,0,719,505,61,52,21,0,0,0,1.20481927710843,-0.383275261324042,0.515625,NaN,1.42433234421365,0.735294117647063,0.61,0.65,0.21,0.00,0.00,0.00,19,0.19,1,0
23,12,106,0,767,506,36,49,44,59,16,28,-0.535475234270415,1.01045296167247,0.359375,NaN,0,0.661764705882358,0.36,0.61,0.44,0.59,0.16,0.28,34,0.34,2,0
35,5,98,0,780,518,50,42,49,0,13,59,1.07095046854083,-1.42857142857143,-0.890625,NaN,-0.385756676557863,-0.220588235294113,0.50,0.53,0.49,0.00,0.13,0.59,10,0.10,0,0
35,10,103,0,830,540,56,49,15,38,0,17,1.07095046854083,0.313588850174216,-0.109375,NaN,-1.86943620178042,-1.83823529411765,0.56,0.61,0.15,0.38,0.00,0.17,28,0.28,1,0
30,10,101,0,738,501,61,49,33,0,37,45,0.401606425702811,0.313588850174216,-0.421875,NaN,0.86053412462908,1.02941176470589,0.61,0.61,0.33,0.00,0.37,0.45,25,0.25,1,0
20,6,100,0,755,512,37,32,10,41,59,21,-0.937081659973226,-1.0801393728223,-0.578125,NaN,0.356083086053413,0.220588235294119,0.37,0.40,0.10,0.41,0.59,0.21,14,0.14,0,0
27,11,103,0,827,523,30,37,3,8,31,54,0,0.662020905923345,-0.109375,NaN,-1.78041543026706,-0.588235294117648,0.30,0.46,0.03,0.08,0.31,0.54,16,0.16,1,0
20,9,106,0,825,512,42,42,18,59,59,25,-0.937081659973226,-0.0348432055749128,0.359375,NaN,-1.72106824925816,0.220588235294119,0.42,0.53,0.18,0.59,0.59,0.25,20,0.20,1,0
26,9,97,0,771,509,62,45,36,0,59,33,-0.133868808567604,-0.0348432055749128,-1.046875,NaN,-0.118694362017804,0.441176470588239,0.62,0.56,0.36,0.00,0.59,0.33,27,0.27,1,0
35,14,109,0,749,512,39,55,42,24,59,15,1.07095046854083,1.70731707317073,0.828125,NaN,0.534124629080118,0.220588235294119,0.39,0.69,0.42,0.24,0.59,0.15,42,0.42,2,1
38,8,105,0,759,520,68,57,32,35,0,0,1.47255689424364,-0.383275261324042,0.203125,NaN,0.237388724035609,-0.367647058823528,0.68,0.71,0.32,0.35,0.00,0.00,54,0.54,3,1
23,10,109,0,818,502,42,47,13,7,42,48,-0.535475234270415,0.313588850174216,0.828125,NaN,-1.513353115727,0.955882352941182,0.42,0.59,0.13,0.07,0.42,0.48,27,0.27,1,0
30,6,102,0,773,540,56,43,28,0,0,0,0.401606425702811,-1.0801393728223,-0.265625,NaN,-0.178041543026708,-1.83823529411765,0.56,0.54,0.28,0.00,0.00,0.00,26,0.26,1,0
40,6,107,0,741,526,38,52,52,50,1,0,1.74029451137885,-1.0801393728223,0.515625,NaN,0.771513353115726,-0.808823529411761,0.38,0.65,0.52,0.50,0.01,0.00,24,0.24,1,0
15,9,97,0,787,505,78,33,0,0,1,4,-1.60642570281124,-0.0348432055749128,-1.046875,NaN,-0.593471810089021,0.735294117647063,0.78,0.41,0.00,0.00,0.01,0.04,11,0.11,0,0
34,13,104,0,759,531,70,59,55,22,10,59,0.937081659973226,1.3588850174216,0.0468749999999996,NaN,0.237388724035609,-1.17647058823529,0.70,0.74,0.55,0.22,0.10,0.59,38,0.38,2,0
32,5,99,0,800,513,44,38,22,56,6,0,0.669344042838019,-1.42857142857143,-0.734375,NaN,-0.979228486646884,0.147058823529415,0.44,0.48,0.22,0.56,0.06,0.00,11,0.11,0,0
23,7,103,0,751,540,79,47,38,26,0,0,-0.535475234270415,-0.731707317073171,-0.109375,NaN,0.474777448071217,-1.83823529411765,0.79,0.59,0.38,0.26,0.00,0.00,29,0.29,1,0
23,10,99,0,749,523,64,42,23,9,0,58,-0.535475234270415,0.313588850174216,-0.734375,NaN,0.534124629080118,-0.588235294117648,0.64,0.53,0.23,0.09,0.00,0.58,16,0.16,1,0
32,9,108,0,748,511,64,55,34,11,38,10,0.669344042838019,-0.0348432055749128,0.671875,NaN,0.563798219584568,0.294117647058824,0.64,0.69,0.34,0.11,0.38,0.10,52,0.52,3,1
33,8,103,0,763,516,47,47,46,6,26,3,0.803212851405622,-0.383275261324042,-0.109375,NaN,0.118694362017804,-0.0735294117647043,0.47,0.59,0.46,0.06,0.26,0.03,22,0.22,1,0
33,5,92,0,740,508,40,38,16,0,57,26,0.803212851405622,-1.42857142857143,-1.828125,NaN,0.801186943620177,0.514705882352943,0.40,0.48,0.16,0.00,0.57,0.26,17,0.17,1,0
31,6,102,0,767,507,30,42,17,50,24,0,0.535475234270415,-1.0801393728223,-0.265625,NaN,0,0.588235294117648,0.30,0.53,0.17,0.50,0.24,0.00,13,0.13,0,0
24,6,95,0,828,519,45,37,52,0,41,0,-0.401606425702811,-1.0801393728223,-1.359375,NaN,-1.81008902077151,-0.294117647058824,0.45,0.46,0.52,0.00,0.41,0.00,23,0.23,1,0
28,7,109,0,742,510,71,55,38,20,24,0,0.133868808567604,-0.731707317073171,0.828125,NaN,0.741839762611276,0.367647058823535,0.71,0.69,0.38,0.20,0.24,0.00,30,0.30,1,0
32,15,116,0,824,501,54,60,15,66,14,47,0.669344042838019,2.05574912891986,1.921875,NaN,-1.69139465875371,1.02941176470589,0.54,0.75,0.15,0.66,0.14,0.47,44,0.44,2,1
28,12,112,0,752,517,53,54,22,30,3,40,0.133868808567604,1.01045296167247,1.296875,NaN,0.445103857566767,-0.147058823529409,0.53,0.68,0.22,0.30,0.03,0.40,24,0.24,1,0
23,9,94,0,780,540,55,38,37,0,14,70,-0.535475234270415,-0.0348432055749128,-1.515625,NaN,-0.385756676557863,-1.83823529411765,0.55,0.48,0.37,0.00,0.14,0.70,13,0.13,0,0
25,10,114,0,780,507,38,47,16,19,46,4,-0.267737617135208,0.313588850174216,1.609375,NaN,-0.385756676557863,0.588235294117648,0.38,0.59,0.16,0.19,0.46,0.04,27,0.27,1,0
33,9,97,0,743,521,41,45,46,30,2,17,0.803212851405622,-0.0348432055749128,-1.046875,NaN,0.712166172106826,-0.441176470588232,0.41,0.56,0.46,0.30,0.02,0.17,22,0.22,1,0
12,6,107,0,834,537,52,23,0,9,0,0,-2.00803212851406,-1.0801393728223,0.515625,NaN,-1.98813056379822,-1.61764705882353,0.52,0.29,0.00,0.09,0.00,0.00,9,0.09,0,0
27,10,106,0,780,505,46,47,30,13,38,36,0,0.313588850174216,0.359375,NaN,-0.385756676557863,0.735294117647063,0.46,0.59,0.30,0.13,0.38,0.36,19,0.19,1,0
23,6,101,0,748,534,65,37,0,3,0,0,-0.535475234270415,-1.0801393728223,-0.421875,NaN,0.563798219584568,-1.39705882352941,0.65,0.46,0.00,0.03,0.00,0.00,9,0.09,0,0
31,13,113,0,758,502,51,55,0,28,60,56,0.535475234270415,1.3588850174216,1.453125,NaN,0.267062314540059,0.955882352941182,0.51,0.69,0.00,0.28,0.60,0.56,21,0.21,1,0
37,13,100,0,759,523,38,47,33,14,7,66,1.33868808567604,1.3588850174216,-0.578125,NaN,0.237388724035609,-0.588235294117648,0.38,0.59,0.33,0.14,0.07,0.66,21,0.21,1,0
16,9,107,0,780,510,64,43,14,70,38,45,-1.47255689424364,-0.0348432055749128,0.515625,NaN,-0.385756676557863,0.367647058823535,0.64,0.54,0.14,0.70,0.38,0.45,25,0.25,1,0
23,9,104,0,755,521,44,38,16,5,0,2,-0.535475234270415,-0.0348432055749128,0.0468749999999996,NaN,0.356083086053413,-0.441176470588232,0.44,0.48,0.16,0.05,0.00,0.02,19,0.19,1,0
35,9,111,0,840,509,48,57,55,34,20,0,1.07095046854083,-0.0348432055749128,1.140625,NaN,-2.16617210682493,0.441176470588239,0.48,0.71,0.55,0.34,0.20,0.00,77,0.77,4,1
23,11,104,0,747,512,44,43,0,56,57,61,-0.535475234270415,0.662020905923345,0.0468749999999996,NaN,0.593471810089021,0.220588235294119,0.44,0.54,0.00,0.56,0.57,0.61,8,0.08,0,0
12,6,101,0,743,510,39,23,0,27,50,53,-2.00803212851406,-1.0801393728223,-0.421875,NaN,0.712166172106826,0.367647058823535,0.39,0.29,0.00,0.27,0.50,0.53,9,0.09,0,0
22,7,103,0,713,494,53,45,24,54,69,8,-0.669344042838019,-0.731707317073171,-0.109375,NaN,1.60237388724036,1.54411764705882,0.53,0.56,0.24,0.54,0.69,0.08,21,0.21,1,0
17,5,102,0,774,512,57,30,0,5,3,0,-1.33868808567604,-1.42857142857143,-0.265625,NaN,-0.207715133531158,0.220588235294119,0.57,0.38,0.00,0.05,0.03,0.00,9,0.09,0,0
19,4,93,0,734,503,50,30,23,0,47,0,-1.07095046854083,-1.77700348432056,-1.671875,NaN,0.979228486646884,0.882352941176471,0.50,0.38,0.23,0.00,0.47,0.00,13,0.13,0,0
28,13,107,0,765,512,49,45,8,30,0,0,0.133868808567604,1.3588850174216,0.515625,NaN,0.0593471810089008,0.220588235294119,0.49,0.56,0.08,0.30,0.00,0.00,26,0.26,1,0
18,9,111,0,750,500,34,37,5,27,30,0,-1.20481927710843,-0.0348432055749128,1.140625,NaN,0.504451038575667,1.10294117647059,0.34,0.46,0.05,0.27,0.30,0.00,19,0.19,1,0
14,6,94,0,780,503,52,25,10,0,70,6,-1.74029451137885,-1.0801393728223,-1.515625,NaN,-0.385756676557863,0.882352941176471,0.52,0.31,0.10,0.00,0.70,0.06,11,0.11,0,0
36,9,108,0,732,535,53,55,53,25,0,19,1.20481927710843,-0.0348432055749128,0.671875,NaN,1.03857566765579,-1.47058823529411,0.53,0.69,0.53,0.25,0.00,0.19,28,0.28,1,0
29,9,108,0,777,512,58,49,2,34,38,8,0.267737617135208,-0.0348432055749128,0.671875,NaN,-0.296735905044509,0.220588235294119,0.58,0.61,0.02,0.34,0.38,0.08,22,0.22,1,0
37,7,104,0,792,531,53,47,30,12,10,0,1.33868808567604,-0.731707317073171,0.0468749999999996,NaN,-0.741839762611276,-1.17647058823529,0.53,0.59,0.30,0.12,0.10,0.00,20,0.20,1,0
13,9,106,0,753,524,51,32,0,29,14,29,-1.87416331994645,-0.0348432055749128,0.359375,NaN,0.415430267062314,-0.661764705882352,0.51,0.40,0.00,0.29,0.14,0.29,17,0.17,1,0
13,9,105,0,786,504,51,32,0,35,56,3,-1.87416331994645,-0.0348432055749128,0.203125,NaN,-0.563798219584571,0.808823529411767,0.51,0.40,0.00,0.35,0.56,0.03,19,0.19,1,0
27,7,100,0,780,528,42,35,19,0,2,13,0,-0.731707317073171,-0.578125,NaN,-0.385756676557863,-0.955882352941176,0.42,0.44,0.19,0.00,0.02,0.13,6,0.06,0,0
43,5,94,0,766,540,56,45,42,0,0,70,2.14190093708166,-1.42857142857143,-1.515625,NaN,0.0296735905044504,-1.83823529411765,0.56,0.56,0.42,0.00,0.00,0.70,14,0.14,0,0
34,5,98,0,790,502,40,45,70,16,70,0,0.937081659973226,-1.42857142857143,-0.890625,NaN,-0.682492581602375,0.955882352941182,0.40,0.56,0.70,0.16,0.70,0.00,26,0.26,1,0
23,14,108,0,829,505,54,50,28,37,70,70,-0.535475234270415,1.70731707317073,0.671875,NaN,-1.83976261127596,0.735294117647063,0.54,0.63,0.28,0.37,0.70,0.70,24,0.24,1,0
18,8,109,0,738,540,63,40,12,30,0,3,-1.20481927710843,-0.383275261324042,0.828125,NaN,0.86053412462908,-1.83823529411765,0.63,0.50,0.12,0.30,0.00,0.03,21,0.21,1,0
23,12,114,0,714,520,41,49,0,59,16,34,-0.535475234270415,1.01045296167247,1.609375,NaN,1.57270029673591,-0.367647058823528,0.41,0.61,0.00,0.59,0.16,0.34,17,0.17,1,0
37,11,105,0,823,498,36,52,56,6,62,28,1.33868808567604,0.662020905923345,0.203125,NaN,-1.66172106824926,1.25,0.36,0.65,0.56,0.06,0.62,0.28,67,0.67,3,1
26,4,91,0,840,517,60,37,39,0,0,8,-0.133868808567604,-1.77700348432056,-1.984375,NaN,-2.16617210682493,-0.147058823529409,0.60,0.46,0.39,0.00,0.00,0.08,19,0.19,1,0
28,7,97,0,830,507,66,42,7,27,40,18,0.133868808567604,-0.731707317073171,-1.046875,NaN,-1.86943620178042,0.588235294117648,0.66,0.53,0.07,0.27,0.40,0.18,19,0.19,1,0
32,9,94,0,737,512,51,47,38,0,45,63,0.669344042838019,-0.0348432055749128,-1.515625,NaN,0.890207715133531,0.220588235294119,0.51,0.59,0.38,0.00,0.45,0.63,14,0.14,0,0
23,7,93,0,768,511,78,45,27,0,46,52,-0.535475234270415,-0.731707317073171,-1.671875,NaN,-0.0296735905044504,0.294117647058824,0.78,0.56,0.27,0.00,0.46,0.52,25,0.25,1,0
23,6,105,0,793,496,35,40,0,66,70,0,-0.535475234270415,-1.0801393728223,0.203125,NaN,-0.771513353115726,1.39705882352941,0.35,0.50,0.00,0.66,0.70,0.00,9,0.09,0,0
40,7,100,0,783,516,44,43,25,0,16,4,1.74029451137885,-0.731707317073171,-0.578125,NaN,-0.474777448071217,-0.0735294117647043,0.44,0.54,0.25,0.00,0.16,0.04,12,0.12,0,0
27,9,98,0,745,497,67,47,20,3,17,32,0,-0.0348432055749128,-0.890625,NaN,0.652818991097922,1.32352941176471,0.67,0.59,0.20,0.03,0.17,0.32,20,0.20,1,0
28,9,108,0,771,512,44,50,44,32,30,11,0.133868808567604,-0.0348432055749128,0.671875,NaN,-0.118694362017804,0.220588235294119,0.44,0.63,0.44,0.32,0.30,0.11,26,0.26,1,0
29,13,110,0,755,498,40,57,58,55,61,45,0.267737617135208,1.3588850174216,0.984375,NaN,0.356083086053413,1.25,0.40,0.71,0.58,0.55,0.61,0.45,62,0.62,3,1
43,11,106,0,776,505,58,65,65,66,34,11,2.14190093708166,0.662020905923345,0.359375,NaN,-0.267062314540059,0.735294117647063,0.58,0.81,0.65,0.66,0.34,0.11,71,0.71,4,1
35,7,99,0,735,506,62,54,56,45,69,11,1.07095046854083,-0.731707317073171,-0.734375,NaN,0.949554896142434,0.661764705882358,0.62,0.68,0.56,0.45,0.69,0.11,44,0.44,2,1
25,13,90,0,753,501,59,45,33,0,47,70,-0.267737617135208,1.3588850174216,-2.140625,NaN,0.415430267062314,1.02941176470589,0.59,0.56,0.33,0.00,0.47,0.70,19,0.19,1,0
